#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
2e-07	0.050154	0.0156709	-0.0625
2.75e-05	0.050105	0.0156709	-0.0625
5.25e-05	0.050068	0.0156709	-0.062499
7.25e-05	0.050046	0.0156709	-0.062498
9.25e-05	0.050029	0.0156709	-0.062498
0.0001025	0.050023	0.0156709	-0.062497
0.0001075	0.050019	0.0157424	-0.062496
0.0001125	0.050017	0.0158172	-0.062496
0.0001175	0.050015	0.0158952	-0.062496
0.0001225	0.050013	0.0159766	-0.062495
0.0001275	0.050012	0.0160614	-0.062495
0.0001325	0.050011	0.0161493	-0.062495
0.0001375	0.050009	0.0162406	-0.062494
0.0001475	0.050009	0.016433	-0.062494
0.0001525	0.050009	0.0165341	-0.062493
0.0001575	0.05001	0.0166386	-0.062493
0.0001625	0.05001	0.0167463	-0.062492
0.0001675	0.050012	0.0168573	-0.062492
0.0001725	0.050013	0.0169715	-0.062492
0.0001825	0.050016	0.0172098	-0.06249
0.0001875	0.050019	0.0173338	-0.06249
0.0001925	0.050021	0.0174612	-0.062489
0.0001975	0.050024	0.0175917	-0.062489
0.0002025	0.050027	0.0177255	-0.062488
0.0002075	0.050031	0.0178626	-0.062488
0.0002175	0.050038	0.0181464	-0.062486
0.0002225	0.050043	0.0182931	-0.062486
0.0002275	0.050047	0.018443	-0.062485
0.0002325	0.050051	0.0185962	-0.062484
0.0002375	0.050057	0.0187525	-0.062484
0.0002425	0.050062	0.0189121	-0.062483
0.0002475	0.050067	0.0190765	-0.062482
0.0002525	0.050073	0.0192409	-0.062481
0.0002575	0.050078	0.01941	-0.06248
0.0002625	0.050086	0.0195823	-0.06248
0.0002675	0.050092	0.0197577	-0.062479
0.0002725	0.050098	0.0199365	-0.062478
0.0002775	0.050106	0.0201183	-0.062478
0.0002875	0.050121	0.0204915	-0.062476
0.0002975	0.050136	0.0208737	-0.062474
0.0003075	0.050152	0.0212722	-0.062472
0.0003175	0.050171	0.0216831	-0.062471
0.0003275	0.050189	0.0221065	-0.062469
0.0003375	0.050208	0.0225423	-0.062467
0.0003475	0.050228	0.0229905	-0.062465
