#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
1e-07	0.102847	6.22866e-06	-0.111112
4.25e-05	0.102784	6.22866e-06	-0.111111
7.75e-05	0.102764	6.22866e-06	-0.111111
0.0001025	0.102767	6.22866e-06	-0.111111
0.0001075	0.102769	7.46378e-06	-0.111111
0.0001125	0.102771	8.87368e-06	-0.11111
0.0001175	0.102774	1.04739e-05	-0.11111
0.0001225	0.102778	1.22804e-05	-0.11111
0.0001275	0.102782	1.43098e-05	-0.11111
0.0001325	0.102787	1.65795e-05	-0.11111
0.0001375	0.102792	1.91069e-05	-0.11111
0.0001425	0.102798	2.19104e-05	-0.11111
0.0001475	0.102804	2.50087e-05	-0.11111
0.0001525	0.102809	2.84211e-05	-0.111109
0.0001575	0.102816	3.21674e-05	-0.111109
0.0001625	0.102824	3.62679e-05	-0.111109
0.0001675	0.102832	4.07556e-05	-0.111109
0.0001725	0.10284	4.56297e-05	-0.111109
0.0001775	0.102849	5.09222e-05	-0.111109
0.0001825	0.102858	5.66557e-05	-0.111109
0.0001875	0.102866	6.28529e-05	-0.111108
0.0001925	0.102876	6.95373e-05	-0.111108
0.0001975	0.102886	7.67329e-05	-0.111108
0.0002025	0.102897	8.44641e-05	-0.111108
0.0002075	0.102908	9.27562e-05	-0.111108
0.0002125	0.102919	0.000101635	-0.111108
0.0002175	0.102931	0.000111127	-0.111108
0.0002225	0.102943	0.000121258	-0.111108
0.0002275	0.102955	0.000132058	-0.111108
0.0002375	0.10298	0.000155776	-0.111107
0.0002425	0.102993	0.000168755	-0.111107
0.0002475	0.103006	0.000182521	-0.111107
0.0002525	0.10302	0.000197113	-0.111107
0.0002575	0.103035	0.000212559	-0.111107
0.0002625	0.103048	0.000228896	-0.111106
0.0002725	0.103078	0.000264387	-0.111106
0.0002775	0.103092	0.000283621	-0.111105
0.0002825	0.103107	0.000303904	-0.111105
0.0002875	0.103123	0.000325282	-0.111105
0.0002925	0.103139	0.000347803	-0.111105
0.0002975	0.103155	0.000371518	-0.111105
0.0003075	0.103188	0.000422763	-0.111104
0.0003175	0.103222	0.000479479	-0.111104
0.0003275	0.103255	0.000542379	-0.111103
0.0003375	0.10329	0.000612196	-0.111102
0.0003475	0.103326	0.00068988	-0.111102
0.0003575	0.103363	0.000776712	-0.111101
0.0003675	0.103401	0.000874437	-0.111101
0.0003775	0.103439	0.000985536	-0.111101
0.0003875	0.103477	0.00111369	-0.1111
0.0003975	0.103516	0.00126467	-0.111099
0.0004075	0.103556	0.00144806	-0.111099
0.0004175	0.103595	0.00168122	-0.111098
0.0004275	0.103635	0.00199833	-0.111098
0.0004375	0.103675	0.00247456	-0.111097
0.0004425	0.103694	0.00282037	-0.111097
0.0004475	0.103713	0.00328108	-0.111097
0.00045	0.103721	0.00356463	-0.111096
0.0004525	0.10373	0.00388312	-0.111096
0.000455	0.103738	0.0042251	-0.111096
0.0004575	0.103745	0.00456408	-0.111096
0.00046	0.103751	0.00485966	-0.111096
0.00046125	0.103754	0.00497809	-0.111096
0.0004625	0.103757	0.00507206	-0.111096
0.00046375	0.103758	0.00514021	-0.111095
0.00046625	0.103762	0.00520331	-0.111095
0.00046875	0.103764	0.00518887	-0.111095
0.00047125	0.103767	0.00512628	-0.111095
0.00047375	0.103769	0.00503974	-0.111095
0.00047875	0.103771	0.00485451	-0.111095
0.00048375	0.103772	0.00469222	-0.111094
0.0004875	0.103773	0.00459868	-0.111094
0.00048875	0.103774	0.00456751	-0.111094
0.00049375	0.103775	0.0044863	-0.111094
0.00050375	0.103776	0.00456367	-0.111093
0.00050875	0.103776	0.00512872	-0.111092
0.00051125	0.103777	0.00653075	-0.111092
0.0005125	0.103778	0.00946507	-0.111092
0.000513125	0.103779	0.013615	-0.111092
0.0005134375	0.10378	0.0165637	-0.111092
0.00051375	0.103781	0.0187975	-0.111092
0.0005140625	0.103783	0.0195609	-0.111092
0.0005146875	0.103788	0.0190655	-0.111092
0.000515	0.103791	0.0186682	-0.111092
0.000515625	0.103796	0.0180158	-0.111092
0.00051625	0.103802	0.0175459	-0.111092
0.000516875	0.103807	0.0171975	-0.111091
0.000518125	0.103818	0.0167064	-0.111091
0.00051875	0.103825	0.0165209	-0.111092
0.00052	0.103837	0.016216	-0.111092
0.0005225	0.103858	0.0157415	-0.111091
0.00052375	0.10387	0.0155357	-0.111091
0.00052625	0.103893	0.0151456	-0.111091
0.00053125	0.103939	0.0143491	-0.111091
0.00053625	0.103983	0.0134163	-0.11109
0.00054125	0.104028	0.0122318	-0.11109
0.00054375	0.10405	0.0115059	-0.11109
0.00054625	0.104071	0.0106699	-0.11109
0.00054875	0.104092	0.00971209	-0.111089
0.00055125	0.104112	0.00863104	-0.111089
0.00055375	0.104132	0.00744398	-0.111089
0.00055625	0.104152	0.00619386	-0.111089
0.00055875	0.10417	0.00494864	-0.111089
0.00056125	0.104187	0.00378762	-0.111088
0.00056375	0.104203	0.00277803	-0.111088
0.00056625	0.104219	0.00195645	-0.111088
0.0005675	0.104226	0.00164086	-0.111088
0.00056875	0.104234	0.00132527	-0.111088
0.00057125	0.104248	0.000862882	-0.111088
0.00057375	0.104262	0.000537184	-0.111087
0.00057625	0.104275	0.000315799	-0.111087
0.00057875	0.104288	0.000171012	-0.111087
0.00058375	0.104314	2.99194e-05	-0.111087
0.00058875	0.104338	9.30066e-08	-0.111086
0.00059375	0.104363	2.25794e-05	-0.111086
0.00059875	0.104386	6.76215e-05	-0.111085
0.00060875	0.104433	0.000172171	-0.111084
0.00061875	0.104481	0.000260159	-0.111084
0.00062875	0.104527	0.000314804	-0.111083
0.00063875	0.104573	0.000327483	-0.111082
0.0006475	0.104611	0.000294348	-0.111081
0.00064875	0.104617	0.000289613	-0.111081
0.00065375	0.104638	0.000248899	-0.11108
0.00065875	0.10466	0.000193182	-0.11108
0.00066375	0.10468	0.000125184	-0.111079
0.00066875	0.104701	5.44292e-05	-0.111079
0.00067125	0.10471	2.4711e-05	-0.111079
0.00067375	0.104718	4.81755e-06	-0.111078
0.00067625	0.104727	9.07999e-07	-0.111078
0.00067875	0.104735	1.97016e-05	-0.111078
