#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
0.0	0.0525	0.0561956	-0.0625
3.75e-05	0.05243	0.0561956	-0.062575
7.75e-05	0.052367	0.0561956	-0.062654
0.0001075	0.052327	0.0561956	-0.062713
0.0001175	0.052316	0.0566279	-0.062733
0.0001275	0.052305	0.0570948	-0.062753
0.0001375	0.052295	0.0575988	-0.062773
0.0001475	0.052285	0.0581366	-0.062793
0.0001575	0.052276	0.0587076	-0.062812
0.0001675	0.052268	0.0593113	-0.062832
0.0001775	0.05226	0.0599493	-0.062852
0.0001875	0.052253	0.0606188	-0.062871
0.0001975	0.052245	0.0613191	-0.06289
0.0002075	0.05224	0.0620497	-0.06291
0.0002175	0.052235	0.0628121	-0.06293
0.0002275	0.05223	0.0636034	-0.062949
0.0002375	0.052226	0.064423	-0.062969
0.0002475	0.052223	0.0652703	-0.062989
0.0002575	0.05222	0.0661471	-0.063008
0.0002675	0.052218	0.0670504	-0.063028
0.0002775	0.052215	0.0679796	-0.063047
0.0002875	0.052213	0.0689341	-0.063066
0.0002975	0.052213	0.0699158	-0.063086
0.0003075	0.052212	0.0709216	-0.063105
0.0003175	0.052213	0.071951	-0.063125
0.0003275	0.052213	0.0730035	-0.063144
0.0003375	0.052214	0.0740809	-0.063163
0.0003475	0.052216	0.0751802	-0.063183
0.0003575	0.052217	0.0763009	-0.063202
0.0003675	0.052219	0.0774424	-0.063221
0.0003775	0.052221	0.0786066	-0.06324
0.0003875	0.052224	0.0797906	-0.063259
0.0003975	0.052228	0.0809937	-0.063278
0.0004075	0.052231	0.0822153	-0.063297
0.0004175	0.052235	0.0834574	-0.063316
0.0004275	0.052241	0.0847168	-0.063336
0.0004375	0.052245	0.085993	-0.063355
0.0004475	0.052251	0.087285	-0.063374
0.0004575	0.052256	0.0885948	-0.063393
0.0004675	0.052262	0.0899189	-0.063412
0.0004775	0.052268	0.0912564	-0.063431
0.0004875	0.052275	0.0926059	-0.06345
0.0004975	0.052282	0.0939689	-0.063469
0.0005075	0.052289	0.0953406	-0.063488
0.0005275	0.052304	0.0980997	-0.063525
0.0005375	0.052312	0.0994812	-0.063544
0.0005475	0.05232	0.100852	-0.063563
0.0005575	0.052329	0.102197	-0.063582
0.0005675	0.052338	0.103489	-0.063601
0.0005775	0.052348	0.104665	-0.06362
0.0005875	0.052358	0.105538	-0.063639
0.0005975	0.052367	0.105278	-0.063657
0.0006025	0.052373	0.103131	-0.063667
0.0006075	0.052378	0.0883934	-0.063676
0.00060875	0.05238	0.071674	-0.063678
0.000609375	0.052382	0.0567301	-0.063679
0.00061	0.052385	0.0378618	-0.063681
0.000610625	0.052387	0.0204685	-0.063682
0.00061125	0.05239	0.00929133	-0.063683
0.000611875	0.052394	0.00370459	-0.063684
0.0006125	0.052398	0.00125459	-0.063685
0.000613125	0.052402	0.000294345	-0.063686
0.000614375	0.052411	4.17114e-05	-0.063689
0.000616875	0.052429	0.000908225	-0.063693
0.000621875	0.052466	0.00238048	-0.063703
0.000631875	0.052538	0.00379917	-0.063721
0.000641875	0.052612	0.0045408	-0.06374
0.0006475	0.052653	0.00483579	-0.06375
0.000651875	0.052686	0.00506478	-0.063758
0.000661875	0.052761	0.00550069	-0.063777
0.000671875	0.052836	0.00590005	-0.063796
0.000681875	0.052911	0.00628864	-0.063814
0.0006875	0.052954	0.00651023	-0.063825
0.000691875	0.052987	0.00668214	-0.063833
0.000711875	0.053139	0.00753126	-0.06387
0.0007275	0.053257	0.00843319	-0.063899
0.000751875	0.05344	0.00983203	-0.063943
0.000756875	0.053478	0.0102154	-0.063953
0.000761875	0.053515	0.0106268	-0.063962
0.000766875	0.053552	0.0110661	-0.063971
0.0007675	0.053556	0.0111241	-0.063972
0.000771875	0.053588	0.0115295	-0.06398
0.000776875	0.053624	0.0120084	-0.063989
0.000781875	0.05366	0.0124845	-0.063999
0.000786875	0.053694	0.0129257	-0.064008
0.000789375	0.05371	0.0131185	-0.064012
0.000791875	0.053727	0.0132825	-0.064017
0.000794375	0.053743	0.0134091	-0.064022
0.000796875	0.053758	0.0134892	-0.064026
0.000799375	0.053774	0.013514	-0.064031
0.000801875	0.053789	0.013476	-0.064036
0.000804375	0.053803	0.01337	-0.06404
0.000806875	0.053818	0.0131933	-0.064045
0.0008075	0.053821	0.0131318	-0.064046
0.000809375	0.053831	0.0129469	-0.064049
0.000811875	0.053845	0.012635	-0.064054
0.000814375	0.053857	0.0122649	-0.064058
0.000816875	0.05387	0.0118457	-0.064063
0.000819375	0.053881	0.0113875	-0.064067
0.000821875	0.053893	0.0109007	-0.064072
0.000824375	0.053904	0.0103948	-0.064076
0.000829375	0.053926	0.00935854	-0.064085
0.000831875	0.053937	0.00884127	-0.06409
0.000836875	0.053957	0.00783131	-0.064099
0.000841875	0.053977	0.00687246	-0.064108
0.000846875	0.053996	0.00597652	-0.064117
0.0008475	0.053998	0.00587291	-0.064118
0.000851875	0.054014	0.00514781	-0.064126
0.000856875	0.054032	0.00438717	-0.064135
0.000861875	0.05405	0.00369341	-0.064144
0.000866875	0.054068	0.00306474	-0.064153
0.000876875	0.054104	0.00199361	-0.064172
0.000886875	0.054138	0.00116001	-0.06419
0.0008875	0.05414	0.00112206	-0.064191
0.000896875	0.054171	0.00055432	-0.064208
0.000906875	0.054204	0.000171113	-0.064226
0.000916875	0.054236	7.06553e-06	-0.064244
0.000926875	0.054268	5.99124e-05	-0.064262
0.0009275	0.05427	7.652e-05	-0.064263
0.000936875	0.054299	0.000327627	-0.06428
0.000946875	0.05433	0.000807234	-0.064298
0.000956875	0.054361	0.00149453	-0.064316
0.000966875	0.054391	0.00238376	-0.064334
0.0009675	0.054393	0.00245137	-0.064335
0.000976875	0.05442	0.00346796	-0.064352
0.000986875	0.054449	0.00473753	-0.06437
0.000996875	0.054478	0.00618152	-0.064388
0.001006875	0.054506	0.00778755	-0.064406
0.0010075	0.054508	0.00789709	-0.064407
0.001016875	0.054534	0.00954288	-0.064424
0.001026875	0.05456	0.0114323	-0.064441
0.001036875	0.054587	0.0134408	-0.064459
0.001046875	0.054614	0.0155529	-0.064477
0.0010475	0.054616	0.0156903	-0.064478
0.001056875	0.05464	0.0177546	-0.064495
0.001066875	0.054665	0.0200301	-0.064512
0.001076875	0.05469	0.022365	-0.06453
0.001086875	0.054715	0.0247458	-0.064548
0.0010875	0.054716	0.0248971	-0.064549
0.001106875	0.054763	0.0295986	-0.064583
0.001116875	0.054788	0.0320474	-0.064601
0.001126875	0.054811	0.0344984	-0.064619
0.0011275	0.054812	0.0346511	-0.06462
0.001136875	0.054834	0.0369449	-0.064636
0.001146875	0.054858	0.0393784	-0.064654
0.001156875	0.05488	0.0417926	-0.064671
0.0011675	0.054904	0.0443153	-0.06469
0.001176875	0.054924	0.0465457	-0.064706
0.001196875	0.054969	0.0511733	-0.064741
0.001216875	0.055012	0.0556522	-0.064776
0.001236875	0.055055	0.0599707	-0.064811
0.0012475	0.055078	0.0621766	-0.06483
0.001256875	0.055098	0.0641268	-0.064846
0.001276875	0.05514	0.0681208	-0.064881
0.0012875	0.055162	0.0701561	-0.064899
0.001296875	0.055181	0.0719547	-0.064915
0.0013275	0.055245	0.0774735	-0.064968
0.001336875	0.055264	0.0791662	-0.064984
0.0013675	0.055327	0.0842446	-0.065036
0.001376875	0.055346	0.0858021	-0.065052
0.001396875	0.055388	0.0889123	-0.065087
0.0014075	0.05541	0.0904837	-0.065105
0.001416875	0.05543	0.0918728	-0.065121
0.001436875	0.055473	0.0946542	-0.065155
