#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
0.0	0.055555	0.0214855	-0.0625
3.75e-05	0.055498	0.0214855	-0.062575
0.0001025	0.055475	0.0214855	-0.062704
0.0001075	0.055476	0.0215528	-0.062713
0.0001125	0.055478	0.0216201	-0.062723
0.0001175	0.055481	0.0216868	-0.062733
0.0001225	0.055485	0.0217527	-0.062743
0.0001275	0.055489	0.0218174	-0.062753
0.0001325	0.055493	0.0218794	-0.062763
0.0001375	0.055498	0.0219395	-0.062773
0.0001425	0.055504	0.0219972	-0.062783
0.0001475	0.055509	0.0220522	-0.062793
0.0001525	0.055515	0.0221041	-0.062802
0.0001575	0.055521	0.0221527	-0.062812
0.0001625	0.055528	0.0221975	-0.062822
0.0001675	0.055536	0.0222382	-0.062832
0.0001725	0.055544	0.0222741	-0.062842
0.0001775	0.055552	0.0223051	-0.062852
0.0001825	0.05556	0.022331	-0.062861
0.0001925	0.055578	0.0223657	-0.062881
0.0002225	0.05564	0.0223078	-0.06294
0.0002275	0.05565	0.0222711	-0.062949
0.0002325	0.055662	0.0222251	-0.062959
0.0002375	0.055675	0.0221698	-0.062969
0.0002425	0.055687	0.022105	-0.062979
0.0002475	0.0557	0.02203	-0.062989
0.0002575	0.055726	0.021848	-0.063008
0.0002625	0.055739	0.0217399	-0.063018
0.0002675	0.055753	0.0216197	-0.063028
0.0002725	0.055766	0.0214866	-0.063037
0.0002775	0.055781	0.0213399	-0.063047
0.0002825	0.055795	0.0211786	-0.063056
0.0002875	0.05581	0.0209919	-0.063066
0.0002925	0.055825	0.0208052	-0.063076
0.0003025	0.055855	0.0203398	-0.063095
0.0003125	0.055887	0.0196449	-0.063115
0.0003175	0.055903	0.018746	-0.063125
0.00032	0.05591	0.0160725	-0.063129
0.000320625	0.055914	0.0125148	-0.063131
0.00032125	0.055917	0.00306656	-0.063132
0.0003215625	0.055918	0.000365469	-0.063132
0.000321875	0.055922	1.08518e-05	-0.063133
0.0003221875	0.055925	0.00025595	-0.063134
0.0003225	0.055927	0.000562302	-0.063134
0.0003228125	0.055931	0.000828737	-0.063135
0.0003234375	0.055937	0.00122368	-0.063136
0.0003246875	0.05595	0.00167918	-0.063139
0.000325	0.055953	0.00175453	-0.063139
0.00032625	0.055966	0.00197644	-0.063142
0.0003275	0.055978	0.00210281	-0.063144
0.00032875	0.05599	0.00222915	-0.063146
0.00033375	0.056041	0.00248351	-0.063156
0.00033875	0.056093	0.00263785	-0.063166
0.00034375	0.056144	0.00275989	-0.063175
0.00034875	0.056196	0.00286909	-0.063185
0.00035875	0.056301	0.00307515	-0.063204
0.0003675	0.056393	0.00324723	-0.063221
0.00036875	0.056406	0.00327178	-0.063223
0.00037875	0.056511	0.00339157	-0.063242
0.00038875	0.056617	0.00279629	-0.063261
0.00039125	0.056643	0.0021132	-0.063266
0.00039375	0.056668	0.000858445	-0.063271
0.000395	0.056679	0.000160849	-0.063273
0.000395625	0.056684	1.04156e-06	-0.063274
0.00039625	0.05669	0.000172178	-0.063276
0.000396875	0.056695	0.000858072	-0.063277
0.0003975	0.056698	0.00214826	-0.063278
0.000398125	0.056702	0.00394355	-0.063279
0.00039875	0.056705	0.00600223	-0.06328
0.000399375	0.056708	0.00808379	-0.063282
0.000400625	0.056713	0.0118124	-0.063284
0.000401875	0.056717	0.0147972	-0.063286
0.000403125	0.056721	0.0171933	-0.063289
0.000404375	0.056724	0.019176	-0.063291
0.000406875	0.056731	0.0223518	-0.063296
0.0004075	0.056732	0.0229981	-0.063297
0.00040875	0.056735	0.024291	-0.063299
0.00041125	0.056741	0.0264992	-0.063304
0.00041625	0.056754	0.0300815	-0.063314
0.00042625	0.056776	0.0353624	-0.063333
0.00044625	0.056823	0.0424323	-0.063372
0.0004475	0.056825	0.0427619	-0.063374
0.00045625	0.056846	0.0450699	-0.063391
0.00046625	0.05687	0.0473121	-0.06341
0.00047125	0.056883	0.0482998	-0.063419
0.00047625	0.056896	0.0492002	-0.063429
0.00048125	0.056909	0.0500115	-0.063438
0.00048625	0.056922	0.05073	-0.063448
0.0004875	0.056925	0.0508852	-0.06345
0.00049125	0.056936	0.0513508	-0.063457
0.00049625	0.05695	0.051867	-0.063466
0.00050125	0.056965	0.0522708	-0.063476
0.00050625	0.056979	0.0525539	-0.063485
0.00051125	0.056995	0.0527073	-0.063495
0.00052125	0.057026	0.0525882	-0.063513
0.00052625	0.057044	0.0522983	-0.063523
0.0005275	0.057048	0.0521849	-0.063525
0.00053125	0.057061	0.0518445	-0.063532
0.00053625	0.057079	0.0512202	-0.063542
0.00054125	0.057097	0.0504206	-0.063551
0.00054625	0.057117	0.0494429	-0.063561
0.00055125	0.057136	0.0482867	-0.06357
0.00055625	0.057157	0.0469538	-0.06358
0.00056125	0.057178	0.0454491	-0.063589
0.00056625	0.0572	0.0437802	-0.063599
0.0005675	0.057205	0.0433246	-0.063601
0.00057125	0.057222	0.0419574	-0.063608
0.00057625	0.057244	0.0399936	-0.063617
0.00058125	0.057268	0.0379044	-0.063627
0.00058625	0.057292	0.0357072	-0.063636
0.00059125	0.057317	0.0334217	-0.063646
0.00059625	0.057342	0.0310695	-0.063655
0.00060125	0.057368	0.0286701	-0.063664
0.00060625	0.057395	0.0262467	-0.063674
0.0006075	0.057402	0.0256403	-0.063676
0.00061125	0.057422	0.0238209	-0.063683
0.00061625	0.05745	0.0214138	-0.063692
0.00062125	0.057478	0.0190457	-0.063701
0.00062625	0.057507	0.0167355	-0.063711
0.00063125	0.057536	0.0145012	-0.06372
0.00063625	0.057565	0.0123595	-0.063729
0.00064125	0.057595	0.0103264	-0.063738
0.0006475	0.057633	0.00802824	-0.06375
0.00065125	0.057656	0.00664924	-0.063757
0.00066125	0.057719	0.00360406	-0.063776
0.00067125	0.057782	0.00135667	-0.063795
0.00068125	0.057843	0.000136496	-0.063813
0.00068625	0.057875	2.83777e-06	-0.063823
0.0006875	0.057882	6.27283e-05	-0.063825
0.00069125	0.057905	0.000242506	-0.063832
0.00069625	0.057934	0.000896073	-0.063841
0.00070125	0.057963	0.00199617	-0.06385
0.00070625	0.057992	0.00355941	-0.06386
0.00071125	0.05802	0.0055781	-0.063869
0.00071625	0.058046	0.00801405	-0.063878
0.00072125	0.058072	0.0107977	-0.063887
0.00072625	0.058098	0.0138338	-0.063897
0.0007275	0.058104	0.0146285	-0.063899
0.00073125	0.058122	0.0170131	-0.063906
0.00073625	0.058145	0.0202254	-0.063915
0.00074125	0.058167	0.0233724	-0.063924
0.00074625	0.058189	0.0263741	-0.063933
0.00075125	0.05821	0.0291717	-0.063942
0.00075625	0.058231	0.0317257	-0.063951
0.00076125	0.058252	0.034012	-0.063961
0.00076625	0.058273	0.0360179	-0.06397
0.0007675	0.058278	0.0364124	-0.063972
0.00077625	0.058313	0.039173	-0.063988
0.00078625	0.058355	0.0411959	-0.064007
0.00079625	0.058397	0.0421248	-0.064025
0.00080125	0.058418	0.0421962	-0.064034
0.00080625	0.058441	0.0420171	-0.064044
0.0008075	0.058446	0.0419125	-0.064046
0.00081125	0.058463	0.0415982	-0.064053
0.00081625	0.058485	0.0409515	-0.064062
0.00082125	0.058508	0.0400907	-0.064071
0.00082625	0.058531	0.0390307	-0.06408
0.00083625	0.058577	0.0363782	-0.064098
