#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
3e-07	0.042073	0.150776	-0.062501
7e-05	0.042116	0.150776	-0.062638
0.0001	0.042142	0.150776	-0.062697
0.000115	0.042158	0.151093	-0.062726
0.000125	0.04217	0.151317	-0.062745
0.000135	0.042182	0.151559	-0.062764
0.00015	0.042204	0.151947	-0.062793
0.00016	0.042219	0.152222	-0.062812
0.0001675	0.042231	0.152438	-0.062826
0.000175	0.042243	0.152667	-0.06284
0.000185	0.042261	0.152983	-0.062859
0.00019	0.042271	0.153147	-0.062869
0.000195	0.04228	0.153314	-0.062878
0.0002	0.042291	0.153484	-0.062888
0.000205	0.0423	0.153658	-0.062897
0.00021	0.042311	0.153837	-0.062907
0.00022	0.042331	0.15421	-0.062925
0.00023	0.042354	0.154595	-0.062944
0.00024	0.042376	0.154994	-0.062962
0.0002475	0.042394	0.155303	-0.062976
0.00026	0.042425	0.155842	-0.062999
0.00027	0.04245	0.156288	-0.063017
0.00028	0.042477	0.156748	-0.063035
0.0002875	0.042498	0.157101	-0.063049
0.0003	0.042533	0.157714	-0.063072
0.00031	0.042562	0.158208	-0.06309
0.00032	0.042593	0.158725	-0.063108
0.0003275	0.042617	0.159122	-0.063122
0.00034	0.042656	0.159806	-0.063144
0.00035	0.042689	0.160367	-0.063162
0.00036	0.042722	0.16094	-0.06318
0.0003675	0.042748	0.161378	-0.063193
0.00038	0.042792	0.162129	-0.063215
0.00039	0.042828	0.162744	-0.063233
0.0004	0.042866	0.163369	-0.063251
0.0004075	0.042894	0.163846	-0.063264
0.00042	0.042942	0.164662	-0.063286
0.00043	0.042981	0.165327	-0.063303
0.00044	0.043021	0.166002	-0.06332
0.0004475	0.043052	0.166517	-0.063333
0.00045	0.043062	0.16669	-0.063337
0.00046	0.043105	0.167394	-0.063355
0.00047	0.043147	0.168108	-0.063372
0.00048	0.04319	0.168832	-0.063389
0.0004875	0.043224	0.169381	-0.063402
0.00049	0.043235	0.169567	-0.063406
0.0005	0.043279	0.170318	-0.063423
0.00051	0.043325	0.171079	-0.06344
0.00052	0.043371	0.171849	-0.063456
0.0005275	0.043406	0.172433	-0.063469
0.00053	0.043418	0.17263	-0.063473
0.00054	0.043466	0.173427	-0.06349
0.00055	0.043515	0.174232	-0.063507
0.00056	0.043564	0.175046	-0.063523
0.0005675	0.043602	0.175664	-0.063536
0.00057	0.043614	0.175871	-0.06354
0.00058	0.043664	0.176713	-0.063556
0.00059	0.043716	0.177562	-0.063573
0.0006	0.043768	0.17842	-0.063589
0.0006075	0.043807	0.179069	-0.063601
0.00061	0.04382	0.179288	-0.063605
0.00062	0.043873	0.180172	-0.063621
0.00063	0.043928	0.181064	-0.063638
0.00064	0.043983	0.181965	-0.063654
0.0006475	0.044024	0.182646	-0.063666
0.00065	0.044038	0.182875	-0.06367
0.00066	0.044094	0.183801	-0.063686
0.00067	0.04415	0.184736	-0.063701
0.00068	0.044207	0.185678	-0.063717
0.0006875	0.044251	0.186391	-0.063729
0.00069	0.044265	0.186631	-0.063733
0.0007	0.044324	0.1876	-0.063749
0.00071	0.044382	0.188578	-0.063764
0.00072	0.044442	0.189562	-0.06378
0.0007275	0.044487	0.190307	-0.063792
0.00073	0.044502	0.190558	-0.063796
0.00074	0.044563	0.19157	-0.063811
0.00075	0.044625	0.192589	-0.063827
0.00076	0.044686	0.193617	-0.063842
0.0007675	0.044733	0.194395	-0.063854
0.00077	0.044749	0.194657	-0.063858
0.00078	0.044812	0.195713	-0.063873
0.00079	0.044875	0.196777	-0.063888
0.0008	0.044939	0.197851	-0.063903
0.0008075	0.044987	0.198663	-0.063914
0.00081	0.045004	0.198936	-0.063918
0.00082	0.045069	0.200038	-0.063933
0.00083	0.045135	0.20115	-0.063948
0.00084	0.045201	0.202272	-0.063963
0.0008475	0.045251	0.203121	-0.063974
0.00085	0.045268	0.203406	-0.063978
0.00086	0.045334	0.204559	-0.063992
0.00087	0.045402	0.205722	-0.064007
0.00088	0.045471	0.206896	-0.064022
0.0008875	0.045523	0.207785	-0.064033
0.00089	0.04554	0.208084	-0.064037
0.0009	0.045608	0.209292	-0.064051
0.00091	0.045678	0.210513	-0.064066
0.00092	0.045748	0.211746	-0.06408
0.0009275	0.045801	0.212682	-0.064091
0.00093	0.045819	0.212997	-0.064095
0.00094	0.04589	0.214269	-0.064109
0.00095	0.045961	0.215556	-0.064123
0.00096	0.046033	0.21686	-0.064137
0.0009675	0.046087	0.217851	-0.064148
0.00097	0.046106	0.218185	-0.064152
0.00098	0.046179	0.219536	-0.064166
0.00099	0.046252	0.220907	-0.06418
0.001	0.046326	0.222302	-0.064194
0.0010075	0.04638	0.223365	-0.064204
0.00101	0.046398	0.223723	-0.064207
0.00102	0.046473	0.225181	-0.064221
0.00103	0.046548	0.226669	-0.064235
0.00104	0.046624	0.228193	-0.064249
0.0010475	0.046681	0.229368	-0.064259
0.00105	0.046699	0.229762	-0.064262
0.00106	0.046775	0.231389	-0.064276
0.00107	0.046851	0.233077	-0.064289
0.00108	0.046928	0.234842	-0.064303
0.0010875	0.046985	0.236242	-0.064313
0.00109	0.047004	0.236711	-0.064316
0.0011	0.047083	0.238728	-0.06433
0.00111	0.04716	0.24095	-0.064343
0.00112	0.047238	0.243497	-0.064356
0.0011275	0.047297	0.245845	-0.064366
