#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
2e-07	0.229593	0.0122618	-0.250001
0.0001075	0.229625	0.0122618	-0.250215
0.0001275	0.229639	0.0122435	-0.250255
0.0001475	0.229655	0.0122245	-0.250295
0.0001675	0.229673	0.0122039	-0.250335
0.0001875	0.229693	0.0121812	-0.250375
0.0001975	0.229704	0.012169	-0.250395
0.0002075	0.229716	0.0121562	-0.250415
0.0002175	0.229728	0.0121427	-0.250435
0.0002275	0.229741	0.0121287	-0.250455
0.0002375	0.229754	0.012114	-0.250475
0.0002475	0.229767	0.0120985	-0.250494
0.0002575	0.229781	0.0120825	-0.250514
0.0002675	0.229796	0.0120657	-0.250534
0.0002775	0.229811	0.0120482	-0.250554
0.0002875	0.229827	0.01203	-0.250574
0.0002975	0.229844	0.0120111	-0.250594
0.0003075	0.229861	0.0119914	-0.250614
0.0003175	0.229878	0.0119709	-0.250634
0.0003275	0.229896	0.0119497	-0.250654
0.0003375	0.229915	0.0119276	-0.250674
0.0003475	0.229934	0.0119048	-0.250694
0.0003575	0.229953	0.0118812	-0.250714
0.0003675	0.229972	0.0118567	-0.250733
0.0003775	0.229993	0.0118314	-0.250753
0.0003875	0.230014	0.0118053	-0.250773
0.0003975	0.230035	0.0117783	-0.250793
0.0004075	0.230057	0.0117506	-0.250813
0.0004175	0.23008	0.0117219	-0.250833
0.0004275	0.230103	0.0116923	-0.250853
0.0004375	0.230126	0.0116618	-0.250873
0.0004475	0.230149	0.0116304	-0.250892
0.0004575	0.230173	0.0115982	-0.250912
0.0004675	0.230198	0.0115651	-0.250932
0.0004775	0.230223	0.011531	-0.250952
0.0004875	0.230249	0.0114959	-0.250972
0.0004975	0.230275	0.0114599	-0.250992
0.0005075	0.230302	0.011423	-0.251012
0.0005175	0.230329	0.0113851	-0.251032
0.0005275	0.230356	0.0113462	-0.251051
0.0005375	0.230383	0.0113063	-0.251071
0.0005475	0.230412	0.0112655	-0.251091
0.0005575	0.23044	0.0112237	-0.251111
0.0005675	0.23047	0.0111818	-0.251131
0.0005775	0.230499	0.0111379	-0.251151
0.0005875	0.230529	0.0110931	-0.251171
0.0005975	0.230559	0.0110473	-0.251191
0.0006075	0.23059	0.0110005	-0.251211
0.0006175	0.230621	0.0109526	-0.25123
0.0006275	0.230652	0.0109037	-0.25125
0.0006375	0.230684	0.0108538	-0.25127
0.0006475	0.230716	0.0108029	-0.25129
0.0006575	0.230749	0.0107509	-0.25131
0.0006675	0.230782	0.0106978	-0.25133
0.0006775	0.230814	0.0106438	-0.251349
0.0006875	0.230848	0.0105886	-0.251369
0.0006975	0.230882	0.0105325	-0.251389
0.0007075	0.230917	0.0104752	-0.251409
0.0007175	0.230952	0.010417	-0.251429
0.0007275	0.230987	0.0103576	-0.251449
0.0007375	0.231021	0.0102973	-0.251468
0.0007475	0.231057	0.0102359	-0.251488
0.0007675	0.23113	0.0101099	-0.251528
0.0007775	0.231167	0.0100453	-0.251548
0.0007875	0.231203	0.00997966	-0.251567
0.0007975	0.23124	0.00991298	-0.251587
0.0008075	0.231278	0.00984524	-0.251607
0.0008175	0.231316	0.00977642	-0.251627
0.0008375	0.231393	0.00963564	-0.251666
0.0008475	0.231431	0.00956367	-0.251686
0.0008575	0.231471	0.00949067	-0.251706
0.0008675	0.23151	0.00941663	-0.251726
0.0008775	0.23155	0.00934155	-0.251746
0.0008875	0.23159	0.00926543	-0.251766
0.0009075	0.23167	0.00911011	-0.251805
0.0009175	0.231711	0.0090309	-0.251825
0.0009275	0.231752	0.00895068	-0.251845
0.0009375	0.231794	0.00886944	-0.251865
0.0009475	0.231834	0.00878718	-0.251884
0.0009575	0.231876	0.00870393	-0.251904
0.0009675	0.231918	0.00861916	-0.251924
0.0009775	0.231961	0.00853437	-0.251944
0.0009975	0.232046	0.00836077	-0.251983
0.0010175	0.232132	0.00818329	-0.252023
0.0010375	0.232219	0.00800192	-0.252062
0.0010575	0.232307	0.0078167	-0.252102
0.0010775	0.232395	0.00762769	-0.252141
0.0010975	0.232485	0.00743494	-0.252181
0.0011175	0.232575	0.0072385	-0.25222
0.0011275	0.232621	0.00713846	-0.25224
0.0011375	0.232666	0.00703839	-0.25226
0.0011575	0.232758	0.00683468	-0.252299
0.0011775	0.23285	0.00662743	-0.252338
0.0011975	0.232943	0.00641672	-0.252378
0.0012175	0.233037	0.00620259	-0.252417
0.0012375	0.233131	0.0059851	-0.252457
0.0012575	0.233226	0.00576432	-0.252496
0.0012775	0.233321	0.00554031	-0.252535
0.0012875	0.233369	0.00542672	-0.252555
0.0012975	0.233418	0.0053131	-0.252575
0.0013175	0.233514	0.00508277	-0.252614
0.0013375	0.233611	0.00484941	-0.252653
0.0013575	0.233709	0.0046131	-0.252693
0.0013775	0.233806	0.00437393	-0.252732
0.0013975	0.233906	0.00413202	-0.252772
0.0014175	0.234004	0.00388746	-0.252811
0.0014375	0.234103	0.00364042	-0.25285
0.0014475	0.234153	0.00351575	-0.25287
0.0014575	0.234203	0.00339106	-0.25289
0.0014975	0.234403	0.00288636	-0.252968
0.0015175	0.234503	0.00263179	-0.253007
0.0015375	0.234604	0.00237624	-0.253047
0.0015575	0.234705	0.00212043	-0.253086
0.0015775	0.234805	0.00186525	-0.253125
0.0015975	0.234906	0.00161184	-0.253164
0.0016075	0.234957	0.00148817	-0.253184
0.0016375	0.235109	0.00111718	-0.253243
0.0016775	0.235311	0.000657063	-0.253321
0.0017175	0.235511	0.000269919	-0.253399
0.0017375	0.235611	0.000124369	-0.253438
0.0017575	0.23571	2.83696e-05	-0.253477
0.0017675	0.23576	1.48173e-05	-0.253497
0.0017775	0.23581	1.29194e-06	-0.253517
0.0017875	0.235858	2.15066e-05	-0.253536
0.0017975	0.235907	6.94767e-05	-0.253556
0.0018075	0.235955	0.000149892	-0.253575
0.0018175	0.236003	0.000268245	-0.253595
0.0018275	0.23605	0.000430325	-0.253614
0.0018375	0.236098	0.000642952	-0.253634
0.0018475	0.236144	0.000913458	-0.253653
0.0018575	0.23619	0.00124966	-0.253673
0.0018675	0.236236	0.00165962	-0.253693
0.0018775	0.23628	0.0021513	-0.253712
0.0018875	0.236324	0.00273206	-0.253732
0.0018975	0.236367	0.00340803	-0.253751
0.0019075	0.236409	0.0041834	-0.253771
0.0019175	0.23645	0.00505963	-0.25379
0.0019225	0.23647	0.00553513	-0.2538
0.0019275	0.23649	0.00603484	-0.25381
0.0019325	0.23651	0.00655793	-0.25382
0.0019375	0.23653	0.00710326	-0.25383
0.0019425	0.236548	0.00766952	-0.253839
0.0019525	0.236586	0.00885821	-0.253859
0.0019575	0.236605	0.00947913	-0.253869
0.0019625	0.236622	0.010111	-0.253878
0.0019675	0.23664	0.0107539	-0.253888
0.0019725	0.236657	0.0114056	-0.253898
0.0019775	0.236675	0.0120637	-0.253908
0.0019875	0.236708	0.0133896	-0.253927
0.0019925	0.236724	0.0140528	-0.253937
0.0019975	0.23674	0.0147132	-0.253947
0.0020025	0.236756	0.0153689	-0.253957
0.0020075	0.236771	0.0160179	-0.253966
0.0020125	0.236787	0.0166588	-0.253976
0.0020225	0.236817	0.0179097	-0.253996
0.0020325	0.236846	0.0191121	-0.254015
0.0020425	0.236874	0.020259	-0.254035
0.0020525	0.236902	0.0213463	-0.254055
0.0020625	0.236929	0.0223711	-0.254074
0.0020725	0.236956	0.0233388	-0.254094
0.0020825	0.236981	0.0242427	-0.254113
0.0020875	0.236994	0.0246654	-0.254123
0.0020925	0.237007	0.0250882	-0.254133
0.0021025	0.237031	0.0258782	-0.254152
0.0021125	0.237057	0.026616	-0.254172
0.0021325	0.237104	0.0279478	-0.25421
0.0021425	0.237128	0.0285495	-0.25423
0.0021525	0.237151	0.0291115	-0.254249
0.0021625	0.237175	0.0296374	-0.254269
0.0021725	0.237198	0.0301301	-0.254288
0.0021825	0.237221	0.0305923	-0.254308
0.0022025	0.237267	0.0314342	-0.254347
0.0022225	0.237311	0.0321798	-0.254385
0.0022425	0.237356	0.0328427	-0.254424
0.0022475	0.237367	0.0329906	-0.254434
0.0022625	0.237401	0.0334342	-0.254463
0.0023025	0.23749	0.0344367	-0.254541
0.0023825	0.237669	0.0358729	-0.254697
0.0024075	0.237725	0.0361742	-0.254746
0.0024225	0.237759	0.036355	-0.254775
0.0024425	0.237805	0.0365417	-0.254814
0.0024625	0.23785	0.0366918	-0.254853
0.0024825	0.237895	0.0368049	-0.254891
0.0025025	0.237942	0.0368797	-0.25493
0.0025675	0.238096	0.0368297	-0.255056
0.0025825	0.238132	0.0367543	-0.255085
0.0026025	0.23818	0.0366014	-0.255124
0.0026225	0.23823	0.0363912	-0.255163
0.0026425	0.238279	0.0361184	-0.255201
0.0026625	0.23833	0.0357764	-0.25524
0.0026825	0.238381	0.0353578	-0.255279
0.0027025	0.238434	0.0348535	-0.255318
