#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
2e-07	0.034723	0.630615	-0.0625
1.75e-05	0.034757	0.630615	-0.0625
4.75e-05	0.034818	0.630615	-0.062499
6.75e-05	0.03486	0.630615	-0.062499
8.75e-05	0.034902	0.630615	-0.062498
0.0001075	0.034943	0.630615	-0.062496
0.0001275	0.034986	0.631424	-0.062495
0.0001475	0.03503	0.632176	-0.062494
0.0001675	0.035073	0.633063	-0.062492
0.0001875	0.035117	0.633943	-0.06249
0.0002075	0.035162	0.634983	-0.062488
0.0002275	0.035206	0.63603	-0.062485
0.0002475	0.035251	0.637243	-0.062482
0.0002675	0.035296	0.638468	-0.062479
0.0002875	0.035343	0.639863	-0.062476
0.0003075	0.035389	0.641271	-0.062472
0.0003275	0.035436	0.642848	-0.062469
0.0003475	0.035484	0.64444	-0.062465
0.0003675	0.035532	0.6462	-0.062461
0.0003875	0.035579	0.647975	-0.062456
0.0004075	0.035628	0.649918	-0.062452
0.0004275	0.035677	0.651875	-0.062447
0.0004475	0.035727	0.653998	-0.062442
0.0004675	0.035777	0.656135	-0.062437
0.0004875	0.035828	0.658436	-0.062432
0.0005075	0.035878	0.660751	-0.062426
0.0005275	0.035929	0.66323	-0.06242
0.0005475	0.035981	0.66572	-0.062414
0.0005675	0.036033	0.668373	-0.062407
0.0005875	0.036086	0.671037	-0.062401
0.0006075	0.036138	0.673863	-0.062394
0.0006275	0.036191	0.676699	-0.062387
0.0006475	0.036245	0.679694	-0.06238
0.0006675	0.036299	0.682699	-0.062372
0.0006875	0.036353	0.685861	-0.062364
0.0007075	0.036408	0.689033	-0.062356
0.0007275	0.036463	0.69236	-0.062348
0.0007475	0.036518	0.695697	-0.062339
0.0007675	0.036574	0.699187	-0.062331
0.0007875	0.03663	0.702687	-0.062322
0.0008075	0.036687	0.706337	-0.062313
0.0008275	0.036744	0.709996	-0.062304
0.0008475	0.036801	0.713805	-0.062294
0.0008675	0.036859	0.717623	-0.062284
0.0008875	0.036917	0.721587	-0.062274
0.0009075	0.036975	0.725562	-0.062264
0.0009275	0.037035	0.72968	-0.062254
0.0009475	0.037093	0.733808	-0.062243
0.0009675	0.037153	0.738078	-0.062232
0.0009875	0.037212	0.742358	-0.062221
0.0010075	0.037273	0.746778	-0.06221
0.0010275	0.037333	0.751208	-0.062198
0.0010475	0.037394	0.755777	-0.062187
0.0010675	0.037456	0.760355	-0.062175
0.0010875	0.037516	0.76507	-0.062162
0.0011075	0.037577	0.769795	-0.062149
0.0011275	0.03764	0.774654	-0.062137
0.0011475	0.037702	0.779524	-0.062124
0.0011675	0.037765	0.784526	-0.062111
0.0011875	0.037828	0.78954	-0.062098
0.0012075	0.037892	0.794683	-0.062085
0.0012275	0.037955	0.799839	-0.062071
0.0012475	0.038019	0.805121	-0.062057
0.0012675	0.038082	0.810417	-0.062042
0.0012875	0.038147	0.815838	-0.062028
0.0013075	0.038212	0.821273	-0.062013
0.0013275	0.038277	0.826831	-0.061999
0.0013475	0.038343	0.832403	-0.061984
0.0013675	0.038408	0.838097	-0.061969
0.0013875	0.038475	0.843806	-0.061954
0.0014075	0.038541	0.849633	-0.061938
0.0014275	0.038607	0.855477	-0.061922
0.0014475	0.038674	0.861437	-0.061906
0.0014675	0.038741	0.867416	-0.06189
0.0014875	0.038808	0.873507	-0.061873
0.0015075	0.038875	0.879618	-0.061856
0.0015275	0.038942	0.885841	-0.061839
0.0015475	0.03901	0.892083	-0.061822
0.0015675	0.039079	0.898435	-0.061805
0.0015875	0.039147	0.904808	-0.061787
0.0016075	0.039216	0.911288	-0.06177
0.0016275	0.039285	0.917791	-0.061752
0.0016475	0.039355	0.924399	-0.061734
0.0016675	0.039423	0.931029	-0.061715
0.0016875	0.039494	0.937764	-0.061697
0.0017075	0.039563	0.944523	-0.061678
0.0017275	0.039633	0.951381	-0.061659
0.0017475	0.039703	0.958267	-0.061639
0.0017675	0.039774	0.96525	-0.06162
0.0017875	0.039844	0.972261	-0.0616
0.0018075	0.039916	0.979368	-0.061581
0.0018275	0.039987	0.986504	-0.061561
0.0018475	0.040059	0.993733	-0.061541
0.0018675	0.040131	1.00099	-0.061521
0.0018875	0.040202	1.00834	-0.0615
0.0019075	0.040274	1.01572	-0.061479
0.0019275	0.040346	1.0232	-0.061458
0.0019475	0.040419	1.0307	-0.061437
0.0019675	0.040492	1.03829	-0.061416
0.0019875	0.040565	1.04591	-0.061394
0.0020075	0.040638	1.05363	-0.061372
0.0020275	0.040711	1.06137	-0.06135
0.0020475	0.040784	1.0692	-0.061328
0.0020675	0.040857	1.07707	-0.061305
0.0020875	0.040932	1.08501	-0.061283
0.0021075	0.041007	1.093	-0.061261
0.0021275	0.041081	1.10106	-0.061238
0.0021475	0.041155	1.10916	-0.061215
0.0021675	0.041229	1.11734	-0.061191
0.0021875	0.041304	1.12555	-0.061168
0.0022075	0.041379	1.13385	-0.061144
0.0022275	0.041454	1.14219	-0.06112
0.0022475	0.041529	1.15058	-0.061096
0.0022675	0.041604	1.15904	-0.061071
0.0022875	0.04168	1.16755	-0.061047
0.0023075	0.041756	1.17612	-0.061022
0.0023275	0.041833	1.18474	-0.060998
0.0023475	0.041909	1.19342	-0.060973
0.0023675	0.041985	1.20216	-0.060948
0.0023875	0.042061	1.21095	-0.060922
0.0024075	0.042138	1.21979	-0.060897
0.0024275	0.042215	1.2287	-0.060871
0.0024475	0.042291	1.23765	-0.060845
0.0024675	0.042369	1.24666	-0.060819
0.0024875	0.042446	1.25573	-0.060793
0.0025075	0.042523	1.26484	-0.060766
0.0025275	0.042602	1.27416	-0.06074
0.0025475	0.042679	1.28324	-0.060713
0.0025675	0.042757	1.29252	-0.060686
0.0025875	0.042835	1.30185	-0.060659
0.0026075	0.042912	1.31124	-0.060631
0.0026275	0.04299	1.32068	-0.060603
0.0026475	0.04307	1.33016	-0.060576
0.0026875	0.043227	1.34929	-0.06052
0.0027075	0.043306	1.35894	-0.060492
0.0027275	0.043385	1.36863	-0.060464
0.0027475	0.043464	1.37838	-0.060435
0.0027675	0.043543	1.38817	-0.060406
0.0027875	0.043622	1.39802	-0.060377
0.0028075	0.043702	1.40806	-0.060348
0.0028275	0.043782	1.41785	-0.060319
0.0028475	0.043862	1.42784	-0.06029
0.0028675	0.043942	1.43789	-0.06026
0.0028875	0.044022	1.44797	-0.06023
0.0029075	0.044102	1.45812	-0.0602
0.0029275	0.044182	1.46829	-0.06017
0.0029675	0.044344	1.4888	-0.06011
0.0029875	0.044424	1.49914	-0.060079
0.0030075	0.044505	1.5095	-0.060048
0.0030275	0.044586	1.51994	-0.060017
0.0030475	0.044667	1.53039	-0.059986
0.0030675	0.044749	1.54091	-0.059955
0.0030875	0.044831	1.55161	-0.059924
0.0031075	0.044911	1.56207	-0.059892
0.0031275	0.044993	1.57269	-0.05986
0.0031475	0.045074	1.58339	-0.059828
0.0031675	0.045157	1.59411	-0.059797
0.0031875	0.045238	1.6049	-0.059764
0.0032075	0.045321	1.61569	-0.059732
0.0032475	0.045485	1.63745	-0.059667
0.0032675	0.045568	1.64841	-0.059634
0.0032875	0.04565	1.65937	-0.059601
0.0033075	0.045733	1.67042	-0.059568
0.0033275	0.045816	1.68145	-0.059535
0.0033475	0.045898	1.69258	-0.059501
0.0033675	0.045981	1.70386	-0.059467
0.0033875	0.046065	1.7149	-0.059434
0.0034075	0.046148	1.72609	-0.0594
0.0034275	0.046231	1.73737	-0.059366
0.0034475	0.046315	1.74864	-0.059332
0.0034675	0.046397	1.75999	-0.059297
0.0034875	0.046482	1.77133	-0.059263
0.0035275	0.046649	1.79417	-0.059193
0.0035475	0.046732	1.80567	-0.059158
0.0035675	0.046816	1.81715	-0.059123
