#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
0.0	0.24002	0.00170515	-0.25002
0.0001075	0.240056	0.00170515	-0.250215
0.0001175	0.240066	0.00171468	-0.250234
0.0001275	0.240077	0.00172496	-0.250254
0.0001375	0.24009	0.00173599	-0.250274
0.0001475	0.240104	0.00174775	-0.250294
0.00015	0.240108	0.00175087	-0.250299
0.0001575	0.240118	0.00176022	-0.250314
0.0001675	0.240133	0.0017734	-0.250334
0.0001775	0.240149	0.00178726	-0.250354
0.0001875	0.240166	0.0018018	-0.250374
0.0001975	0.240183	0.00181698	-0.250393
0.0002075	0.240202	0.0018329	-0.250413
0.0002175	0.240222	0.00184934	-0.250433
0.0002275	0.240242	0.00186639	-0.250453
0.00023	0.240247	0.0018708	-0.250458
0.0002375	0.240263	0.00188402	-0.250473
0.0002475	0.240286	0.00190222	-0.250493
0.0002575	0.240308	0.00192097	-0.250513
0.0002675	0.240332	0.00194025	-0.250533
0.0002775	0.240355	0.00196004	-0.250552
0.0002875	0.240381	0.00198032	-0.250572
0.0002975	0.240406	0.00200106	-0.250592
0.0003075	0.240433	0.00202224	-0.250612
0.00031	0.24044	0.00202764	-0.250617
0.0003175	0.24046	0.00204383	-0.250632
0.0003275	0.240488	0.00206582	-0.250652
0.0003375	0.240517	0.00208816	-0.250672
0.0003475	0.240547	0.00211083	-0.250692
0.0003575	0.240576	0.0021338	-0.250711
0.0003675	0.240607	0.00215703	-0.250731
0.0003775	0.240638	0.00218047	-0.250751
0.0003875	0.24067	0.0022041	-0.250771
0.00039	0.240678	0.00221005	-0.250776
0.0003975	0.240703	0.00222789	-0.250791
0.0004075	0.240736	0.00225175	-0.250811
0.0004175	0.240769	0.00227567	-0.25083
0.0004275	0.240804	0.00229957	-0.25085
0.0004375	0.240839	0.00232342	-0.25087
0.0004475	0.240874	0.00234715	-0.25089
0.0004575	0.24091	0.00237073	-0.250909
0.0004675	0.240946	0.00239408	-0.250929
0.00047	0.240955	0.00239985	-0.250934
0.0004775	0.240983	0.00241716	-0.250949
0.0004875	0.241021	0.00243991	-0.250969
0.0004975	0.241058	0.00246229	-0.250988
0.0005075	0.241097	0.00248426	-0.251008
