#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
1e-07	0.090703	0.291166	-0.111111
0.0001075	0.090711	0.291166	-0.111326
0.0001475	0.090718	0.291643	-0.111405
0.0001875	0.090727	0.292193	-0.111485
0.0002075	0.090732	0.292492	-0.111524
0.0002275	0.090738	0.29282	-0.111564
0.0002475	0.090745	0.293173	-0.111604
0.0002675	0.090751	0.293553	-0.111643
0.0002875	0.090759	0.29396	-0.111683
0.0003075	0.090768	0.29439	-0.111723
0.0003275	0.090775	0.294844	-0.111762
0.0003475	0.090784	0.295349	-0.111801
0.0003675	0.090794	0.295876	-0.111841
0.0003875	0.090803	0.296423	-0.11188
0.0004075	0.090814	0.29699	-0.111919
0.0004275	0.090824	0.297579	-0.111958
0.0004475	0.090835	0.298187	-0.111997
0.0004675	0.090848	0.29881	-0.112037
0.0004875	0.09086	0.299451	-0.112076
0.0005075	0.090872	0.300114	-0.112115
0.0005275	0.090885	0.300791	-0.112154
0.0005475	0.0909	0.301482	-0.112194
0.0005675	0.090913	0.302184	-0.112233
0.0005875	0.090928	0.302893	-0.112272
0.0006075	0.090943	0.303612	-0.112311
0.0006275	0.090958	0.304339	-0.11235
0.0006475	0.090974	0.305074	-0.112389
0.0006675	0.09099	0.30582	-0.112428
0.0006875	0.091005	0.306571	-0.112466
0.0007075	0.091022	0.307326	-0.112505
0.0007275	0.09104	0.308084	-0.112544
0.0007475	0.091057	0.308847	-0.112583
0.0007675	0.091074	0.309611	-0.112621
0.0007875	0.091093	0.310375	-0.11266
0.0008075	0.091112	0.311139	-0.112699
0.0008275	0.09113	0.31191	-0.112737
0.0008475	0.09115	0.312678	-0.112776
0.0008675	0.091169	0.313443	-0.112814
0.0008875	0.091189	0.314204	-0.112853
0.0009075	0.091209	0.314965	-0.112891
0.0009275	0.09123	0.31572	-0.11293
0.0009475	0.09125	0.31647	-0.112968
0.0009675	0.091272	0.317207	-0.113007
0.0009875	0.091293	0.317951	-0.113045
0.0010075	0.091315	0.318682	-0.113084
0.0010275	0.091338	0.319404	-0.113123
0.0010475	0.09136	0.320116	-0.113161
0.0010675	0.091382	0.320819	-0.113199
0.0010875	0.091404	0.32151	-0.113237
0.0011275	0.091451	0.322855	-0.113314
0.0011475	0.091475	0.323511	-0.113352
0.0011675	0.091498	0.324153	-0.11339
0.0011875	0.091522	0.32478	-0.113428
0.0012075	0.091546	0.32539	-0.113466
