#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
5e-06	0.050185	0.650941	-0.06258
1.5e-05	0.050127	0.650941	-0.06262
7e-05	0.050076	0.650941	-0.063058
0.0001	0.05008	0.650941	-0.063297
0.00011	0.050086	0.652142	-0.063376
0.00012	0.050094	0.65343	-0.063455
0.000125	0.0501	0.654099	-0.063495
0.00013	0.050106	0.654784	-0.063535
0.000135	0.050111	0.655489	-0.063574
0.00014	0.050118	0.656208	-0.063614
0.000145	0.050126	0.65694	-0.063654
0.00015	0.050134	0.657681	-0.063693
0.000155	0.050142	0.65844	-0.063732
0.00016	0.050151	0.659208	-0.063772
0.000165	0.050162	0.659983	-0.063812
0.00017	0.050171	0.660764	-0.063851
0.000175	0.050182	0.661563	-0.06389
0.00018	0.050193	0.662365	-0.06393
0.000185	0.050205	0.66317	-0.063969
0.00019	0.050217	0.663977	-0.064008
0.000195	0.05023	0.664785	-0.064048
0.0002	0.050243	0.665593	-0.064087
0.000205	0.050258	0.666401	-0.064127
0.00021	0.050272	0.667206	-0.064166
0.000215	0.050286	0.668018	-0.064205
0.00022	0.050302	0.668826	-0.064245
0.000225	0.050318	0.669629	-0.064284
0.00023	0.050334	0.670426	-0.064323
0.000235	0.050351	0.671223	-0.064362
0.00024	0.050369	0.672011	-0.064402
0.000245	0.050387	0.67279	-0.064441
0.00025	0.050405	0.673559	-0.06448
0.000255	0.050423	0.674325	-0.064519
0.00026	0.050442	0.675078	-0.064558
0.000265	0.050463	0.675819	-0.064598
0.00027	0.050483	0.676546	-0.064637
0.000275	0.050504	0.677266	-0.064676
0.00028	0.050524	0.677971	-0.064715
0.000285	0.050546	0.678659	-0.064754
0.000295	0.05059	0.679993	-0.064832
0.000305	0.050636	0.681261	-0.06491
0.000315	0.050684	0.682461	-0.064988
0.000325	0.050733	0.683588	-0.065066
0.000335	0.050784	0.684626	-0.065144
0.000345	0.050836	0.68557	-0.065222
0.000355	0.050891	0.686426	-0.0653
0.000365	0.050946	0.687192	-0.065377
0.000375	0.051003	0.687858	-0.065455
0.000385	0.051061	0.688422	-0.065532
0.000395	0.051121	0.688879	-0.06561
0.000405	0.051182	0.689227	-0.065687
0.000415	0.051245	0.689462	-0.065765
0.000425	0.051308	0.689583	-0.065842
0.000435	0.051373	0.689586	-0.065919
0.000445	0.051439	0.689468	-0.065996
0.000455	0.051506	0.68923	-0.066073
0.000465	0.051576	0.688871	-0.066151
0.00048	0.05168	0.688078	-0.066266
0.00049	0.051752	0.687378	-0.066343
0.0005	0.051824	0.686558	-0.06642
0.00051	0.051898	0.685577	-0.066497
0.00052	0.051972	0.6845	-0.066573
0.00053	0.052048	0.683259	-0.06665
0.00054	0.052124	0.681881	-0.066726
0.00055	0.052202	0.68035	-0.066803
0.00056	0.05228	0.678676	-0.066879
0.00057	0.05236	0.676843	-0.066956
0.00058	0.05244	0.674859	-0.067032
0.00059	0.052522	0.672707	-0.067109
0.0006	0.052604	0.670401	-0.067185
0.00061	0.052687	0.667915	-0.067261
0.00062	0.05277	0.665239	-0.067337
0.00063	0.052854	0.662365	-0.067413
0.00064	0.05294	0.659299	-0.067489
0.00065	0.053025	0.656003	-0.067565
0.00066	0.053112	0.65247	-0.067641
0.00067	0.0532	0.648654	-0.067717
0.00068	0.053288	0.644524	-0.067793
0.00069	0.053375	0.639999	-0.067868
0.0007	0.053464	0.634988	-0.067943
0.00071	0.053554	0.629304	-0.068019
0.00072	0.053645	0.622642	-0.068095
0.00073	0.053735	0.614358	-0.06817
0.00075	0.053917	0.584543	-0.068321
0.00076	0.054007	0.543499	-0.068396
0.000765	0.054051	0.495819	-0.068433
0.0007675	0.054073	0.455394	-0.068452
0.00077	0.054094	0.396996	-0.068471
0.00077125	0.054103	0.359881	-0.06848
0.0007725	0.054114	0.317939	-0.06849
0.00077375	0.054123	0.272752	-0.068499
0.000775	0.054131	0.226906	-0.068508
0.00077625	0.05414	0.183385	-0.068518
0.0007775	0.054148	0.144679	-0.068527
0.00077875	0.054156	0.112142	-0.068537
0.00078	0.054163	0.0859514	-0.068546
0.00078125	0.054169	0.0654847	-0.068555
0.00078375	0.054183	0.0378243	-0.068574
0.00078625	0.054196	0.0218805	-0.068593
0.00078875	0.054209	0.0126424	-0.068612
0.00079	0.054215	0.00957427	-0.068621
0.0007925	0.054227	0.00539517	-0.06864
0.0007975	0.054251	0.00145005	-0.068677
0.0008075	0.054299	1.43208e-05	-0.068752
0.00081	0.054311	0.000248874	-0.068771
0.0008275	0.054395	0.00190361	-0.068902
0.00083	0.054407	0.0021851	-0.068921
0.0008375	0.054443	0.00303175	-0.068977
0.0008475	0.054491	0.00408048	-0.069051
0.00085	0.054504	0.00432102	-0.06907
0.0008575	0.05454	0.00504437	-0.069126
0.0008675	0.054588	0.00593461	-0.0692
0.00087	0.054601	0.00614191	-0.069219
0.0008775	0.054638	0.00676553	-0.069275
0.0008875	0.054687	0.00754935	-0.069349
0.0008975	0.054737	0.00829632	-0.069423
0.0009075	0.054787	0.00901488	-0.069497
0.00091	0.0548	0.00918888	-0.069516
0.0009175	0.054838	0.00971278	-0.069572
0.0009275	0.054889	0.0103949	-0.069646
0.0009375	0.05494	0.0110656	-0.06972
0.0009475	0.054991	0.0117283	-0.069794
0.00095	0.055004	0.0118926	-0.069813
0.0009575	0.055043	0.0123874	-0.069868
0.0009675	0.055095	0.0130444	-0.069942
0.0009775	0.055148	0.0137014	-0.070016
0.0009875	0.0552	0.0143598	-0.07009
0.00099	0.055213	0.014525	-0.070108
0.0009975	0.055253	0.0150228	-0.070163
0.0010075	0.055306	0.0156908	-0.070237
0.0010175	0.05536	0.0163644	-0.070311
0.0010275	0.055415	0.0170448	-0.070385
0.00103	0.055428	0.0172166	-0.070403
0.0010375	0.055468	0.0177342	-0.070458
0.0010475	0.055522	0.0184326	-0.070531
0.0010575	0.055577	0.0191401	-0.070604
0.0010675	0.055632	0.0198574	-0.070678
0.00107	0.055646	0.0200391	-0.070696
0.0010775	0.055687	0.0205868	-0.070751
0.0010875	0.055743	0.0213275	-0.070824
0.0011075	0.055855	0.0228437	-0.070971
0.00111	0.055869	0.0230375	-0.070989
0.0011175	0.055911	0.0236218	-0.071044
0.0011275	0.055967	0.0244132	-0.071116
0.0011375	0.056024	0.0252176	-0.071189
0.0011475	0.056081	0.0260353	-0.071262
0.00115	0.056095	0.0262428	-0.07128
0.0011575	0.056139	0.0268686	-0.071335
0.0011775	0.056254	0.0285787	-0.07148
0.0011875	0.056313	0.0294553	-0.071553
0.00119	0.056327	0.0296778	-0.071571
0.0011975	0.05637	0.0303489	-0.071625
0.0012075	0.05643	0.0312582	-0.071698
0.0012175	0.056488	0.0321826	-0.07177
0.0012275	0.056548	0.0331224	-0.071843
0.00123	0.056563	0.0333624	-0.071861
0.0012475	0.056666	0.0350546	-0.071987
0.0012575	0.056726	0.0360451	-0.072059
0.0012675	0.056785	0.0370515	-0.072131
0.00127	0.0568	0.0373068	-0.072149
0.0012775	0.056845	0.038077	-0.072203
0.0012875	0.056906	0.0391199	-0.072275
0.0012975	0.056966	0.0401794	-0.072347
0.00131	0.057043	0.0415334	-0.072437
0.0013175	0.057089	0.0423517	-0.072491
0.0013275	0.05715	0.0434659	-0.072563
0.0013375	0.057211	0.0445973	-0.072634
0.0013475	0.057273	0.045746	-0.072706
0.00135	0.057288	0.0460371	-0.072724
0.0013575	0.057334	0.0469153	-0.072777
0.0013675	0.057396	0.0481033	-0.072849
0.0013875	0.05752	0.0505324	-0.072991
0.00139	0.057536	0.050844	-0.073009
0.0014075	0.057645	0.0530413	-0.073134
0.0014275	0.057771	0.0556237	-0.073276
0.00143	0.057787	0.0559546	-0.073294
0.0014475	0.057898	0.0582881	-0.073418
0.0014675	0.058025	0.0610276	-0.07356
0.00147	0.058041	0.0613783	-0.073578
0.0014875	0.058153	0.0638509	-0.073702
0.0015075	0.058281	0.0667503	-0.073843
