#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
0.0	0.052501	0.0515327	-0.062501
0.0001075	0.052539	0.0515327	-0.062926
0.0001175	0.052547	0.0521342	-0.062966
0.0001275	0.052555	0.0527867	-0.063005
0.0001375	0.052564	0.0534905	-0.063044
0.0001475	0.052574	0.0542452	-0.063084
0.0001575	0.052584	0.0550505	-0.063123
0.0001675	0.052595	0.0559061	-0.063162
0.0001775	0.052606	0.0568125	-0.063201
0.0001875	0.052618	0.0577688	-0.06324
0.0001975	0.052631	0.0587747	-0.063279
0.0002075	0.052644	0.0598299	-0.063318
0.0002175	0.052657	0.0609348	-0.063356
0.0002275	0.052672	0.0620883	-0.063395
0.0002375	0.052687	0.0632902	-0.063434
0.0002475	0.052701	0.0645403	-0.063472
0.0002575	0.052717	0.0658387	-0.06351
0.0002675	0.052734	0.0671846	-0.063549
0.0002775	0.052751	0.0685777	-0.063588
0.0002875	0.052768	0.0700175	-0.063626
0.0002975	0.052786	0.0715046	-0.063664
0.0003075	0.052803	0.0730379	-0.063702
0.0003175	0.052823	0.0746171	-0.063741
0.0003275	0.052842	0.076242	-0.063779
0.0003375	0.052862	0.077913	-0.063817
0.0003475	0.052882	0.0796292	-0.063855
0.0003575	0.052902	0.0813902	-0.063893
0.0003675	0.052923	0.0831959	-0.063931
0.0003775	0.052944	0.0850469	-0.063969
0.0003875	0.052965	0.086942	-0.064006
0.0003975	0.052987	0.0888811	-0.064044
0.0004075	0.05301	0.0908639	-0.064082
0.0004175	0.053032	0.092891	-0.064119
0.0004275	0.053055	0.0949608	-0.064157
0.0004375	0.053079	0.0970724	-0.064195
0.0004475	0.053102	0.0992242	-0.064232
0.0004575	0.053126	0.101414	-0.064269
0.0004675	0.053151	0.103633	-0.064307
0.0004775	0.053175	0.105862	-0.064344
0.0004875	0.053201	0.108034	-0.064382
0.0004975	0.053226	0.109641	-0.064419
0.0005025	0.053238	0.105836	-0.064437
0.00050375	0.053242	0.0267682	-0.064442
0.00050390625	0.053244	0.0162735	-0.064443
0.0005040625	0.053245	0.0424679	-0.064443
0.00050421875	0.053247	0.05247	-0.064444
0.000504375	0.053248	0.0574073	-0.064444
0.00050453125	0.05325	0.0603203	-0.064445
0.00050484375	0.053253	0.063596	-0.064446
0.000505	0.053255	0.0646087	-0.064447
0.0005053125	0.053258	0.0660211	-0.064448
0.0005059375	0.053265	0.0676385	-0.06445
0.00050625	0.053268	0.0681498	-0.064451
0.000506875	0.053275	0.0688788	-0.064454
0.0005075	0.053281	0.0693813	-0.064456
0.000508125	0.053288	0.0697552	-0.064458
0.000509375	0.053302	0.0702903	-0.064463
0.000511875	0.053328	0.0709718	-0.064472
0.0005125	0.053335	0.0711021	-0.064475
0.000515	0.053362	0.0715445	-0.064484
0.00052	0.053416	0.0722467	-0.064502
0.0005275	0.053498	0.0731486	-0.06453
0.00053	0.053525	0.07345	-0.064539
0.000535	0.05358	0.074045	-0.064558
0.00054	0.053635	0.0746646	-0.064576
0.000545	0.05369	0.0753311	-0.064594
0.00055	0.053746	0.0760794	-0.064613
0.000555	0.053801	0.0769776	-0.064631
0.000565	0.053914	0.0802769	-0.064668
0.0005675	0.053942	0.0836512	-0.064677
0.00057	0.05397	0.087027	-0.064686
0.0005725	0.053998	0.111569	-0.064695
0.000573125	0.054005	0.128944	-0.064698
0.0005734375	0.054007	0.121756	-0.064699
0.00057375	0.054009	0.104635	-0.0647
0.0005740625	0.054011	0.0910068	-0.064701
0.0005746875	0.054014	0.0762828	-0.064703
0.000575	0.054016	0.0722372	-0.064705
0.000575625	0.054019	0.0670964	-0.064707
0.000576875	0.054024	0.0619332	-0.064711
0.000579375	0.054036	0.0578128	-0.064721
0.000584375	0.054059	0.0549954	-0.064739
0.000585	0.054062	0.0548004	-0.064741
0.00059	0.054086	0.0536958	-0.06476
0.0006	0.054132	0.0524823	-0.064796
0.0006075	0.054168	0.0518723	-0.064824
0.00061	0.05418	0.0516693	-0.064833
0.00062	0.054229	0.0509769	-0.06487
0.00063	0.054276	0.0503208	-0.064906
0.00064	0.054326	0.0496663	-0.064943
0.0006475	0.054363	0.0491637	-0.06497
0.00065	0.054375	0.0489965	-0.064979
0.00066	0.054424	0.0483014	-0.065015
0.00067	0.054474	0.0475734	-0.065051
0.00068	0.054524	0.0468075	-0.065087
0.0006875	0.054562	0.0462015	-0.065114
0.00069	0.054575	0.0459998	-0.065123
0.0007	0.054626	0.0451478	-0.065159
0.00071	0.054677	0.0442474	-0.065195
0.00072	0.054729	0.0432958	-0.065231
0.0007275	0.054768	0.0425419	-0.065258
0.00073	0.054781	0.0422909	-0.065267
0.00074	0.054834	0.0412308	-0.065303
0.00075	0.054886	0.0401125	-0.065338
0.00076	0.054939	0.0389341	-0.065374
0.0007675	0.054979	0.0380038	-0.065401
0.00077	0.054993	0.0376939	-0.06541
0.00078	0.055046	0.0363911	-0.065445
0.0008	0.055154	0.0335912	-0.065516
0.0008075	0.055195	0.0324676	-0.065543
0.00081	0.055209	0.0320932	-0.065552
0.00082	0.055263	0.0305308	-0.065587
0.00083	0.055318	0.0289045	-0.065622
0.00084	0.055374	0.0272162	-0.065658
0.0008475	0.055415	0.025906	-0.065684
0.00085	0.055429	0.0254693	-0.065693
0.00087	0.055539	0.0218201	-0.065763
0.0008875	0.055636	0.0184877	-0.065824
0.00089	0.05565	0.0180113	-0.065833
0.00091	0.055762	0.0141333	-0.065903
0.0009275	0.05586	0.0107946	-0.065964
0.00093	0.055874	0.0103172	-0.065973
0.0009675	0.056081	0.00407642	-0.066102
0.00097	0.056095	0.0036591	-0.066111
0.00099	0.056205	0.00134332	-0.06618
0.0010075	0.0563	0.000269771	-0.06624
0.00101	0.056314	0.000115852	-0.066249
0.00102	0.056368	8.15014e-06	-0.066283
0.00103	0.056421	0.000283933	-0.066317
0.00104	0.056474	0.000970749	-0.066351
0.0010475	0.056514	0.00180887	-0.066377
0.00105	0.056527	0.00208811	-0.066385
0.00106	0.056579	0.00364583	-0.066419
0.00107	0.056631	0.00564303	-0.066453
0.00108	0.056682	0.00806733	-0.066487
0.0010875	0.056721	0.0101878	-0.066512
0.00109	0.056733	0.0108947	-0.06652
0.00111	0.056835	0.0176093	-0.066588
0.0011275	0.056923	0.024424	-0.066647
0.00113	0.056935	0.0253984	-0.066655
0.00115	0.057036	0.0337649	-0.066722
0.0011675	0.057125	0.0411064	-0.066781
0.00117	0.057137	0.0421566	-0.066789
0.00118	0.057189	0.0461885	-0.066823
0.00119	0.05724	0.050025	-0.066856
0.0012	0.057294	0.0536101	-0.06689
0.0012075	0.057334	0.0560762	-0.066915
0.00121	0.057347	0.0568991	-0.066923
0.00122	0.0574	0.0598612	-0.066956
0.00123	0.057455	0.0624803	-0.066989
0.001235	0.057483	0.063661	-0.067006
0.00124	0.057511	0.0647577	-0.067022
0.001245	0.05754	0.0657729	-0.067039
0.0012475	0.057554	0.0662226	-0.067047
0.001255	0.057597	0.0675745	-0.067072
0.00126	0.057626	0.0683692	-0.067088
0.001265	0.057655	0.0690998	-0.067104
0.00127	0.057685	0.0697715	-0.067121
0.001275	0.057715	0.0703897	-0.067137
0.00128	0.057745	0.0709596	-0.067153
0.0012875	0.057791	0.071721	-0.067178
0.00129	0.057806	0.0719758	-0.067186
0.001295	0.057838	0.0724315	-0.067203
0.0013	0.057869	0.0728575	-0.067219
0.001305	0.0579	0.0732569	-0.067235
0.00131	0.057933	0.0736325	-0.067252
0.001315	0.057965	0.0739861	-0.067268
0.001325	0.058031	0.0746321	-0.067301
0.0013275	0.058047	0.0747783	-0.067309
