#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
3e-07	0.054208	0.0135893	-0.062502
3e-05	0.054265	0.0135893	-0.06268
5.25e-05	0.054325	0.0135893	-0.062814
6.75e-05	0.054383	0.0135893	-0.062904
8e-05	0.054441	0.0135893	-0.062978
9.25e-05	0.054509	0.0135893	-0.063053
0.0001	0.054554	0.0135893	-0.063097
0.0001025	0.05457	0.0136428	-0.063112
0.000105	0.054586	0.0136973	-0.063127
0.0001075	0.054602	0.0137528	-0.063142
0.00011	0.054619	0.0138094	-0.063157
0.0001125	0.054636	0.0138671	-0.063172
0.000115	0.054654	0.0139257	-0.063187
0.0001175	0.05467	0.0139854	-0.063201
0.0001225	0.054707	0.0141076	-0.063231
0.000125	0.054726	0.0141707	-0.063246
0.0001275	0.054745	0.0142342	-0.063261
0.00013	0.054764	0.0142986	-0.063276
0.0001325	0.054784	0.014364	-0.063291
0.000135	0.054803	0.0144303	-0.063305
0.00014	0.054844	0.0145656	-0.063335
0.0001425	0.054865	0.0146346	-0.06335
0.000145	0.054887	0.0147044	-0.063365
0.0001475	0.054908	0.0147752	-0.06338
0.00015	0.054929	0.0148467	-0.063394
0.0001525	0.054951	0.0149191	-0.063409
0.0001575	0.054996	0.0150665	-0.063439
0.00016	0.05502	0.0151414	-0.063454
0.0001625	0.055042	0.015217	-0.063468
0.000165	0.055065	0.0152936	-0.063483
0.0001675	0.055089	0.0153709	-0.063498
0.00017	0.055113	0.015449	-0.063513
0.000175	0.055161	0.0156077	-0.063542
0.0001775	0.055187	0.0156883	-0.063557
0.00018	0.055212	0.0157696	-0.063572
0.0001825	0.055237	0.0158517	-0.063587
0.000185	0.055263	0.0159345	-0.063602
0.0001875	0.055288	0.0160182	-0.063616
0.0001925	0.055341	0.0161877	-0.063646
0.0001975	0.055394	0.0163602	-0.063676
0.0002025	0.055448	0.0165357	-0.063705
0.0002075	0.055504	0.0167144	-0.063735
0.0002125	0.05556	0.0168962	-0.063764
0.0002175	0.055617	0.0170812	-0.063794
0.0002225	0.055675	0.0172695	-0.063823
0.0002275	0.055734	0.017461	-0.063853
0.0002325	0.055793	0.0176562	-0.063882
0.0002375	0.055853	0.0178551	-0.063911
0.0002425	0.055915	0.0180587	-0.063941
0.0002475	0.055977	0.0182688	-0.06397
0.0002525	0.056039	0.0184994	-0.063999
0.000255	0.056071	0.0188107	-0.064014
0.0002553125	0.056075	0.0196658	-0.064016
0.00025546875	0.056077	0.0133147	-0.064017
0.000255625	0.056077	0.0125461	-0.064018
0.00025578125	0.056078	0.0124029	-0.064019
0.00025609375	0.056078	0.0123214	-0.06402
0.00025625	0.056079	0.0123084	-0.064021
0.0002575	0.056084	0.0123277	-0.064029
0.000258125	0.056086	0.0123587	-0.064032
0.000259375	0.056091	0.0124302	-0.06404
0.000261875	0.0561	0.012587	-0.064054
0.0002625	0.056102	0.0126275	-0.064058
0.000265	0.056112	0.0127931	-0.064073
0.00027	0.05613	0.0131359	-0.064102
0.00028	0.056169	0.0138611	-0.064161
0.0002875	0.056198	0.0144453	-0.064205
0.00029	0.056208	0.0146403	-0.06422
0.0003	0.056247	0.0154809	-0.064278
0.00031	0.056288	0.0163942	-0.064337
0.00032	0.056329	0.0174015	-0.064395
0.0003275	0.056361	0.0182604	-0.064439
0.00033	0.056372	0.0185471	-0.064454
0.00034	0.056414	0.0199418	-0.064512
0.00035	0.056459	0.0219795	-0.064571
0.000355	0.056481	0.0237762	-0.0646
0.00036	0.056503	0.0278615	-0.064629
0.0003625	0.056516	0.033309	-0.064644
0.00036375	0.056522	0.0376977	-0.064651
0.000364375	0.056527	0.0393081	-0.064655
0.000365625	0.056536	0.0374421	-0.064662
0.00036625	0.056542	0.0347925	-0.064666
0.000366875	0.056547	0.0322287	-0.064669
0.0003675	0.056553	0.0300762	-0.064673
0.00036875	0.056565	0.0269577	-0.06468
0.00037125	0.05659	0.0234697	-0.064695
0.00037625	0.056639	0.0202759	-0.064724
0.00038625	0.05674	0.017212	-0.064782
0.00039625	0.056841	0.0150809	-0.06484
0.00040625	0.056942	0.0131754	-0.064898
0.0004075	0.056955	0.012945	-0.064905
0.00041625	0.057044	0.0113319	-0.064956
0.00043625	0.057246	0.00763447	-0.065072
0.00044625	0.057347	0.00575923	-0.06513
0.0004475	0.057359	0.00552579	-0.065137
0.00045125	0.057397	0.00482545	-0.065159
0.00045625	0.057447	0.00390622	-0.065188
0.00046125	0.057495	0.0030175	-0.065216
0.00046625	0.057544	0.00218257	-0.065245
0.00047125	0.057592	0.0014328	-0.065274
0.00047625	0.057639	0.000806231	-0.065303
0.00048125	0.057685	0.000342158	-0.065332
0.00048375	0.057707	0.000181248	-0.065346
0.00048625	0.05773	7.09853e-05	-0.065361
0.0004875	0.057741	4.13677e-05	-0.065368
0.00048875	0.057752	1.17759e-05	-0.065375
0.00049125	0.057774	2.15888e-06	-0.06539
0.00049375	0.057795	3.87854e-05	-0.065404
0.00049875	0.057837	0.000229284	-0.065433
0.00050125	0.057857	0.000369606	-0.065447
0.00050375	0.057877	0.00053009	-0.065461
0.00050625	0.057898	0.000703425	-0.065476
0.00050875	0.057917	0.000882879	-0.06549
0.00051125	0.057937	0.00106256	-0.065505
0.00051625	0.057975	0.00140391	-0.065533
0.00052125	0.058013	0.00170001	-0.065562
0.00052625	0.05805	0.00193701	-0.065591
0.0005275	0.058059	0.00198051	-0.065598
0.00053125	0.058087	0.002111	-0.06562
0.00053625	0.058122	0.00222418	-0.065648
0.00054125	0.058158	0.00228213	-0.065677
0.00054625	0.058194	0.00229197	-0.065706
0.00055625	0.058264	0.00219739	-0.065763
0.00056625	0.058334	0.00199739	-0.065821
0.0005675	0.058342	0.00196533	-0.065828
0.00057625	0.058402	0.00174063	-0.065878
0.00058625	0.05847	0.00146705	-0.065935
0.00059625	0.058539	0.0012099	-0.065993
0.00060625	0.058606	0.000999141	-0.06605
0.0006075	0.058614	0.000983045	-0.066057
0.00061625	0.058673	0.000870207	-0.066107
0.00062625	0.05874	0.000896015	-0.066164
0.00063125	0.058773	0.0010311	-0.066192
0.00063625	0.058808	0.00135213	-0.066221
0.00064125	0.058843	0.00209162	-0.066249
0.00064375	0.058862	0.00278997	-0.066264
0.00064625	0.05888	0.00388363	-0.066278
0.0006475	0.05889	0.00464033	-0.066285
0.00064875	0.0589	0.00557208	-0.066292
0.00065	0.058911	0.00669847	-0.066299
0.00065125	0.058922	0.00802309	-0.066306
0.0006525	0.058934	0.00952358	-0.066313
0.00065375	0.058946	0.0111461	-0.06632
0.000655	0.058959	0.0128107	-0.066328
0.00065625	0.058973	0.0144277	-0.066335
0.0006575	0.058986	0.0159185	-0.066342
0.00065875	0.059001	0.0172288	-0.066349
0.00066	0.059016	0.0183395	-0.066356
0.0006625	0.059046	0.0199723	-0.06637
0.000665	0.059077	0.0209491	-0.066384
0.0006675	0.059109	0.0214457	-0.066398
0.00067	0.059143	0.0216021	-0.066413
0.000675	0.059207	0.0212441	-0.066441
0.000685	0.059337	0.0189931	-0.066498
0.0006875	0.059369	0.0181924	-0.066512
0.00069	0.059401	0.0173917	-0.066526
0.000695	0.059464	0.0155697	-0.066554
0.0006975	0.059496	0.0145933	-0.066569
0.0007	0.059526	0.0135831	-0.066583
0.0007025	0.059557	0.0125466	-0.066597
0.000705	0.059587	0.0114924	-0.066611
0.0007075	0.059616	0.0104296	-0.066625
0.00071	0.059646	0.00936732	-0.066639
0.0007125	0.059674	0.00831798	-0.066653
0.000715	0.059703	0.00729167	-0.066667
0.0007175	0.059732	0.00629967	-0.066682
0.00072	0.05976	0.0053532	-0.066696
0.0007225	0.059787	0.00446302	-0.06671
0.000725	0.059814	0.00363908	-0.066724
0.0007275	0.059841	0.00289005	-0.066738
0.00073	0.059867	0.00222298	-0.066752
0.0007325	0.059892	0.00164306	-0.066766
0.000735	0.059918	0.00115327	-0.06678
0.0007375	0.059943	0.00075437	-0.066795
0.00074	0.059968	0.0004449	-0.066809
0.0007425	0.059992	0.000221344	-0.066823
0.000745	0.060015	7.83991e-05	-0.066837
0.0007475	0.060039	9.31492e-06	-0.066851
0.00075	0.060062	6.28469e-06	-0.066865
0.0007525	0.060084	6.08422e-05	-0.066879
0.0007575	0.060129	0.000307775	-0.066907
0.00076	0.060152	0.000483077	-0.066922
0.0007625	0.060173	0.0006823	-0.066936
0.000765	0.060194	0.000898276	-0.06695
0.0007675	0.060216	0.0011246	-0.066964
0.00077	0.060236	0.00135569	-0.066978
0.000775	0.060278	0.00181357	-0.067006
0.00078	0.060318	0.00224221	-0.067034
0.000785	0.060358	0.00262222	-0.067062
0.00079	0.060399	0.00294234	-0.067091
0.000795	0.060438	0.00319739	-0.067119
0.0008	0.060476	0.00338647	-0.067147
0.000805	0.060514	0.0035116	-0.067175
0.0008075	0.060533	0.00353048	-0.067189
0.000815	0.06059	0.00358679	-0.067231
0.00082	0.060627	0.00354753	-0.067259
0.000825	0.060664	0.00346485	-0.067287
0.00083	0.060701	0.00334473	-0.067315
0.000835	0.060738	0.00319303	-0.067343
0.00084	0.060775	0.00301543	-0.067371
0.0008475	0.060829	0.00270675	-0.067413
0.00085	0.060847	0.00260372	-0.067427
0.00086	0.060919	0.00214896	-0.067483
0.00087	0.06099	0.00168533	-0.067539
0.00088	0.06106	0.00124182	-0.067595
0.0008875	0.061113	0.000942205	-0.067637
0.00089	0.06113	0.000842314	-0.067651
0.0009	0.061199	0.000505942	-0.067707
0.00091	0.061267	0.000247475	-0.067762
0.00092	0.061335	7.75533e-05	-0.067818
0.0009275	0.061386	2.16558e-05	-0.06786
0.00093	0.061403	3.16364e-06	-0.067874
0.00094	0.061469	2.8121e-05	-0.067929
0.00095	0.061536	0.000153469	-0.067985
0.00096	0.061602	0.000377937	-0.06804
0.0009675	0.061652	0.000618097	-0.068082
0.00097	0.061668	0.00069844	-0.068096
0.00099	0.061797	0.00160843	-0.068206
0.001	0.061862	0.00218561	-0.068262
0.0010075	0.06191	0.00267239	-0.068303
0.00101	0.061926	0.00283506	-0.068317
0.00102	0.06199	0.00354949	-0.068372
0.00103	0.062053	0.00432072	-0.068427
0.00104	0.062117	0.00514044	-0.068482
0.0010475	0.062164	0.00579504	-0.068523
0.00106	0.062243	0.00688994	-0.068592
0.0010875	0.062415	0.00935625	-0.068743
0.0011	0.062493	0.0104839	-0.068811
0.00112	0.06262	0.0119371	-0.068921
0.0011275	0.062667	0.0122443	-0.068962
0.00113	0.062683	0.0123469	-0.068976
0.00114	0.062746	0.0122817	-0.06903
0.001145	0.062779	0.0119372	-0.069057
0.00115	0.062812	0.0112637	-0.069085
0.001155	0.062846	0.0101338	-0.069112
0.0011575	0.062864	0.00935855	-0.069126
0.00116	0.062881	0.00843301	-0.069139
0.0011625	0.062899	0.00736835	-0.069153
0.001165	0.062918	0.00620045	-0.069166
0.0011675	0.062937	0.0049932	-0.06918
0.00117	0.062958	0.00383032	-0.069194
0.0011725	0.062978	0.00279356	-0.069207
0.001175	0.063	0.00193883	-0.069221
0.0011775	0.063023	0.00128369	-0.069235
0.00118	0.063045	0.000812533	-0.069248
0.0011825	0.063069	0.000491546	-0.069262
0.001185	0.063092	0.000282901	-0.069275
0.0011875	0.063116	0.000153157	-0.069289
0.00119	0.063141	7.62496e-05	-0.069303
0.001195	0.06319	1.15658e-05	-0.06933
0.0012	0.06324	2.19846e-09	-0.069357
0.001205	0.06329	3.93141e-06	-0.069384
0.0012075	0.063316	6.63925e-06	-0.069398
0.00121	0.063341	9.34158e-06	-0.069412
0.00122	0.063443	1.21823e-05	-0.069466
0.00123	0.063545	7.75782e-06	-0.06952
0.00124	0.063647	3.26155e-06	-0.069574
0.0012475	0.063724	1.77491e-06	-0.069615
0.00125	0.063749	1.28258e-06	-0.069628
0.00126	0.063851	1.49464e-06	-0.069682
0.00127	0.063954	6.18081e-06	-0.069737
0.001275	0.064004	1.35545e-05	-0.069764
0.00128	0.064054	2.82753e-05	-0.069791
0.001285	0.064103	5.5348e-05	-0.069818
0.0012875	0.064128	7.85563e-05	-0.069831
0.00129	0.064152	0.000101822	-0.069844
0.001295	0.0642	0.00017705	-0.069871
0.0013	0.064248	0.000292759	-0.069898
0.001305	0.064295	0.000462789	-0.069925
0.00131	0.064342	0.000702344	-0.069952
0.001315	0.064388	0.00102667	-0.069979
0.00132	0.064432	0.00144919	-0.070006
0.001325	0.064476	0.00197938	-0.070033
0.0013275	0.064497	0.00228624	-0.070046
0.00133	0.064518	0.0026209	-0.070059
0.0013325	0.06454	0.00298266	-0.070073
0.0013375	0.064581	0.00378269	-0.0701
0.0013425	0.064621	0.00467299	-0.070127
0.0013475	0.064661	0.00563569	-0.070154
0.0013525	0.064698	0.00665074	-0.07018
0.0013575	0.064736	0.00769822	-0.070207
0.0013625	0.064773	0.00876017	-0.070234
0.0013675	0.064809	0.00982162	-0.070261
0.0013725	0.064845	0.0108712	-0.070288
0.0013775	0.06488	0.0119003	-0.070315
0.0013825	0.064914	0.0129032	-0.070341
0.0013875	0.064949	0.0138762	-0.070368
0.0013925	0.064983	0.0148176	-0.070395
0.0013975	0.065016	0.0157267	-0.070421
0.0014075	0.065083	0.0174489	-0.070475
0.0014175	0.065148	0.0190489	-0.070528
0.0014275	0.065213	0.020534	-0.070581
0.0014375	0.065279	0.0219113	-0.070635
0.0014475	0.065343	0.0231351	-0.070688
0.0014575	0.065408	0.0243594	-0.070741
0.0014775	0.065538	0.0264011	-0.070847
0.0014875	0.065604	0.0272613	-0.0709
0.0014975	0.065669	0.0280068	-0.070953
0.0015075	0.065735	0.0286295	-0.071006
0.0015175	0.065801	0.0291215	-0.071059
0.0015275	0.065868	0.029475	-0.071112
0.0015375	0.065935	0.0296843	-0.071165
0.0015475	0.066002	0.0297451	-0.071217
0.0015575	0.06607	0.0296571	-0.07127
0.0015675	0.066139	0.0294247	-0.071323
0.0015775	0.066207	0.0290583	-0.071375
0.0015875	0.066276	0.0285741	-0.071428
0.0015975	0.066346	0.0279958	-0.071481
0.0016075	0.066416	0.0273534	-0.071533
0.0016175	0.066485	0.026683	-0.071585
0.0016275	0.066556	0.026023	-0.071638
0.0016375	0.066628	0.0254095	-0.071691
0.0016475	0.0667	0.0248674	-0.071743
0.0016575	0.066772	0.0243969	-0.071795
0.0016625	0.066808	0.0241791	-0.071821
0.0016675	0.066845	0.0239637	-0.071847
0.0016725	0.066883	0.0237421	-0.071874
0.0016775	0.066921	0.0235059	-0.0719
0.0016825	0.066959	0.0232488	-0.071926
0.0016875	0.066997	0.0229681	-0.071952
0.0016925	0.067036	0.0226644	-0.071978
0.0016975	0.067075	0.0223429	-0.072004
0.0017025	0.067114	0.0220112	-0.07203
0.0017075	0.067154	0.021678	-0.072056
0.0017125	0.067194	0.0213522	-0.072082
0.0017225	0.067275	0.0207511	-0.072134
