#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
2e-07	0.095525	0.000932298	-0.11115
6.25e-05	0.095381	0.000932298	-0.11111
9.75e-05	0.095341	0.000932298	-0.111109
0.0001025	0.095336	0.000932298	-0.111109
0.0001075	0.095332	0.000936806	-0.111109
0.00011	0.09533	0.000939127	-0.111109
0.0001125	0.095328	0.000941441	-0.111109
0.0001175	0.095324	0.000946215	-0.111109
0.0001225	0.095321	0.000951143	-0.111109
0.0001325	0.095314	0.000961494	-0.111108
0.0001375	0.095311	0.000966929	-0.111108
0.0001425	0.095308	0.000972544	-0.111108
0.0001475	0.095306	0.000978341	-0.111108
0.00015	0.095305	0.000981333	-0.111108
0.0001525	0.095304	0.000984319	-0.111108
0.0001575	0.095302	0.00099048	-0.111108
0.0001675	0.095299	0.00100338	-0.111107
0.0001725	0.095298	0.00101013	-0.111107
0.0001775	0.095297	0.00101708	-0.111107
0.0001825	0.095296	0.00102424	-0.111106
0.0001875	0.095296	0.00103159	-0.111106
0.00019	0.095296	0.00103538	-0.111106
0.0001925	0.095296	0.00103915	-0.111106
0.0002025	0.095296	0.00105489	-0.111105
0.0002125	0.095297	0.00107147	-0.111104
0.0002225	0.0953	0.00108892	-0.111104
0.00023	0.095301	0.00110268	-0.111103
0.0002325	0.095302	0.00110725	-0.111103
0.0002425	0.095306	0.00112645	-0.111102
0.0002525	0.095312	0.00114656	-0.111102
0.0002625	0.095317	0.0011676	-0.111101
0.00027	0.095323	0.00118409	-0.111101
0.0002725	0.095325	0.00118958	-0.111101
0.0002825	0.095332	0.00121249	-0.1111
0.0002925	0.095341	0.00123636	-0.111099
0.0003025	0.09535	0.00126123	-0.111098
0.00031	0.095357	0.00128063	-0.111097
0.0003125	0.09536	0.00128709	-0.111097
0.0003225	0.095371	0.00131394	-0.111096
0.0003325	0.095383	0.00134184	-0.111095
0.0003425	0.095396	0.00137079	-0.111094
0.00035	0.095405	0.00139331	-0.111093
0.0003525	0.095409	0.00140081	-0.111093
0.0003625	0.095423	0.00143189	-0.111092
0.0003725	0.095438	0.00146408	-0.111091
0.0003825	0.095454	0.00149741	-0.11109
0.00039	0.095466	0.00152326	-0.111089
0.0003925	0.095471	0.00153188	-0.111089
0.0004025	0.095488	0.00156749	-0.111088
0.0004125	0.095506	0.00160385	-0.111087
0.0004225	0.095525	0.00164187	-0.111086
0.00043	0.09554	0.0016713	-0.111085
0.0004325	0.095545	0.00168111	-0.111085
0.0004425	0.095564	0.00172158	-0.111083
0.0004525	0.095585	0.00176332	-0.111082
0.0004625	0.095605	0.00180637	-0.11108
0.00047	0.095622	0.00183964	-0.111079
0.0004725	0.095628	0.00185072	-0.111079
0.0004825	0.09565	0.00189641	-0.111077
0.0004925	0.095673	0.00194346	-0.111076
0.0005025	0.095697	0.0019919	-0.111075
0.00051	0.095716	0.0020293	-0.111074
0.0005125	0.095722	0.00204176	-0.111074
0.0005225	0.095747	0.00209304	-0.111072
