#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
2e-07	0.138928	0.816633	-0.250039
0.00015	0.138589	0.816633	-0.249999
0.0002475	0.138394	0.817461	-0.249998
0.00031	0.138271	0.818548	-0.249998
0.00039	0.138111	0.81875	-0.249996
0.00047	0.137953	0.818668	-0.249995
0.00055	0.137794	0.818377	-0.249993
0.00063	0.137636	0.818342	-0.249991
0.00071	0.137478	0.818388	-0.249988
0.0008075	0.137285	0.818591	-0.249984
0.0008875	0.137128	0.818598	-0.249981
0.0009675	0.13697	0.818608	-0.249977
0.0010475	0.136813	0.818526	-0.249974
0.0011275	0.136655	0.818555	-0.249969
0.0012075	0.136499	0.818584	-0.249965
0.0012875	0.136342	0.818676	-0.24996
0.0013675	0.136186	0.818699	-0.249955
0.0014475	0.13603	0.818725	-0.24995
0.0015275	0.135874	0.818707	-0.249944
0.0016075	0.135719	0.818741	-0.249938
0.0016875	0.135563	0.818776	-0.249932
0.0017675	0.135408	0.818846	-0.249925
0.0018475	0.135253	0.818881	-0.249918
0.0019275	0.135098	0.818917	-0.249911
0.0020075	0.134943	0.81893	-0.249903
0.0020875	0.134789	0.818972	-0.249895
0.0021675	0.134635	0.819016	-0.249887
0.0022475	0.134481	0.819082	-0.249879
0.0023275	0.134327	0.819128	-0.24987
0.0024075	0.134174	0.819176	-0.249861
0.0024875	0.13402	0.819206	-0.249851
0.0025675	0.133867	0.81926	-0.249842
0.0026475	0.133714	0.819313	-0.249832
0.0027275	0.133562	0.819383	-0.249822
0.0028075	0.133409	0.81944	-0.249811
0.0028875	0.133257	0.819498	-0.2498
0.0029675	0.133104	0.819545	-0.249788
0.0030475	0.132952	0.819607	-0.249777
0.0031275	0.132801	0.819674	-0.249765
0.0032075	0.132649	0.819751	-0.249753
0.0032875	0.132498	0.819818	-0.249741
0.0033675	0.132347	0.819888	-0.249728
0.0034475	0.132196	0.819949	-0.249715
0.0035275	0.132046	0.820023	-0.249702
0.0036075	0.131895	0.820098	-0.249688
0.0036875	0.131745	0.820185	-0.249674
0.0037675	0.131595	0.820263	-0.24966
0.0038475	0.131445	0.820345	-0.249646
0.0039275	0.131296	0.820419	-0.249631
0.0040075	0.131145	0.820504	-0.249615
0.0040875	0.130996	0.820591	-0.2496
0.0041675	0.130847	0.820686	-0.249584
0.0042475	0.130698	0.820778	-0.249568
0.0043275	0.130549	0.82087	-0.249551
0.0044075	0.130401	0.820958	-0.249535
0.0044875	0.130253	0.821054	-0.249518
0.0045675	0.130105	0.821153	-0.249501
0.0046475	0.129956	0.821259	-0.249483
0.0047275	0.129808	0.82136	-0.249465
0.0048075	0.129661	0.821465	-0.249447
0.0048875	0.129514	0.821566	-0.249429
0.0049675	0.129366	0.821674	-0.24941
0.0050475	0.129219	0.821784	-0.249391
0.0051275	0.129073	0.821902	-0.249372
0.0052075	0.128925	0.822015	-0.249352
0.0052875	0.128779	0.82213	-0.249332
0.0053675	0.128633	0.822245	-0.249312
0.0054475	0.128486	0.822366	-0.249291
0.0055275	0.12834	0.822487	-0.24927
0.0056075	0.128194	0.822612	-0.249249
0.0056875	0.128048	0.822737	-0.249227
0.0057675	0.127903	0.822865	-0.249206
0.0058475	0.127758	0.822994	-0.249184
0.0059275	0.127612	0.823126	-0.249161
0.0060075	0.127467	0.823259	-0.249139
0.0060875	0.127322	0.823395	-0.249116
0.0061675	0.127177	0.823532	-0.249092
0.0062475	0.127033	0.823671	-0.249069
0.0063275	0.126888	0.823812	-0.249045
0.0064075	0.126744	0.823954	-0.249021
0.0064875	0.1266	0.824101	-0.248997
0.0065675	0.126456	0.824247	-0.248972
0.0066475	0.126312	0.824396	-0.248947
0.0067275	0.126168	0.824546	-0.248921
0.0068075	0.126024	0.824699	-0.248895
0.0068875	0.12588	0.824853	-0.248869
0.0069675	0.125737	0.825008	-0.248843
0.0070475	0.125595	0.825167	-0.248817
0.0071275	0.125452	0.825328	-0.24879
0.0072075	0.125309	0.825489	-0.248763
0.0072875	0.125167	0.825653	-0.248736
0.0073675	0.125024	0.825818	-0.248708
0.0074475	0.124881	0.825985	-0.24868
0.0075275	0.124738	0.826153	-0.248651
0.0076075	0.124597	0.826325	-0.248623
0.0076875	0.124455	0.826497	-0.248594
0.0077675	0.124313	0.826672	-0.248565
0.0078475	0.12417	0.826848	-0.248535
0.0079275	0.124029	0.827026	-0.248505
0.0080075	0.123887	0.827206	-0.248475
0.0080875	0.123746	0.827386	-0.248445
0.0081675	0.123605	0.82757	-0.248415
0.0082475	0.123464	0.827755	-0.248384
0.0083275	0.123323	0.827941	-0.248353
0.0084075	0.123182	0.82813	-0.248321
0.0084875	0.123042	0.828319	-0.24829
0.0085675	0.122901	0.828511	-0.248258
0.0086475	0.12276	0.828704	-0.248225
0.0087275	0.12262	0.828899	-0.248193
0.0088075	0.12248	0.829096	-0.24816
0.0088875	0.12234	0.829294	-0.248127
0.0089675	0.122199	0.829494	-0.248093
0.0090475	0.12206	0.829696	-0.24806
0.0091275	0.121919	0.829898	-0.248025
0.0092075	0.12178	0.830102	-0.247991
0.0092875	0.12164	0.830309	-0.247956
0.0093675	0.121501	0.830519	-0.247921
0.0094475	0.121361	0.830726	-0.247886
0.0095275	0.121221	0.830938	-0.24785
0.0096075	0.121083	0.831151	-0.247815
0.0096875	0.120944	0.831364	-0.247779
0.0097675	0.120805	0.831579	-0.247743
0.0098475	0.120666	0.831797	-0.247706
0.0099275	0.120527	0.832015	-0.247669
0.0100075	0.120389	0.832235	-0.247632
0.0100875	0.12025	0.832456	-0.247594
0.0101675	0.120112	0.832679	-0.247557
0.0102475	0.119973	0.832903	-0.247519
0.0103275	0.119834	0.833128	-0.24748
0.0104075	0.119696	0.833356	-0.247441
0.0104875	0.119557	0.833584	-0.247402
0.0105675	0.11942	0.833814	-0.247363
0.0106475	0.119282	0.834045	-0.247324
0.0107275	0.119144	0.834278	-0.247284
0.0108075	0.119006	0.834511	-0.247244
0.0108875	0.118869	0.834746	-0.247204
0.0109675	0.118731	0.834984	-0.247164
0.0110475	0.118594	0.835221	-0.247123
0.0111275	0.118456	0.835461	-0.247082
0.0112075	0.118318	0.835701	-0.24704
0.0112875	0.118182	0.835943	-0.246999
0.0113675	0.118044	0.836186	-0.246957
0.0114475	0.117906	0.83643	-0.246914
0.0115275	0.11777	0.836676	-0.246872
0.0116075	0.117634	0.836923	-0.24683
0.0116875	0.117496	0.837171	-0.246786
0.0117675	0.117359	0.83742	-0.246743
0.0118475	0.117222	0.837671	-0.246699
0.0119275	0.117085	0.837922	-0.246655
0.0120075	0.116948	0.838175	-0.246611
0.0120875	0.116812	0.83843	-0.246567
0.0121675	0.116675	0.838685	-0.246522
0.0122475	0.116539	0.838942	-0.246477
0.0123275	0.116403	0.839199	-0.246432
0.0124075	0.116267	0.839458	-0.246387
0.0124875	0.11613	0.839717	-0.246341
0.0125675	0.115994	0.839978	-0.246295
0.0126475	0.115859	0.840241	-0.246249
0.01279	0.115616	0.840711	-0.246165
0.01287	0.115479	0.840976	-0.246118
0.01295	0.115344	0.841242	-0.246071
0.01303	0.115208	0.841509	-0.246024
0.0131275	0.115043	0.841835	-0.245965
0.0132075	0.114906	0.842106	-0.245916
0.01335	0.114665	0.842589	-0.24583
0.01343	0.114529	0.842862	-0.245781
0.01351	0.114394	0.843135	-0.245732
0.01359	0.114259	0.84341	-0.245683
0.0136875	0.114093	0.843744	-0.245622
0.0137675	0.113958	0.844021	-0.245572
0.01391	0.113717	0.844517	-0.245482
0.01399	0.113582	0.844796	-0.245432
0.01407	0.113447	0.845075	-0.245381
0.01415	0.113311	0.845356	-0.245329
0.0142475	0.113147	0.845699	-0.245266
0.0143275	0.113012	0.845983	-0.245215
0.01447	0.112771	0.846491	-0.245121
0.01455	0.112637	0.846776	-0.245069
0.01463	0.112502	0.847063	-0.245016
0.01471	0.112367	0.84735	-0.244963
0.0148075	0.112203	0.8477	-0.244898
0.0148875	0.112068	0.84799	-0.244844
0.01503	0.111829	0.848509	-0.244748
0.01511	0.111694	0.848801	-0.244694
0.01519	0.111559	0.849093	-0.244639
0.01527	0.111424	0.849386	-0.244584
0.0153675	0.11126	0.849744	-0.244516
0.0154475	0.111126	0.85004	-0.244461
0.01559	0.110886	0.850568	-0.244362
0.01567	0.110751	0.850865	-0.244305
0.01575	0.110617	0.851163	-0.244249
0.01583	0.110483	0.851461	-0.244192
0.0159275	0.11032	0.851826	-0.244123
0.0160075	0.110185	0.852127	-0.244066
0.01615	0.109946	0.852664	-0.243963
0.01623	0.109812	0.852967	-0.243905
0.01631	0.109678	0.85327	-0.243847
0.01639	0.109543	0.853574	-0.243788
0.0164875	0.109379	0.853944	-0.243716
0.0165675	0.109245	0.85425	-0.243657
0.01671	0.109007	0.854796	-0.243552
0.0168075	0.108843	0.85517	-0.243479
0.0168875	0.108709	0.855479	-0.243419
0.0169675	0.108575	0.855787	-0.243358
0.0170475	0.108441	0.856096	-0.243298
0.0171275	0.108307	0.856406	-0.243237
0.0172875	0.108039	0.857029	-0.243115
0.0173675	0.107905	0.857341	-0.243053
0.0174475	0.107771	0.857653	-0.242991
0.0175275	0.107637	0.857966	-0.242929
0.0176075	0.107503	0.85828	-0.242867
0.0176875	0.10737	0.858595	-0.242805
0.01783	0.107132	0.859157	-0.242693
0.0179275	0.106968	0.859541	-0.242616
0.0180075	0.106835	0.859858	-0.242553
0.0180875	0.106701	0.860175	-0.242489
0.0181675	0.106567	0.860494	-0.242425
0.0182475	0.106433	0.860811	-0.242361
0.0184075	0.106166	0.86145	-0.242232
0.0185675	0.105898	0.86209	-0.242102
0.0187275	0.105631	0.862733	-0.241971
0.0188875	0.105364	0.863378	-0.241839
0.0190475	0.105096	0.864025	-0.241706
0.0192075	0.104829	0.864674	-0.241572
0.0193675	0.104561	0.865324	-0.241437
0.0195275	0.104293	0.865977	-0.241301
0.0196875	0.104027	0.866631	-0.241165
0.0198475	0.103759	0.867286	-0.241027
0.0200075	0.103491	0.867944	-0.240888
0.0201675	0.103224	0.868605	-0.240749
0.0203275	0.102957	0.869267	-0.240609
