#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
1e-07	0.090723	0.000245137	-0.111131
4.75e-05	0.090801	0.000245137	-0.111206
9.75e-05	0.090908	0.000245137	-0.111304
0.00011	0.090937	0.000245137	-0.111329
0.0001275	0.090977	0.00024484	-0.111364
0.0001475	0.091023	0.000244321	-0.111403
0.0001575	0.091047	0.000243779	-0.111423
0.0001675	0.091071	0.000243114	-0.111442
0.0001875	0.091119	0.000241614	-0.111481
0.0001975	0.091143	0.00024072	-0.1115
0.0002075	0.091168	0.000239747	-0.11152
0.0002175	0.091193	0.000238715	-0.111539
0.0002275	0.091217	0.000237625	-0.111558
0.00023	0.091223	0.000237337	-0.111563
0.0002375	0.091242	0.000236465	-0.111577
0.0002575	0.091294	0.00023396	-0.111616
0.00027	0.091327	0.000232247	-0.11164
0.0002775	0.091346	0.000231227	-0.111654
0.0002975	0.091399	0.000228275	-0.111692
0.00031	0.091432	0.000226285	-0.111716
0.0003175	0.091452	0.000225108	-0.11173
0.0003375	0.091507	0.000221741	-0.111768
0.00035	0.091542	0.000219496	-0.111792
0.0003575	0.091563	0.000218169	-0.111806
0.0003775	0.09162	0.00021441	-0.111844
0.00039	0.091655	0.000211926	-0.111867
0.0003975	0.091676	0.000210456	-0.111881
0.0004175	0.091735	0.000206327	-0.111919
0.00043	0.091771	0.000203618	-0.111942
0.0004375	0.091793	0.000202014	-0.111956
0.0004575	0.091853	0.000197537	-0.111994
0.00047	0.091891	0.000194616	-0.112017
0.0004775	0.091914	0.000192885	-0.112031
0.0004975	0.091974	0.000188082	-0.112067
0.00051	0.092012	0.000184964	-0.11209
0.0005175	0.092035	0.000183115	-0.112104
0.0005375	0.092098	0.000178009	-0.112141
0.00055	0.092138	0.000174711	-0.112164
0.0005575	0.092162	0.000172753	-0.112178
0.0005775	0.092225	0.000167373	-0.112214
0.00059	0.092266	0.000163913	-0.112237
0.0005975	0.092291	0.000161856	-0.112251
0.0006175	0.092356	0.000156218	-0.112287
0.00063	0.092397	0.000152617	-0.112309
0.0006375	0.092422	0.000150474	-0.112323
0.0006575	0.092488	0.000144636	-0.112359
0.00067	0.092529	0.000140915	-0.112381
0.0006775	0.092554	0.000138699	-0.112394
0.0006975	0.092623	0.000132687	-0.11243
0.00071	0.092666	0.000128872	-0.112452
0.0007175	0.092691	0.000126597	-0.112465
0.0007375	0.09276	0.000120455	-0.112501
0.00075	0.092804	0.000116573	-0.112523
0.0007575	0.09283	0.000114256	-0.112536
0.0007775	0.0929	0.000108032	-0.112571
