#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
1e-07	0.095486	0.0435887	-0.111111
5.75e-05	0.095611	0.0435887	-0.111226
0.0001075	0.095735	0.0435887	-0.111326
0.0001275	0.095788	0.0436513	-0.111366
0.0001475	0.095843	0.0437218	-0.111405
0.0001675	0.095901	0.0437996	-0.111445
0.0001875	0.095962	0.0438842	-0.111485
0.0001975	0.095993	0.0439285	-0.111505
0.0002075	0.096023	0.0439742	-0.111524
0.0002175	0.096055	0.0440209	-0.111544
0.0002275	0.096088	0.0440687	-0.111564
0.0002375	0.096121	0.0441173	-0.111584
0.0002475	0.096155	0.0441666	-0.111604
0.0002575	0.096189	0.0442169	-0.111624
0.0002675	0.096222	0.0442677	-0.111643
0.0002775	0.096258	0.0443187	-0.111663
0.0002875	0.096294	0.0443699	-0.111683
0.0002975	0.09633	0.044421	-0.111703
0.0003075	0.096366	0.044472	-0.111723
0.0003175	0.096403	0.0445226	-0.111742
0.0003275	0.09644	0.0445728	-0.111762
0.0003375	0.096478	0.0446232	-0.111782
0.0003475	0.096516	0.0446729	-0.111801
0.0003575	0.096555	0.0447215	-0.111821
0.0003675	0.096595	0.0447692	-0.111841
0.0003775	0.096634	0.0448157	-0.11186
0.0003875	0.096675	0.0448608	-0.11188
0.0004075	0.096756	0.0449466	-0.111919
0.0004275	0.096839	0.0450261	-0.111958
0.0004475	0.096924	0.0450975	-0.111997
0.0004675	0.097012	0.0451596	-0.112037
0.0004875	0.0971	0.0452114	-0.112076
0.0005175	0.097236	0.0452693	-0.112135
0.0006275	0.097762	0.0452157	-0.11235
0.0006475	0.097862	0.045154	-0.112389
0.0006775	0.098014	0.0450292	-0.112447
0.0006875	0.098065	0.0449782	-0.112466
0.0006975	0.098117	0.0449227	-0.112486
0.0007075	0.098169	0.0448622	-0.112505
0.0007175	0.098222	0.0447969	-0.112525
0.0007275	0.098274	0.0447265	-0.112544
0.0007475	0.098381	0.0445716	-0.112583
0.0007575	0.098434	0.0444864	-0.112602
0.0007675	0.098487	0.0443961	-0.112621
0.0007775	0.098542	0.0443007	-0.112641
0.0007875	0.098596	0.0441999	-0.11266
0.0007975	0.098652	0.0440939	-0.11268
0.0008075	0.098707	0.0439799	-0.112699
0.0008175	0.098761	0.0438663	-0.112718
0.0008275	0.098816	0.0437447	-0.112737
0.0008375	0.098873	0.0436176	-0.112757
0.0008475	0.098928	0.0434852	-0.112776
0.0008575	0.098984	0.0433472	-0.112795
0.0008675	0.099041	0.0432037	-0.112814
0.0008875	0.099155	0.0429001	-0.112853
0.0008975	0.099212	0.0427403	-0.112872
0.0009075	0.099269	0.042575	-0.112891
0.0009175	0.099328	0.042404	-0.112911
0.0009275	0.099385	0.0422274	-0.11293
0.0009375	0.099443	0.0420452	-0.112949
0.0009575	0.099561	0.0416639	-0.112988
0.0009675	0.09962	0.0414619	-0.113007
0.0009775	0.099679	0.0412603	-0.113026
0.0009975	0.099798	0.0408344	-0.113065
0.0010175	0.099918	0.0403859	-0.113103
0.0010375	0.100039	0.0399147	-0.113142
0.0010475	0.1001	0.0396679	-0.113161
0.0010575	0.100161	0.0394209	-0.11318
0.0010775	0.100283	0.0389046	-0.113218
0.0010975	0.100407	0.0383658	-0.113257
0.0011175	0.100531	0.0378038	-0.113295
0.0011275	0.100594	0.0375115	-0.113314
0.0011375	0.100656	0.0372192	-0.113333
0.0011575	0.100782	0.0366118	-0.113371
0.0011775	0.100908	0.0359813	-0.113409
0.0011975	0.101035	0.0353275	-0.113447
0.0012075	0.1011	0.0349889	-0.113466
0.0012175	0.101164	0.0346501	-0.113485
0.0012375	0.101292	0.0339487	-0.113523
0.0012575	0.101422	0.0332227	-0.113561
0.0012775	0.101552	0.0324713	-0.113599
0.0012875	0.101618	0.0320825	-0.113618
0.0012975	0.101684	0.0316937	-0.113637
0.0013175	0.101815	0.0308884	-0.113675
0.0013375	0.101947	0.0300533	-0.113712
0.0013575	0.10208	0.029186	-0.11375
0.0013675	0.102147	0.0287343	-0.113769
0.0013775	0.102214	0.0282825	-0.113788
0.0013975	0.102349	0.027338	-0.113826
0.0014175	0.102484	0.026345	-0.113863
0.0014375	0.10262	0.025293	-0.113901
0.0014475	0.102689	0.0247295	-0.11392
0.0014575	0.102758	0.0241659	-0.113939
0.0014775	0.102895	0.0229389	-0.113976
0.0014975	0.103034	0.021571	-0.114014
0.0015075	0.103103	0.0208141	-0.114032
0.0015175	0.103173	0.0199923	-0.114051
0.0015275	0.103244	0.0190879	-0.11407
0.0015375	0.103315	0.018076	-0.114089
