#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
3e-07	0.046914	0.488771	-0.06254
0.0001025	0.046944	0.488771	-0.062905
0.0001225	0.046974	0.489345	-0.062983
0.0001425	0.047008	0.489982	-0.06306
0.0001575	0.047037	0.490514	-0.063118
0.0001775	0.047081	0.491227	-0.063195
0.0001925	0.047116	0.491779	-0.063252
0.00021	0.04716	0.492434	-0.063318
0.0002275	0.047209	0.493092	-0.063385
0.0002475	0.047268	0.493826	-0.06346
0.0002625	0.047316	0.494358	-0.063516
0.0002825	0.047382	0.495024	-0.06359
0.0002975	0.047436	0.495482	-0.063646
0.0003175	0.04751	0.496026	-0.06372
0.00033	0.047559	0.496316	-0.063766
0.0003425	0.047609	0.496573	-0.063812
0.0003575	0.04767	0.496819	-0.063866
0.00037	0.047724	0.496966	-0.063912
0.0003875	0.047801	0.497092	-0.063975
0.0004075	0.047892	0.497095	-0.064047
0.0004275	0.047988	0.496938	-0.064119
0.0004375	0.048037	0.496796	-0.064155
0.0004475	0.048085	0.496607	-0.06419
0.0004575	0.048136	0.496372	-0.064226
0.0004675	0.048187	0.496088	-0.064261
0.0004775	0.048239	0.495758	-0.064296
0.0004875	0.048291	0.495372	-0.064331
0.0004975	0.048344	0.494939	-0.064366
0.0005075	0.048398	0.494447	-0.064401
0.0005175	0.048453	0.493904	-0.064436
0.0005275	0.048509	0.493302	-0.064471
0.0005375	0.048565	0.492644	-0.064506
0.0005475	0.048621	0.491925	-0.06454
0.0005575	0.048679	0.491148	-0.064575
0.0005675	0.048737	0.490306	-0.064609
0.0005775	0.048795	0.489406	-0.064643
0.0005875	0.048854	0.488436	-0.064677
0.0005975	0.048915	0.487406	-0.064712
0.0006075	0.048975	0.486306	-0.064746
0.0006175	0.049036	0.48514	-0.06478
0.0006275	0.049098	0.483903	-0.064814
0.0006375	0.049161	0.482598	-0.064848
0.0006475	0.049224	0.481218	-0.064882
0.0006575	0.049286	0.479768	-0.064915
0.0006675	0.049349	0.478239	-0.064948
0.0006775	0.049413	0.476638	-0.064981
