#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
3e-07	0.054274	0.0913149	-0.06254
6.25e-05	0.054343	0.0913149	-0.062748
8e-05	0.054409	0.0913149	-0.062816
9.25e-05	0.054467	0.0913149	-0.062866
0.0001	0.054504	0.0913149	-0.062895
0.000105	0.054531	0.0914758	-0.062914
0.00011	0.054559	0.0916343	-0.062934
0.000115	0.054589	0.0917898	-0.062954
0.00012	0.054618	0.0919407	-0.062973
0.000125	0.05465	0.0920858	-0.062993
0.00013	0.054682	0.0922232	-0.063012
0.000135	0.054715	0.0923556	-0.063031
0.00014	0.05475	0.0924781	-0.063051
0.000145	0.054785	0.0925905	-0.06307
0.00015	0.054821	0.0926921	-0.063089
0.00016	0.054897	0.0928602	-0.063128
0.00017	0.054975	0.0929723	-0.063166
0.00018	0.055057	0.0930237	-0.063204
0.00019	0.055143	0.0930046	-0.063242
0.0002	0.055232	0.0929098	-0.06328
0.00021	0.055325	0.0927301	-0.063318
0.000215	0.055372	0.0926071	-0.063337
0.00022	0.05542	0.0924601	-0.063356
0.000225	0.055469	0.0922882	-0.063375
0.00023	0.055518	0.0920902	-0.063394
0.000235	0.055568	0.0918661	-0.063413
0.00024	0.055619	0.0916135	-0.063432
0.000245	0.055669	0.0913311	-0.06345
0.00025	0.055721	0.0910168	-0.063469
0.000255	0.055774	0.0906688	-0.063488
0.00026	0.055826	0.0902797	-0.063506
0.000265	0.05588	0.0898286	-0.063525
0.00027	0.055935	0.0889559	-0.063544
0.000271328125	0.055948	0.00102581	-0.063549
0.00027140625	0.055948	0.00187881	-0.063549
0.000271484375	0.055948	0.00238661	-0.063549
0.000271640625	0.055949	0.0029435	-0.06355
0.000271796875	0.05595	0.00324009	-0.063551
0.000271875	0.055949	0.00334187	-0.063551
0.00027203125	0.05595	0.003493	-0.063552
0.00027234375	0.055951	0.00368069	-0.063553
0.0002725	0.055951	0.00374361	-0.063553
0.0002728125	0.055951	0.00383654	-0.063554
0.0002734375	0.055953	0.0039536	-0.063557
0.0002746875	0.055956	0.0040827	-0.063561
0.000275	0.055958	0.00410556	-0.063563
0.00027625	0.05596	0.00418021	-0.063567
0.00027875	0.055966	0.00429283	-0.063576
0.00028	0.05597	0.00434158	-0.063581
0.0002825	0.055976	0.00443304	-0.06359
0.0002875	0.055989	0.00460832	-0.063609
0.00029	0.055995	0.00469824	-0.063618
0.0002975	0.056015	0.00496791	-0.063646
0.0003075	0.056042	0.00536411	-0.063683
0.00031	0.056048	0.00547683	-0.063692
0.0003175	0.056069	0.00581493	-0.06372
0.0003275	0.056097	0.00634325	-0.063757
0.00033	0.056104	0.0065045	-0.063766
0.0003375	0.056124	0.00698819	-0.063793
0.0003475	0.056153	0.00782943	-0.06383
0.00035	0.05616	0.00813814	-0.063839
0.0003575	0.056181	0.00906428	-0.063866
0.0003675	0.056211	0.0113618	-0.063903
0.00037	0.056219	0.0125436	-0.063912
0.0003725	0.056226	0.0137253	-0.063921
0.0003775	0.056242	0.0189941	-0.063939
0.00038	0.05625	0.0248679	-0.063948
0.00038125	0.056255	0.0296341	-0.063952
0.0003825	0.05626	0.0361541	-0.063957
0.00038375	0.056266	0.044124	-0.063962
0.000385	0.056273	0.0516784	-0.063966
0.000385625	0.056276	0.0545363	-0.063968
0.00038625	0.05628	0.0566028	-0.06397
0.000386875	0.056285	0.057947	-0.063973
0.000388125	0.056293	0.0590876	-0.063977
0.00039	0.056307	0.0589015	-0.063984
0.000390625	0.056312	0.0586947	-0.063986
0.000391875	0.056323	0.0581526	-0.063991
0.000394375	0.056343	0.0570868	-0.064
0.000399375	0.056383	0.0554735	-0.064018
0.000409375	0.056465	0.0535481	-0.064054
0.00041	0.05647	0.0534672	-0.064056
0.000419375	0.056547	0.0522551	-0.06409
0.000429375	0.056629	0.0511143	-0.064126
0.00043	0.056634	0.0510416	-0.064128
0.000439375	0.056711	0.0499516	-0.064161
0.00045	0.056798	0.048507	-0.064199
0.000459375	0.056875	0.0472323	-0.064232
0.000469375	0.056957	0.045566	-0.064268
0.00047	0.056962	0.0454452	-0.06427
0.000479375	0.057038	0.0436332	-0.064303
0.000489375	0.057118	0.0413877	-0.064338
0.00049	0.057123	0.0412252	-0.06434
0.000499375	0.057198	0.038788	-0.064373
0.000504375	0.057236	0.0373441	-0.06439
0.000509375	0.057276	0.0358009	-0.064408
0.00051	0.057281	0.0355956	-0.06441
0.000514375	0.057314	0.0341583	-0.064425
0.000519375	0.057352	0.0324185	-0.064443
0.000524375	0.057389	0.0305878	-0.06446
0.000529375	0.057427	0.028677	-0.064478
0.00053	0.057431	0.0284303	-0.06448
0.000534375	0.057463	0.026703	-0.064495
0.000539375	0.057498	0.0246877	-0.064512
0.000544375	0.057534	0.0226594	-0.06453
0.000549375	0.057567	0.0206512	-0.064547
0.00055	0.057571	0.0204073	-0.064549
0.000554375	0.0576	0.0186991	-0.064564
0.000559375	0.057632	0.0168387	-0.064581
0.000564375	0.057664	0.0151021	-0.064599
0.000569375	0.057694	0.0135151	-0.064616
0.00057	0.057697	0.0133377	-0.064618
0.000574375	0.057723	0.0120949	-0.064633
0.000579375	0.057752	0.0108492	-0.06465
0.000584375	0.057779	0.00977729	-0.064667
0.000589375	0.057806	0.0088718	-0.064684
0.00059	0.057809	0.00877794	-0.064686
0.000594375	0.057832	0.00812068	-0.064701
0.000599375	0.057857	0.00750942	-0.064718
0.000604375	0.057883	0.00702283	-0.064736
0.000609375	0.057907	0.00664635	-0.064753
0.00061	0.05791	0.00661142	-0.064755
0.000614375	0.057931	0.00636676	-0.06477
0.000619375	0.057953	0.00617268	-0.064786
0.000624375	0.057976	0.00605464	-0.064803
0.000629375	0.057998	0.00600513	-0.06482
0.000634375	0.058021	0.00601845	-0.064837
0.000644375	0.058064	0.00621962	-0.064871
0.00065	0.058087	0.00646006	-0.06489
0.000654375	0.058105	0.00664698	-0.064904
0.000664375	0.058146	0.00731856	-0.064937
0.00067	0.058169	0.00786631	-0.064956
0.000674375	0.058187	0.00829235	-0.064971
0.00069	0.058249	0.0110475	-0.065023
0.000694375	0.058266	0.0118193	-0.065037
0.000704375	0.058306	0.015362	-0.06507
0.000709375	0.058327	0.0181982	-0.065087
0.00071	0.05833	0.0187244	-0.065089
0.000714375	0.058348	0.0224089	-0.065103
0.000716875	0.058359	0.0253347	-0.065112
0.000719375	0.05837	0.0290588	-0.06512
0.000721875	0.058382	0.0338227	-0.065128
0.000724375	0.058394	0.0398428	-0.065136
0.000725625	0.058402	0.0433412	-0.065141
0.000726875	0.058408	0.04712	-0.065145
0.000728125	0.058416	0.0510918	-0.065149
0.000729375	0.058423	0.0551213	-0.065153
0.00073	0.058427	0.057079	-0.065155
0.000730625	0.058431	0.0590371	-0.065157
0.000731875	0.05844	0.0626587	-0.065161
0.000733125	0.058449	0.0658331	-0.065165
0.000734375	0.058458	0.0684638	-0.065169
0.000735625	0.058468	0.0705217	-0.065173
0.000738125	0.058488	0.0730703	-0.065181
0.000739375	0.058499	0.0737077	-0.065185
0.000740625	0.058511	0.0740288	-0.06519
0.000741875	0.058522	0.074106	-0.065194
0.000743125	0.058533	0.0739992	-0.065198
0.000744375	0.058544	0.0737565	-0.065202
0.000746875	0.058567	0.0730012	-0.06521
0.00075	0.058596	0.0717389	-0.06522
0.000751875	0.058613	0.0709818	-0.065226
0.000761875	0.058707	0.066642	-0.065259
0.00077	0.058783	0.0633879	-0.065285
0.000771875	0.058801	0.0626368	-0.065291
0.000781875	0.058894	0.0589903	-0.065324
0.000786875	0.05894	0.0572673	-0.06534
0.00079	0.058968	0.0562201	-0.06535
0.000791875	0.058985	0.0555918	-0.065356
0.000796875	0.05903	0.0539494	-0.065372
0.000801875	0.059074	0.0523237	-0.065388
0.000806875	0.059118	0.0506979	-0.065404
0.00081	0.059146	0.0496697	-0.065414
0.000811875	0.059162	0.0490527	-0.06542
0.000816875	0.059205	0.0473664	-0.065436
0.000821875	0.059247	0.0456128	-0.065451
0.000826875	0.059289	0.0437623	-0.065467
0.00083	0.059315	0.0425241	-0.065477
0.000831875	0.059331	0.0417812	-0.065483
0.000836875	0.059371	0.0396326	-0.065499
0.000841875	0.059411	0.0372781	-0.065515
0.000846875	0.05945	0.0346841	-0.065531
0.000849375	0.059469	0.03329	-0.065539
0.00085	0.059474	0.032925	-0.065541
0.000851875	0.059488	0.0318299	-0.065547
0.000854375	0.059507	0.0303053	-0.065555
0.000859375	0.059543	0.0270799	-0.065571
0.000861875	0.059559	0.0253952	-0.065578
0.000864375	0.059577	0.0236781	-0.065586
0.000866875	0.059594	0.0219436	-0.065594
0.000869375	0.05961	0.0202089	-0.065602
0.00087	0.059614	0.0197798	-0.065604
0.000871875	0.059626	0.0184924	-0.06561
0.000874375	0.059642	0.0168124	-0.065618
0.000876875	0.059657	0.0151868	-0.065626
0.000879375	0.059672	0.0136332	-0.065634
0.000881875	0.059686	0.0121607	-0.065641
0.000884375	0.0597	0.0107813	-0.065649
0.000886875	0.059714	0.00950149	-0.065657
0.00089	0.059731	0.00809561	-0.065667
0.000891875	0.059741	0.00725167	-0.065673
0.000894375	0.059754	0.0062802	-0.065681
0.000896875	0.059766	0.00540657	-0.065688
0.000899375	0.059779	0.00462563	-0.065696
0.000901875	0.059791	0.00393139	-0.065704
