#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
3.125e-07	1e-06	20.248	-0.111112
4.75e-05	9.5e-05	20.248	-0.111206
8.75e-05	0.000175	20.248	-0.111286
0.0001675	0.000335	20.248	-0.111444
0.0002475	0.000495	20.2456	-0.111602
0.0003275	0.000655	20.2423	-0.111758
0.0004075	0.000815	20.238	-0.111914
0.0004875	0.000975	20.2329	-0.112069
0.0005675	0.001135	20.2268	-0.112223
0.0006475	0.001295	20.2198	-0.112376
0.0007275	0.001455	20.2119	-0.112528
0.0008075	0.001615	20.2031	-0.112679
0.0008875	0.001775	20.1934	-0.112829
0.0009675	0.001935	20.1828	-0.112979
0.0010475	0.002095	20.1713	-0.113127
0.0011275	0.002255	20.1588	-0.113275
0.0012075	0.002415	20.1456	-0.113421
0.0012875	0.002575	20.1314	-0.113567
0.0013675	0.002735	20.1163	-0.113712
0.0014475	0.002895	20.1004	-0.113856
0.0015275	0.003055	20.0836	-0.113999
0.0016075	0.003215	20.066	-0.114141
0.0016875	0.003375	20.0474	-0.114282
0.0017675	0.003535	20.0281	-0.114422
0.0018475	0.003696	20.0079	-0.114562
0.0019275	0.003855	19.9869	-0.1147
0.0020075	0.004016	19.965	-0.114838
0.0020875	0.004175	19.9424	-0.114974
0.0021675	0.004335	19.9189	-0.11511
0.0022475	0.004496	19.8946	-0.115245
0.0023275	0.004656	19.8696	-0.115379
0.0024075	0.004817	19.8437	-0.115513
0.0024875	0.004976	19.8171	-0.115645
0.0025675	0.005136	19.7897	-0.115776
0.0026475	0.005297	19.7616	-0.115907
0.0027275	0.005457	19.7327	-0.116037
0.0028075	0.005617	19.7031	-0.116165
0.0028875	0.005777	19.6728	-0.116293
0.0029675	0.005937	19.6417	-0.11642
0.0030475	0.006098	19.6099	-0.116547
0.0031275	0.006258	19.5775	-0.116672
0.0032075	0.006419	19.5443	-0.116797
0.0032875	0.006579	19.5105	-0.116921
0.0033675	0.006739	19.476	-0.117043
0.0034475	0.0069	19.4408	-0.117166
0.0035275	0.00706	19.405	-0.117287
0.0036075	0.00722	19.3686	-0.117407
0.0036875	0.007381	19.3316	-0.117527
0.0037675	0.007542	19.2939	-0.117646
0.0038475	0.007702	19.2556	-0.117764
0.0039275	0.007863	19.2168	-0.117881
0.0040075	0.008023	19.1773	-0.117997
0.0040875	0.008184	19.1373	-0.118113
0.0041675	0.008345	19.0968	-0.118228
0.0042475	0.008506	19.0557	-0.118342
0.0043275	0.008666	19.014	-0.118455
0.0044075	0.008827	18.9718	-0.118567
0.0044875	0.008988	18.9291	-0.118679
0.0045675	0.009149	18.886	-0.11879
0.0046475	0.00931	18.8423	-0.1189
0.0047275	0.009471	18.7981	-0.119009
0.0048075	0.009632	18.7534	-0.119118
0.0048875	0.009792	18.7083	-0.119225
0.0049675	0.009954	18.6628	-0.119332
0.0050475	0.010115	18.6168	-0.119439
0.0051275	0.010276	18.5704	-0.119544
0.0052075	0.010438	18.5235	-0.119649
0.0052875	0.010599	18.4762	-0.119753
0.0053675	0.010761	18.4286	-0.119857
0.0054475	0.010922	18.3805	-0.119959
0.0055275	0.011083	18.3321	-0.120061
0.0056075	0.011245	18.2833	-0.120162
0.0056875	0.011407	18.2342	-0.120263
0.0057675	0.011569	18.1847	-0.120363
0.0058475	0.011731	18.1348	-0.120462
0.0059275	0.011892	18.0846	-0.12056
0.0060075	0.012054	18.0342	-0.120658
0.0060875	0.012216	17.9834	-0.120755
0.0061675	0.012378	17.9322	-0.120851
0.0062475	0.01254	17.8809	-0.120947
0.0063275	0.012703	17.8292	-0.121042
0.0064075	0.012865	17.7772	-0.121136
0.0064875	0.013027	17.725	-0.12123
0.0065675	0.01319	17.6725	-0.121323
0.0066475	0.013352	17.6198	-0.121415
0.0067275	0.013515	17.5669	-0.121507
0.0068075	0.013678	17.5137	-0.121598
0.0068875	0.01384	17.4603	-0.121688
0.0069675	0.014003	17.4066	-0.121778
0.0070475	0.014166	17.3528	-0.121867
0.0071275	0.014328	17.2988	-0.121955
0.0072075	0.014492	17.2446	-0.122043
0.0072875	0.014656	17.1902	-0.122131
0.0073675	0.014818	17.1356	-0.122217
0.0074475	0.014982	17.0809	-0.122303
0.0075275	0.015146	17.026	-0.122389
0.0076075	0.015308	16.9709	-0.122473
0.0076875	0.015473	16.9157	-0.122558
0.0077675	0.015636	16.8604	-0.122641
0.0078475	0.0158	16.805	-0.122725
0.0079275	0.015964	16.7494	-0.122807
0.0080075	0.016128	16.6937	-0.122889
0.0080875	0.016292	16.6379	-0.12297
0.0081675	0.016456	16.582	-0.123051
0.0082475	0.016621	16.526	-0.123131
0.0083275	0.016785	16.47	-0.123211
0.0084075	0.01695	16.4138	-0.12329
0.0084875	0.017115	16.3575	-0.123369
0.0085675	0.01728	16.3012	-0.123447
0.0086475	0.017444	16.2449	-0.123524
0.0087275	0.017609	16.1884	-0.123601
0.0088075	0.017775	16.1319	-0.123678
0.0088875	0.01794	16.0754	-0.123754
0.0089675	0.018105	16.0188	-0.123829
0.0090475	0.018271	15.9622	-0.123904
0.0091275	0.018436	15.9056	-0.123978
0.0092075	0.018602	15.8489	-0.124052
0.0092875	0.018767	15.7922	-0.124125
0.0093675	0.018933	15.7355	-0.124198
0.0094475	0.0191	15.6788	-0.124271
0.0095275	0.019265	15.6221	-0.124342
0.0096075	0.019432	15.5654	-0.124414
0.0096875	0.019599	15.5087	-0.124485
0.0097675	0.019765	15.452	-0.124555
0.0098475	0.019932	15.3953	-0.124625
0.0099275	0.020099	15.3386	-0.124695
0.0100075	0.020266	15.2819	-0.124764
0.0100875	0.020433	15.2253	-0.124832
0.0101675	0.0206	15.1687	-0.1249
0.0102475	0.020767	15.1122	-0.124968
0.0103275	0.020935	15.0557	-0.125035
0.0104075	0.021103	14.9992	-0.125102
0.0104875	0.02127	14.9427	-0.125168
0.0105675	0.021438	14.8864	-0.125234
0.0106475	0.021606	14.83	-0.125299
