#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
0.0	0.055556	1.42108e-06	-0.062501
3.25e-05	0.055628	1.42108e-06	-0.062565
7.75e-05	0.055749	1.42108e-06	-0.062653
0.0001025	0.055827	1.42108e-06	-0.062702
0.0001075	0.055844	1.09104e-06	-0.062712
0.0001125	0.05586	7.88692e-07	-0.062721
0.0001175	0.055877	5.27342e-07	-0.062731
0.0001275	0.055912	1.33962e-07	-0.06275
0.0001325	0.055929	2.94597e-08	-0.062759
0.0001375	0.055947	2.21993e-09	-0.062769
0.0001425	0.055966	6.56535e-08	-0.062779
0.0001475	0.055984	2.32284e-07	-0.062788
0.0001525	0.056003	5.17007e-07	-0.062798
0.0001625	0.056041	1.50711e-06	-0.062817
0.0001675	0.05606	2.35033e-06	-0.062826
0.0001725	0.05608	3.18283e-06	-0.062836
0.0001825	0.05612	5.71806e-06	-0.062855
0.0001925	0.056159	9.3237e-06	-0.062873
0.0002025	0.056202	1.42531e-05	-0.062893
0.0002075	0.056222	1.75414e-05	-0.062902
0.0002125	0.056243	2.08046e-05	-0.062911
0.0002225	0.056286	2.93568e-05	-0.06293
0.0002325	0.056329	4.04104e-05	-0.062948
0.0002425	0.056374	5.46996e-05	-0.062967
0.0002475	0.056396	6.41257e-05	-0.062976
0.0002525	0.056418	7.3502e-05	-0.062985
0.0002625	0.056463	0.000101556	-0.063003
0.0002675	0.056486	0.000133173	-0.063012
0.00027	0.056498	0.000222618	-0.063017
0.000271328125	0.056504	0.113646	-0.063019
0.00027140625	0.056507	0.114149	-0.06302
0.000271484375	0.056507	0.114269	-0.06302
0.0002728125	0.056524	0.114144	-0.063022
0.000274375	0.056544	0.113969	-0.063025
0.000275625	0.05656	0.113837	-0.063027
0.000278125	0.056594	0.113573	-0.063032
0.000283125	0.056659	0.113019	-0.063041
0.0002875	0.056718	0.112489	-0.063049
0.000293125	0.056793	0.111749	-0.063059
0.000298125	0.05686	0.11101	-0.063068
0.000303125	0.056929	0.11017	-0.063078
0.000308125	0.056997	0.109168	-0.063087
0.000313125	0.057066	0.107783	-0.063096
0.000318125	0.057136	0.104172	-0.063105
0.000320625	0.057168	0.0802451	-0.063109
0.0003209375	0.057173	0.0602688	-0.06311
0.00032125	0.057177	0.0298599	-0.063111
0.0003215625	0.057179	0.0092967	-0.063111
0.000321875	0.057182	0.00226312	-0.063112
0.0003221875	0.057184	0.000373263	-0.063112
0.0003228125	0.057188	9.12964e-05	-0.063113
0.000323125	0.057192	0.000312588	-0.063114
0.00032375	0.057196	0.000803215	-0.063115
0.000325	0.057204	0.00156924	-0.063117
0.0003275	0.057223	0.00243444	-0.063122
0.0003325	0.057259	0.00324517	-0.063131
0.0003425	0.057331	0.00407027	-0.063149
0.0003525	0.057403	0.00469241	-0.063166
0.0003625	0.057477	0.00529309	-0.063184
0.0003675	0.057514	0.00560602	-0.063193
0.0003725	0.057551	0.00591915	-0.063202
0.0003825	0.057627	0.00659176	-0.06322
0.0003925	0.057701	0.00732482	-0.063237
0.0004025	0.057777	0.00813015	-0.063255
0.0004075	0.057816	0.00857461	-0.063264
0.0004125	0.057854	0.00901949	-0.063273
0.0004225	0.05793	0.0100053	-0.06329
0.0004325	0.058007	0.011101	-0.063307
0.0004425	0.058084	0.0123223	-0.063324
0.0004475	0.058123	0.0130042	-0.063333
0.0004525	0.058162	0.0136869	-0.063342
0.0004625	0.05824	0.0152153	-0.063359
0.0004825	0.058396	0.0188568	-0.063393
0.0004875	0.058436	0.0199383	-0.063402
0.0004925	0.058474	0.0210212	-0.06341
0.0005025	0.058553	0.0234479	-0.063427
0.0005125	0.058633	0.0261439	-0.063444
0.0005225	0.058713	0.0290818	-0.063461
0.0005275	0.058753	0.0306239	-0.063469
0.0005325	0.058793	0.0321682	-0.063477
0.0005375	0.058834	0.0337085	-0.063486
0.0005425	0.058875	0.0351982	-0.063494
0.0005475	0.058917	0.0365934	-0.063503
0.0005525	0.058959	0.0378417	-0.063511
0.0005575	0.059001	0.0388925	-0.063519
0.0005625	0.059044	0.0396957	-0.063528
0.0005675	0.059087	0.040212	-0.063536
0.0005725	0.05913	0.0404155	-0.063544
0.0005775	0.059174	0.040294	-0.063552
0.0005825	0.059218	0.039852	-0.06356
0.0005875	0.059263	0.0391083	-0.063569
0.0005975	0.059353	0.0368406	-0.063585
0.0006075	0.059443	0.0337953	-0.063601
0.0006175	0.059533	0.0303005	-0.063617
0.0006275	0.059625	0.0266428	-0.063634
0.0006475	0.059805	0.0196673	-0.063666
0.0006575	0.059895	0.0165997	-0.063682
0.0006675	0.059984	0.0138868	-0.063698
0.0006775	0.060072	0.0115373	-0.063713
0.0006875	0.060161	0.00953704	-0.063729
0.0006975	0.060249	0.00785921	-0.063745
0.0007075	0.060336	0.0064704	-0.06376
0.0007175	0.060423	0.00533677	-0.063776
0.0007275	0.06051	0.00442635	-0.063792
0.0007375	0.060596	0.0037108	-0.063808
0.0007475	0.060681	0.00316618	-0.063823
0.0007575	0.060765	0.00277415	-0.063838
0.0007675	0.060849	0.00252302	-0.063854
0.0007725	0.06089	0.00244884	-0.063862
0.0007775	0.060931	0.0024095	-0.063869
0.0007825	0.060972	0.00240646	-0.063877
0.0007925	0.061052	0.00252051	-0.063892
0.0007975	0.061091	0.0026467	-0.063899
0.0008025	0.061131	0.00282806	-0.063907
0.0008075	0.06117	0.0030742	-0.063914
0.0008125	0.06121	0.00339757	-0.063922
0.0008175	0.061248	0.00381435	-0.063929
0.0008275	0.061325	0.00501445	-0.063944
0.0008375	0.061403	0.00689812	-0.063959
0.0008475	0.061481	0.00975806	-0.063974
0.0008525	0.06152	0.0116411	-0.063981
0.0008575	0.061561	0.0138458	-0.063989
0.0008625	0.061602	0.0163475	-0.063996
0.0008675	0.061645	0.0190785	-0.064004
0.00087	0.061666	0.020497	-0.064007
0.0008725	0.061688	0.0219291	-0.064011
0.000875	0.06171	0.0233574	-0.064015
0.00088	0.061754	0.0261366	-0.064022
0.0008825	0.061778	0.0274571	-0.064026
0.000885	0.0618	0.028716	-0.064029
0.0008875	0.061823	0.029905	-0.064033
0.00089	0.061847	0.0310188	-0.064037
0.0008925	0.06187	0.0320546	-0.06404
0.0008975	0.061919	0.0338925	-0.064048
0.0009025	0.061967	0.0354353	-0.064055
0.0009075	0.062015	0.0367156	-0.064062
0.0009125	0.062064	0.0377721	-0.064069
0.0009225	0.062164	0.0393581	-0.064084
0.0009275	0.062214	0.039893	-0.064091
0.0009325	0.062264	0.0404296	-0.064098
0.0009425	0.062364	0.0411296	-0.064112
0.0009525	0.062464	0.0415165	-0.064127
0.0009625	0.062564	0.0415771	-0.064141
0.0009675	0.062613	0.0414014	-0.064148
0.0009725	0.062662	0.0412273	-0.064155
0.0009775	0.062711	0.0408516	-0.064162
0.0009825	0.06276	0.0403069	-0.064169
0.0009875	0.062808	0.0395612	-0.064176
0.0009925	0.062855	0.0385798	-0.064183
0.0009975	0.062902	0.037329	-0.06419
0.0010025	0.062949	0.0357812	-0.064197
0.0010075	0.062994	0.0339227	-0.064204
0.0010125	0.063038	0.0317635	-0.064211
0.001015	0.06306	0.0305816	-0.064214
0.0010175	0.063082	0.0293414	-0.064218
0.00102	0.063102	0.0280525	-0.064221
0.001025	0.063144	0.025374	-0.064228
0.0010275	0.063164	0.0240097	-0.064231
0.00103	0.063184	0.0226458	-0.064235
0.0010325	0.063204	0.0212946	-0.064238
0.001035	0.063224	0.0199676	-0.064242
0.0010375	0.063242	0.0186748	-0.064245
0.0010425	0.06328	0.0162235	-0.064252
0.0010475	0.063317	0.0139869	-0.064259
0.0010525	0.063352	0.0119862	-0.064266
0.0010575	0.063386	0.0102215	-0.064272
0.0010625	0.063421	0.00868008	-0.064279
0.0010675	0.063455	0.00734208	-0.064286
0.0010725	0.063488	0.00618479	-0.064293
0.0010775	0.06352	0.00518552	-0.064299
0.0010825	0.063552	0.00432322	-0.064306
0.0010875	0.063585	0.00357916	-0.064313
0.0010975	0.063648	0.00238399	-0.064326
0.0011075	0.06371	0.00149855	-0.064339
0.0011175	0.063773	0.00085393	-0.064353
0.0011275	0.063834	0.000405434	-0.064366
0.0011475	0.063957	5.82377e-06	-0.064392
0.0011675	0.064081	0.000252066	-0.064418
0.0011775	0.064143	0.000658344	-0.064431
0.0011875	0.064206	0.0013043	-0.064444
0.0011975	0.064269	0.00225206	-0.064456
0.0012025	0.064302	0.00286528	-0.064463
0.0012075	0.064334	0.00358912	-0.064469
0.0012125	0.064366	0.00443951	-0.064475
0.0012175	0.064399	0.00543487	-0.064481
0.0012225	0.064433	0.00659614	-0.064488
0.0012275	0.064467	0.00794679	-0.064494
0.0012325	0.064501	0.00951278	-0.0645
