#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
1e-07	0.05252	8.61974e-06	-0.06252
2.25e-05	0.05246	8.61974e-06	-0.062545
6.75e-05	0.052405	8.61974e-06	-0.062632
0.0001025	0.052388	8.61974e-06	-0.0627
0.0001075	0.052386	7.49055e-06	-0.062709
0.00011	0.052386	6.94187e-06	-0.062714
0.0001125	0.052386	6.35383e-06	-0.062719
0.0001175	0.052386	5.23111e-06	-0.062728
0.0001225	0.052386	4.17943e-06	-0.062737
0.0001275	0.052386	3.21186e-06	-0.062746
0.00013	0.052387	2.77381e-06	-0.062751
0.0001325	0.052388	2.3927e-06	-0.062756
0.0001375	0.052389	1.71282e-06	-0.062765
0.0001425	0.05239	1.12693e-06	-0.062774
0.0001475	0.052392	6.48451e-07	-0.062783
0.00015	0.052394	4.7062e-07	-0.062788
0.0001525	0.052395	2.91583e-07	-0.062793
0.0001575	0.052398	7.06563e-08	-0.062802
0.0001625	0.052401	4.34757e-10	-0.062811
0.0001675	0.052405	9.6532e-08	-0.06282
0.00017	0.052407	2.36672e-07	-0.062825
0.0001725	0.052409	3.6889e-07	-0.06283
0.0001775	0.052413	8.23689e-07	-0.062839
0.0001825	0.052418	1.48045e-06	-0.062848
0.0001875	0.052422	2.35647e-06	-0.062856
0.00019	0.052425	2.91592e-06	-0.062861
0.0001925	0.052428	3.4932e-06	-0.062866
0.0001975	0.052433	4.9222e-06	-0.062874
0.0002025	0.052438	6.644e-06	-0.062883
0.0002075	0.052445	8.67904e-06	-0.062892
0.00021	0.052449	9.86452e-06	-0.062897
0.0002125	0.052451	1.10452e-05	-0.062901
0.0002225	0.052465	1.67605e-05	-0.062919
0.0002275	0.052473	2.02499e-05	-0.062928
0.00023	0.052477	2.22077e-05	-0.062932
0.0002325	0.05248	2.419e-05	-0.062936
0.0002375	0.052488	2.86124e-05	-0.062945
0.0002425	0.052496	3.3518e-05	-0.062954
0.0002475	0.052505	3.89335e-05	-0.062963
0.00025	0.052509	4.20504e-05	-0.062967
0.0002575	0.052523	5.12334e-05	-0.06298
0.0002625	0.052532	5.82122e-05	-0.062989
0.0002675	0.052542	6.57985e-05	-0.062998
0.00027	0.052547	6.99121e-05	-0.063002
0.0002725	0.052551	7.40177e-05	-0.063006
0.0002775	0.052562	8.29002e-05	-0.063015
0.0002825	0.052571	9.24819e-05	-0.063023
0.00029	0.052587	0.000108532	-0.063036
0.0002925	0.052592	0.000113826	-0.06304
0.0003025	0.052615	0.000138204	-0.063057
0.00031	0.052632	0.000159088	-0.06307
0.0003125	0.052638	0.000166087	-0.063074
0.0003225	0.052662	0.000197913	-0.063091
0.00033	0.05268	0.000224887	-0.063103
0.0003325	0.052686	0.00023386	-0.063107
0.0003425	0.052712	0.000274434	-0.063124
0.00035	0.052731	0.000308386	-0.063136
0.0003525	0.052737	0.000319733	-0.06314
0.0003625	0.052765	0.000370433	-0.063157
0.00037	0.052785	0.000412758	-0.063169
0.0003725	0.052792	0.000426785	-0.063173
0.0003825	0.05282	0.000489091	-0.063189
0.00039	0.052842	0.000540773	-0.063201
0.0003925	0.052849	0.000557978	-0.063205
0.0004025	0.052877	0.000634154	-0.06322
0.00041	0.0529	0.000697182	-0.063232
0.0004125	0.052907	0.000718112	-0.063236
0.0004225	0.052937	0.000810373	-0.063252
0.00043	0.052961	0.000886514	-0.063264
0.0004325	0.052969	0.000911932	-0.063268
0.0004425	0.053	0.00102374	-0.063283
0.00045	0.053023	0.0011159	-0.063294
0.0004525	0.053031	0.0011466	-0.063298
0.0004625	0.053063	0.00128152	-0.063313
0.00047	0.053088	0.00139273	-0.063325
0.0004725	0.053096	0.00142984	-0.063329
0.0004825	0.053129	0.00159308	-0.063344
0.00049	0.053153	0.00172786	-0.063355
0.0004925	0.053162	0.0017727	-0.063359
0.0005025	0.053195	0.00197053	-0.063373
0.00051	0.053221	0.00213454	-0.063384
0.0005125	0.05323	0.00218919	-0.063388
0.0005225	0.053263	0.0024316	-0.063402
0.00053	0.053289	0.00263402	-0.063413
0.0005325	0.053298	0.00270141	-0.063417
0.0005425	0.053333	0.00300315	-0.063431
0.00055	0.05336	0.00325813	-0.063442
0.0005525	0.053369	0.00334318	-0.063446
0.0005625	0.053404	0.00372973	-0.06346
0.00057	0.053431	0.00409024	-0.063471
0.0005825	0.053476	0.00469123	-0.063489
0.00059	0.053502	0.00515129	-0.063499
0.0005925	0.053511	0.00530471	-0.063502
0.0006025	0.053547	0.00605131	-0.063516
0.00061	0.053574	0.0067543	-0.063526
0.0006125	0.053582	0.00698862	-0.063529
0.0006225	0.053619	0.00821799	-0.063543
0.00063	0.053646	0.00950386	-0.063553
0.0006325	0.053654	0.00993264	-0.063556
0.00065	0.053719	0.0162079	-0.06358
0.0006525	0.053728	0.0171051	-0.063583
0.0006625	0.053764	0.027076	-0.063596
0.0006675	0.053783	0.0379254	-0.063603
0.00067	0.053793	0.0492419	-0.063606
0.0006725	0.053803	0.0605621	-0.063609
0.000675	0.053814	0.0822791	-0.063613
0.0006775	0.053824	0.118553	-0.063616
0.00067875	0.05383	0.145104	-0.063617
0.00068	0.053837	0.178706	-0.063619
0.00068125	0.053844	0.219112	-0.063621
0.0006825	0.053851	0.264092	-0.063622
0.00068375	0.05386	0.30897	-0.063624
0.000685	0.053869	0.348838	-0.063625
0.00068625	0.053879	0.380839	-0.063627
0.0006875	0.05389	0.40473	-0.063629
0.00068875	0.053901	0.421823	-0.06363
0.00069	0.053912	0.431995	-0.063632
0.00069125	0.053924	0.442171	-0.063634
0.0006925	0.053936	0.448002	-0.063635
0.000695	0.05396	0.454931	-0.063639
0.0007	0.054009	0.459796	-0.063645
0.00071	0.054108	0.459028	-0.063658
0.000715	0.054158	0.457119	-0.063664
0.000725	0.054259	0.451064	-0.063677
0.00073	0.054308	0.435677	-0.063683
0.000735	0.054358	0.420289	-0.063689
0.00073625	0.054369	0.40097	-0.06369
0.0007375	0.054381	0.362909	-0.063692
0.000738125	0.054386	0.331424	-0.063693
0.00073875	0.054391	0.289415	-0.063694
0.000739375	0.054395	0.238515	-0.063694
0.00074	0.054399	0.185285	-0.063695
0.000740625	0.054402	0.137884	-0.063696
0.00074125	0.054405	0.100818	-0.063697
0.000741875	0.054406	0.0739937	-0.063697
0.0007425	0.054409	0.0551772	-0.063698
0.00074375	0.054413	0.0326544	-0.0637
0.000745	0.054415	0.0208936	-0.063701
0.00074625	0.054418	0.0142237	-0.063702
0.00074875	0.054424	0.007503	-0.063705
0.00075	0.054427	0.00632223	-0.063707
0.00075375	0.054436	0.00277732	-0.063712
