#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
1.5625e-07	0.046874	0.28665	-0.0625
2.75e-05	0.046824	0.28665	-0.062555
6.25e-05	0.046771	0.28665	-0.062625
0.0001025	0.046726	0.28665	-0.062704
0.0001475	0.046693	0.286303	-0.062792
0.0001675	0.046686	0.285937	-0.062831
0.0001825	0.046682	0.285594	-0.06286
0.0002025	0.046682	0.28506	-0.062899
0.0002125	0.046683	0.284759	-0.062919
0.0002225	0.046685	0.284432	-0.062938
0.0002325	0.046687	0.28408	-0.062957
0.0002425	0.04669	0.283702	-0.062976
0.0002525	0.046696	0.283299	-0.062996
0.0002625	0.046701	0.282869	-0.063015
0.0002725	0.046707	0.282409	-0.063034
0.0002825	0.046714	0.28192	-0.063053
0.0002925	0.046722	0.281403	-0.063072
0.0003025	0.046731	0.280857	-0.063091
0.0003125	0.046741	0.280279	-0.06311
0.0003225	0.046752	0.279666	-0.06313
0.0003275	0.046757	0.279343	-0.063139
0.0003325	0.046763	0.279024	-0.063148
0.0003425	0.046776	0.278349	-0.063168
0.0003525	0.046788	0.277638	-0.063186
0.0003625	0.046802	0.276891	-0.063205
0.0003675	0.04681	0.276498	-0.063215
0.0003725	0.046816	0.27611	-0.063224
0.0003825	0.046832	0.275295	-0.063243
0.0003925	0.046848	0.274442	-0.063262
0.0004025	0.046864	0.273549	-0.063281
0.0004075	0.046873	0.273083	-0.06329
0.0004125	0.046881	0.27262	-0.063299
0.0004225	0.046899	0.271655	-0.063318
0.0004325	0.046918	0.270648	-0.063337
0.0004425	0.046938	0.269602	-0.063356
0.0004475	0.046947	0.269057	-0.063365
0.0004525	0.046957	0.268516	-0.063374
0.0004625	0.046979	0.267393	-0.063393
0.0004725	0.046999	0.266226	-0.063411
0.0004825	0.047022	0.265014	-0.06343
0.0004875	0.047033	0.264389	-0.063439
0.0004925	0.047044	0.263766	-0.063448
0.0005025	0.047067	0.262478	-0.063467
0.0005125	0.047092	0.261146	-0.063486
0.0005225	0.047116	0.25977	-0.063505
0.0005275	0.047128	0.25906	-0.063514
0.0005325	0.047141	0.258354	-0.063523
0.0005425	0.047166	0.256896	-0.063541
0.0005525	0.047192	0.255393	-0.06356
0.0005625	0.047219	0.253846	-0.063578
0.0005675	0.047232	0.25305	-0.063587
0.0005725	0.047245	0.252257	-0.063596
0.0005825	0.047273	0.250628	-0.063614
0.0005925	0.047301	0.248951	-0.063633
0.0006025	0.04733	0.247231	-0.063651
0.0006075	0.047344	0.246347	-0.06366
0.0006125	0.047358	0.245468	-0.063669
0.0006225	0.047388	0.243663	-0.063687
0.0006325	0.047417	0.241813	-0.063705
0.0006425	0.047448	0.239917	-0.063723
0.0006475	0.047463	0.238946	-0.063732
0.0006525	0.047478	0.237979	-0.063741
0.0006625	0.047509	0.235998	-0.063759
0.0006725	0.047542	0.233972	-0.063778
0.0006825	0.047574	0.231899	-0.063796
0.0006875	0.04759	0.23084	-0.063805
0.0006925	0.047606	0.229784	-0.063814
0.0007025	0.047639	0.227628	-0.063832
0.0007125	0.047671	0.225425	-0.063849
0.0007225	0.047705	0.223176	-0.063867
0.0007275	0.047722	0.222029	-0.063876
0.0007325	0.047739	0.220886	-0.063885
0.0007425	0.047773	0.218551	-0.063903
0.0007525	0.047807	0.216172	-0.06392
0.0007625	0.047842	0.213745	-0.063938
0.0007675	0.04786	0.21251	-0.063947
0.0007725	0.047878	0.211277	-0.063956
0.0007925	0.047948	0.206207	-0.063991
0.0008025	0.047985	0.203603	-0.064009
0.0008075	0.048003	0.202278	-0.064018
0.0008125	0.048021	0.200955	-0.064027
0.0008225	0.048057	0.198263	-0.064044
0.0008325	0.048095	0.195524	-0.064062
0.0008425	0.048131	0.192739	-0.064079
0.0008475	0.04815	0.191311	-0.064088
0.0008625	0.048206	0.187034	-0.064114
0.0008725	0.048244	0.18411	-0.064132
0.0008825	0.048282	0.181139	-0.064149
0.0008875	0.048302	0.179629	-0.064158
0.0008925	0.048321	0.178121	-0.064167
0.0009025	0.048359	0.175056	-0.064184
0.0009125	0.048397	0.171943	-0.064201
0.0009275	0.048455	0.167158	-0.064227
0.0009325	0.048475	0.165564	-0.064236
0.0009525	0.048553	0.158985	-0.06427
0.0009675	0.048613	0.153891	-0.064296
0.0009725	0.048633	0.152194	-0.064305
0.0009925	0.048712	0.145188	-0.064339
0.0010075	0.048772	0.139762	-0.064364
0.0010125	0.048791	0.137953	-0.064372
0.0010325	0.048872	0.130483	-0.064407
0.0010475	0.048931	0.124694	-0.064432
0.0010525	0.048951	0.122763	-0.06444
0.0010875	0.049094	0.108572	-0.0645
0.0010925	0.049114	0.10654	-0.064508
0.0011275	0.049256	0.0909406	-0.064567
0.0011675	0.049416	0.0730181	-0.064633
0.0011725	0.049436	0.070771	-0.064641
0.0011925	0.049515	0.0611941	-0.064674
0.0012075	0.049575	0.0538952	-0.064699
0.0012125	0.049595	0.051459	-0.064707
0.0012325	0.049673	0.0416872	-0.06474
0.0012425	0.049712	0.036842	-0.064757
0.0012475	0.049731	0.0344545	-0.064765
0.0012525	0.04975	0.0320654	-0.064773
0.0012625	0.049788	0.0273961	-0.064789
0.0012725	0.049826	0.0228789	-0.064806
0.0012825	0.049863	0.0185678	-0.064822
0.0012875	0.049881	0.0165476	-0.06483
0.0012925	0.049899	0.0145253	-0.064838
0.0013025	0.049935	0.0108208	-0.064854
0.0013125	0.049971	0.00752972	-0.064871
0.0013225	0.050006	0.00473308	-0.064887
0.0013275	0.050023	0.00362463	-0.064895
0.0013325	0.05004	0.00251381	-0.064903
0.0013425	0.050073	0.000952298	-0.064919
0.0013525	0.050105	0.000122008	-0.064935
0.0013625	0.050137	8.46519e-05	-0.064951
0.0013675	0.050152	0.000485677	-0.064959
0.0013725	0.050168	0.000884627	-0.064967
0.0013825	0.050198	0.0025445	-0.064983
0.0013925	0.050227	0.00506241	-0.064999
0.0014025	0.050255	0.00841085	-0.065015
0.0014075	0.050268	0.0104749	-0.065023
0.0014125	0.050282	0.0125377	-0.065031
0.0014225	0.050309	0.0173701	-0.065047
0.0014325	0.050335	0.0228195	-0.065063
0.0014425	0.05036	0.0287873	-0.065079
0.0014475	0.050372	0.0319789	-0.065087
0.0014525	0.050384	0.0351702	-0.065095
0.0014625	0.050406	0.0418672	-0.06511
0.0014725	0.050429	0.0487833	-0.065126
0.0014825	0.05045	0.0558321	-0.065141
0.0014875	0.050461	0.0593848	-0.065149
0.0014925	0.050472	0.062938	-0.065157
0.0015025	0.050493	0.0700375	-0.065173
0.0015125	0.050513	0.0770786	-0.065188
0.0015225	0.050534	0.0840203	-0.065204
0.0015275	0.050543	0.087425	-0.065212
0.0015325	0.050553	0.0908307	-0.06522
