#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
0.0	0.102906	0.000624362	-0.111171
7e-05	0.102732	0.000624362	-0.110971
0.0001025	0.102694	0.000624362	-0.110905
0.00011	0.102687	0.000631257	-0.11089
0.0001125	0.102685	0.000633559	-0.110885
0.0001225	0.102677	0.000643567	-0.110865
0.0001325	0.102668	0.000654367	-0.110844
0.0001425	0.102662	0.000665947	-0.110824
0.00015	0.102657	0.000675195	-0.110809
0.0001525	0.102656	0.000678282	-0.110804
0.0001625	0.10265	0.000691415	-0.110783
0.0001725	0.102646	0.000705295	-0.110763
0.0001825	0.102642	0.000719916	-0.110742
0.00019	0.10264	0.000731428	-0.110727
0.0001925	0.102639	0.000735269	-0.110722
0.0002025	0.102637	0.000751353	-0.110701
0.0002125	0.102636	0.000768148	-0.110681
0.0002225	0.102634	0.000785642	-0.11066
0.00023	0.102635	0.000799281	-0.110645
0.0002325	0.102635	0.000803832	-0.11064
0.0002425	0.102635	0.000822714	-0.110619
0.0002525	0.102637	0.000842265	-0.110599
0.0002625	0.102638	0.000862472	-0.110578
0.00027	0.10264	0.000878108	-0.110563
0.0002725	0.102641	0.000883325	-0.110558
0.0002825	0.102644	0.000904813	-0.110537
0.0002925	0.102648	0.000926893	-0.110517
0.0003025	0.102651	0.000949512	-0.110496
0.00031	0.102655	0.000966792	-0.110481
0.0003125	0.102657	0.000972558	-0.110476
0.0003225	0.102662	0.000995662	-0.110455
0.0003325	0.102667	0.00101618	-0.110434
0.0003375	0.10267	0.00100584	-0.110424
0.00033875	0.10267	0.000849988	-0.110421
0.000339140625	0.102673	0.0109004	-0.110421
0.00033921875	0.102673	0.0109919	-0.11042
0.000339296875	0.102675	0.0110381	-0.110421
0.000339375	0.102675	0.0110661	-0.11042
0.000339453125	0.102676	0.011085	-0.11042
0.000339609375	0.102676	0.011109	-0.110419
0.00033984375	0.102679	0.0111297	-0.110419
0.00034015625	0.102683	0.0111456	-0.110419
0.00034109375	0.102691	0.01117	-0.110416
0.000341875	0.102699	0.0111823	-0.110415
0.000343125	0.10271	0.0111977	-0.110412
0.000344375	0.102724	0.0112111	-0.11041
0.000346875	0.102747	0.0112354	-0.110404
0.00035	0.102779	0.0112641	-0.110398
0.0003525	0.102804	0.0112864	-0.110393
0.000355	0.102829	0.0113086	-0.110388
0.00036	0.102878	0.0113525	-0.110377
0.000365	0.10293	0.0113962	-0.110367
0.00037	0.10298	0.0114404	-0.110356
0.000375	0.103032	0.011486	-0.110346
0.00038	0.103085	0.0115357	-0.110336
0.000385	0.103137	0.0115987	-0.110325
0.00039	0.10319	0.0117459	-0.110315
0.0003925	0.103217	0.0121762	-0.11031
0.0003928125	0.103219	0.00709619	-0.110309
0.00039296875	0.10322	0.00381984	-0.110309
0.000393125	0.103219	0.00249947	-0.110308
0.00039328125	0.103221	0.00190981	-0.110308
0.00039359375	0.103221	0.00140157	-0.110307
0.00039375	0.103222	0.0012732	-0.110307
0.0003940625	0.103223	0.00111394	-0.110307
0.0003946875	0.103226	0.000957317	-0.110306
0.000395	0.103225	0.000913193	-0.110304
0.000395625	0.103227	0.000854743	-0.110303
0.000396875	0.103232	0.0007919	-0.110301
0.000399375	0.103238	0.000736638	-0.110295
