#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
2e-07	0.022442	0.00495156	-0.0625
6.3e-06	0.02249	0.00495156	-0.0625
3e-05	0.022561	0.00495156	-0.0625
4.75e-05	0.022598	0.00495156	-0.0625
7e-05	0.022645	0.00495156	-0.062499
8.75e-05	0.022684	0.00495156	-0.062499
0.00011	0.022732	0.00495156	-0.062498
0.0001275	0.022771	0.00445038	-0.062497
0.00013	0.022777	0.00442702	-0.062497
0.00015	0.022822	0.00423965	-0.062496
0.0001675	0.022863	0.00407543	-0.062495
0.00017	0.022869	0.00406595	-0.062495
0.00019	0.022916	0.00399013	-0.062494
0.0002075	0.022959	0.00392386	-0.062493
0.00023	0.023013	0.00389048	-0.062491
0.0002475	0.023057	0.00386473	-0.062489
0.00027	0.023113	0.00385829	-0.062487
0.0002875	0.023158	0.00385355	-0.062486
0.00031	0.023217	0.00386364	-0.062484
0.0003275	0.023263	0.00387179	-0.062482
0.00035	0.023323	0.00389345	-0.062479
0.0003675	0.023371	0.00391063	-0.062477
0.00039	0.023433	0.00394131	-0.062474
0.0004075	0.023481	0.00396552	-0.062471
0.00041	0.023488	0.00396974	-0.062471
0.00043	0.023545	0.00400381	-0.062468
0.0004475	0.023595	0.00403395	-0.062466
0.00045	0.023603	0.00403892	-0.062466
0.00047	0.023661	0.00407903	-0.062462
0.0004875	0.023712	0.00411448	-0.062459
0.00049	0.02372	0.00412015	-0.062459
0.00051	0.023779	0.00416589	-0.062455
0.0005275	0.023833	0.0042063	-0.062452
0.00053	0.023841	0.00421264	-0.062452
0.00055	0.023902	0.0042638	-0.062448
0.0005675	0.023957	0.00430894	-0.062445
0.00057	0.023964	0.00431595	-0.062444
0.00059	0.024026	0.0043724	-0.06244
0.0006075	0.024082	0.00442221	-0.062437
0.00061	0.02409	0.00442988	-0.062436
0.00063	0.024155	0.0044916	-0.062432
0.0006475	0.024211	0.00454603	-0.062428
0.00065	0.024219	0.00455436	-0.062427
0.00067	0.024286	0.00462136	-0.062423
0.0006875	0.024344	0.00468045	-0.062419
0.00069	0.024352	0.00468944	-0.062418
0.00071	0.024419	0.00476179	-0.062413
0.0007275	0.024479	0.00482557	-0.062409
0.00073	0.024487	0.00483524	-0.062408
0.00075	0.024556	0.00491304	-0.062403
0.0007675	0.024618	0.00498159	-0.062399
0.00077	0.024626	0.00499195	-0.062398
0.00079	0.024696	0.00507529	-0.062393
0.0008075	0.024758	0.00514873	-0.062388
0.00081	0.024766	0.0051598	-0.062387
0.00083	0.024839	0.00524881	-0.062382
0.0008475	0.024902	0.00532722	-0.062377
0.00085	0.024911	0.00533901	-0.062376
0.00087	0.024984	0.00543384	-0.06237
0.0008875	0.025048	0.00551737	-0.062365
0.00089	0.025057	0.00552991	-0.062364
0.00091	0.025132	0.0056307	-0.062358
0.0009275	0.025198	0.00571948	-0.062352
0.00093	0.025207	0.00573278	-0.062351
0.00095	0.025283	0.00583785	-0.062345
0.0009675	0.025351	0.00593204	-0.06234
0.00097	0.02536	0.00594613	-0.062339
0.00099	0.025437	0.00605945	-0.062332
0.0010075	0.025505	0.0061592	-0.062326
0.00101	0.025514	0.0061741	-0.062325
0.00103	0.025593	0.00629388	-0.062318
0.0010475	0.025662	0.00639934	-0.062312
0.00105	0.025672	0.00641507	-0.062311
0.00107	0.025752	0.00654152	-0.062304
0.0010875	0.025823	0.00665284	-0.062298
0.00109	0.025833	0.00666943	-0.062297
0.00111	0.025915	0.00680275	-0.06229
0.0011275	0.025986	0.00692013	-0.062283
0.00113	0.025996	0.0069376	-0.062282
0.00115	0.026078	0.00707799	-0.062274
0.0011675	0.026151	0.00720159	-0.062267
0.00117	0.026161	0.00721997	-0.062266
0.00119	0.026245	0.00736765	-0.062258
0.0012075	0.026318	0.00749766	-0.062251
0.00121	0.026329	0.00751698	-0.06225
0.00123	0.026414	0.00767217	-0.062241
0.0012475	0.026489	0.00780878	-0.062234
0.00125	0.0265	0.00782905	-0.062233
0.00127	0.026585	0.00799197	-0.062224
0.0012875	0.026662	0.00813538	-0.062217
0.00129	0.026673	0.00815631	-0.062216
0.00131	0.02676	0.00832446	-0.062207
0.0013275	0.026837	0.00847247	-0.062199
0.00133	0.026848	0.00849477	-0.062198
0.00135	0.026937	0.00867394	-0.062189
0.0013675	0.027015	0.00883166	-0.062181
0.00137	0.027026	0.00885501	-0.06218
0.00139	0.027115	0.00904259	-0.06217
0.0014075	0.027195	0.00920772	-0.062162
0.00141	0.027206	0.00923215	-0.062161
0.00143	0.027296	0.0094284	-0.062151
0.0014475	0.027377	0.00960116	-0.062143
0.00145	0.027389	0.00962671	-0.062142
0.00147	0.02748	0.00983188	-0.062132
0.0014875	0.027561	0.0100125	-0.062123
0.00149	0.027573	0.0100392	-0.062122
0.00151	0.027665	0.0102535	-0.062111
0.0015275	0.027747	0.0104422	-0.062102
0.00153	0.027759	0.01047	-0.062101
0.00155	0.027854	0.0106939	-0.062091
0.0015675	0.027937	0.0108909	-0.062082
0.00157	0.027949	0.0109199	-0.062081
0.00159	0.028044	0.0111534	-0.06207
0.0016075	0.028128	0.0113589	-0.06206
0.00161	0.02814	0.0113893	-0.062059
0.00163	0.028236	0.0116327	-0.062048
0.0016475	0.02832	0.0118471	-0.062038
0.00165	0.028333	0.0118787	-0.062037
0.00167	0.028431	0.0121324	-0.062026
0.0016875	0.028516	0.0123558	-0.062016
0.00169	0.028529	0.0123887	-0.062015
0.00171	0.028627	0.0126529	-0.062003
0.0017275	0.028713	0.0128857	-0.061993
0.00173	0.028726	0.0129199	-0.061992
0.00175	0.028825	0.013195	-0.06198
0.0017675	0.028913	0.0134372	-0.06197
0.00177	0.028925	0.0134729	-0.061968
0.00179	0.029025	0.0137591	-0.061956
0.0018075	0.029114	0.0140111	-0.061946
0.00181	0.029126	0.0140481	-0.061944
0.00183	0.029228	0.0143458	-0.061932
0.0018475	0.029317	0.0146079	-0.061921
0.00185	0.029329	0.0146464	-0.061919
0.00187	0.029432	0.0149558	-0.061907
0.0018875	0.029522	0.0152283	-0.061896
0.00189	0.029534	0.0152683	-0.061894
0.00191	0.029638	0.0155903	-0.061882
0.0019275	0.029729	0.0158733	-0.061871
0.00193	0.029742	0.0159149	-0.061869
0.00195	0.029846	0.0162488	-0.061856
0.0019675	0.029937	0.0165428	-0.061845
0.00197	0.02995	0.016586	-0.061843
0.00199	0.030056	0.0169325	-0.06183
0.0020075	0.030148	0.0172377	-0.061818
0.00201	0.030161	0.0172825	-0.061816
0.00203	0.030267	0.0176421	-0.061803
0.0020475	0.03036	0.0179588	-0.061791
0.00205	0.030373	0.0180052	-0.061789
0.00207	0.030481	0.0183783	-0.061776
0.0020875	0.030575	0.0187068	-0.061764
0.00209	0.030588	0.018755	-0.061762
0.00211	0.030695	0.0191418	-0.061748
0.0021275	0.030791	0.0194824	-0.061736
0.00213	0.030804	0.0195323	-0.061734
0.00215	0.030912	0.0199332	-0.06172
0.0021675	0.031007	0.0202863	-0.061707
0.00217	0.031021	0.020338	-0.061705
0.00219	0.03113	0.0207534	-0.061691
0.0022075	0.031226	0.0211193	-0.061678
0.00221	0.03124	0.0211729	-0.061676
0.00223	0.03135	0.0216031	-0.061662
0.0022475	0.031447	0.0219821	-0.061649
0.00225	0.031461	0.0220376	-0.061647
0.00227	0.031572	0.0224831	-0.061632
0.0022875	0.031669	0.0228756	-0.061619
0.00229	0.031683	0.022933	-0.061617
0.00231	0.031795	0.0233942	-0.061602
0.0023275	0.031892	0.0238004	-0.061588
0.00233	0.031906	0.0238598	-0.061586
0.00235	0.032019	0.0243371	-0.061571
0.0023675	0.032117	0.0247575	-0.061557
0.00237	0.032131	0.0248189	-0.061555
0.00239	0.032245	0.0253127	-0.06154
0.0024075	0.032344	0.0257477	-0.061526
0.00241	0.032358	0.0258112	-0.061524
0.00243	0.032472	0.0263219	-0.061508
0.0024475	0.032572	0.0267718	-0.061494
0.00245	0.032586	0.0268375	-0.061492
0.00247	0.032701	0.0273655	-0.061476
0.0024875	0.032802	0.0278307	-0.061462
0.00249	0.032816	0.0278986	-0.06146
0.00251	0.032931	0.0284444	-0.061443
0.0025275	0.033033	0.0289253	-0.061429
0.00253	0.033047	0.0289955	-0.061427
0.00255	0.033163	0.0295596	-0.06141
0.0025675	0.033265	0.0300566	-0.061396
0.00257	0.03328	0.0301292	-0.061394
0.00259	0.033396	0.0307119	-0.061377
0.0026075	0.033498	0.0312255	-0.061362
0.00261	0.033513	0.0313005	-0.06136
0.00263	0.03363	0.0319025	-0.061342
0.0026475	0.033733	0.032433	-0.061327
0.00265	0.033748	0.0325104	-0.061325
0.00267	0.033866	0.0331321	-0.061308
0.0026875	0.033969	0.0336801	-0.061293
0.00269	0.033984	0.0337599	-0.061291
0.00271	0.034103	0.034402	-0.061273
0.0027275	0.034206	0.0349678	-0.061257
0.00273	0.034221	0.0350502	-0.061255
0.00275	0.03434	0.035713	-0.061237
0.0027675	0.034446	0.0362973	-0.061222
0.00277	0.034461	0.0363824	-0.06122
0.00279	0.03458	0.0370664	-0.061202
0.0028075	0.034685	0.0376695	-0.061186
0.00281	0.0347	0.0377574	-0.061184
0.00283	0.03482	0.0384633	-0.061165
0.0028475	0.034926	0.0390857	-0.061149
0.00285	0.034941	0.0391763	-0.061147
0.00287	0.035061	0.0399045	-0.061128
0.0028875	0.035168	0.0405467	-0.061112
0.00289	0.035183	0.0406402	-0.06111
0.00291	0.035305	0.0413916	-0.061091
0.0029275	0.035412	0.042054	-0.061075
0.00293	0.035427	0.0421504	-0.061073
0.00295	0.035548	0.0429254	-0.061053
0.0029675	0.035654	0.0436088	-0.061036
0.00297	0.03567	0.0437081	-0.061034
0.00299	0.035793	0.0445074	-0.061015
0.0030075	0.0359	0.0452122	-0.060998
0.00301	0.035916	0.0453147	-0.060996
0.00303	0.036039	0.0461387	-0.060976
0.0030475	0.036146	0.0468656	-0.060959
0.00305	0.036162	0.0469712	-0.060957
0.00307	0.036286	0.0478208	-0.060937
0.0030875	0.036394	0.0485702	-0.06092
0.00309	0.036409	0.048679	-0.060917
0.00311	0.036533	0.049554	-0.060897
0.0031275	0.036642	0.0503259	-0.06088
0.00313	0.036657	0.0504382	-0.060877
0.00315	0.036782	0.0513408	-0.060857
0.0031675	0.036892	0.0521371	-0.06084
0.00317	0.036907	0.0522527	-0.060837
0.00319	0.037032	0.053183	-0.060817
0.0032075	0.037142	0.0540037	-0.060799
0.00321	0.037157	0.0541229	-0.060796
0.00323	0.037283	0.0550814	-0.060776
0.0032475	0.037393	0.0559271	-0.060758
0.00325	0.037408	0.0560499	-0.060755
0.00327	0.037535	0.0570375	-0.060735
0.0032875	0.037646	0.0579094	-0.060717
0.00331	0.037787	0.0590529	-0.060693
