#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
1e-07	0.234415	0.00199118	-0.25004
0.0001075	0.234602	0.00199118	-0.25043
0.0001275	0.234646	0.00199513	-0.250509
0.0001475	0.234692	0.00199981	-0.250589
0.0001675	0.234739	0.00200518	-0.250669
0.0001875	0.234787	0.0020112	-0.250749
0.0002075	0.234835	0.00201784	-0.250829
0.0002275	0.234884	0.00202506	-0.250909
0.0002475	0.234933	0.00203286	-0.250988
0.0002675	0.234984	0.00204119	-0.251068
0.0002875	0.235035	0.00205003	-0.251148
0.0003075	0.235088	0.00205932	-0.251228
0.0003275	0.23514	0.00206912	-0.251308
0.0003475	0.235193	0.00207936	-0.251387
0.0003675	0.235248	0.00208999	-0.251467
0.0003875	0.235302	0.002101	-0.251546
0.0004075	0.235357	0.00211237	-0.251626
0.0004275	0.235414	0.00212406	-0.251706
0.0004475	0.23547	0.00213602	-0.251785
0.0004675	0.235528	0.00214826	-0.251865
0.0004875	0.235586	0.00216073	-0.251945
0.0005075	0.235644	0.00217341	-0.252024
0.0005275	0.235704	0.00218627	-0.252104
0.0005475	0.235763	0.00219928	-0.252183
0.0005675	0.235823	0.00221241	-0.252263
0.0005875	0.235883	0.00222564	-0.252342
0.0006075	0.235945	0.00223894	-0.252422
0.0006275	0.236007	0.00225226	-0.252501
0.0006475	0.236068	0.00226559	-0.25258
0.0006675	0.236131	0.00227891	-0.25266
0.0006875	0.236194	0.00229219	-0.252739
0.0007075	0.236257	0.00230536	-0.252818
0.0007275	0.236321	0.00231845	-0.252897
0.0007475	0.236386	0.00233139	-0.252977
0.0007675	0.236451	0.00234414	-0.253056
0.0007875	0.236516	0.00235666	-0.253135
0.0008075	0.236581	0.0023689	-0.253214
0.0008275	0.236648	0.00238083	-0.253294
0.0008475	0.236714	0.00239239	-0.253373
0.0008675	0.23678	0.0024035	-0.253452
0.0008875	0.236847	0.00241413	-0.253531
0.0009075	0.236914	0.00242416	-0.25361
0.0009275	0.236982	0.00243347	-0.253689
0.0009475	0.23705	0.00244193	-0.253768
0.0009675	0.237118	0.00244933	-0.253847
0.0009875	0.237188	0.00245541	-0.253927
0.0010075	0.237257	0.00245977	-0.254006
0.0010675	0.237465	0.0024541	-0.254243
0.0010875	0.237535	0.00243893	-0.254321
0.0011075	0.237605	0.0024066	-0.2544
0.00111	0.237614	0.0023972	-0.25441
0.0011275	0.237676	0.00233143	-0.254479
