#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
2e-07	0.02254	1.9242	-0.06254
4.75e-05	0.022595	1.9242	-0.062689
6.75e-05	0.022634	1.9242	-0.062767
8.75e-05	0.022675	1.9242	-0.062846
0.0001075	0.022715	1.9242	-0.062924
0.0001275	0.022756	1.92155	-0.063002
0.0001475	0.022796	1.92	-0.063079
0.0001675	0.022836	1.91907	-0.063156
0.0001875	0.022877	1.91853	-0.063233
0.0002075	0.022918	1.91825	-0.063309
0.0002275	0.022958	1.91814	-0.063385
0.0002475	0.022999	1.91817	-0.06346
0.0002675	0.023039	1.91831	-0.063535
0.0002875	0.023079	1.91853	-0.063609
0.0003075	0.02312	1.91882	-0.063683
0.0003275	0.023161	1.91917	-0.063757
0.0003475	0.023201	1.91958	-0.06383
0.0003675	0.023242	1.92004	-0.063903
0.0003875	0.023282	1.92054	-0.063975
0.0004075	0.023323	1.92109	-0.064047
0.0004275	0.023364	1.92168	-0.064119
0.0004475	0.023405	1.9223	-0.06419
0.0004675	0.023446	1.92297	-0.064261
0.0004875	0.023486	1.92366	-0.064331
0.0005075	0.023527	1.9244	-0.064401
0.0005275	0.023568	1.92517	-0.064471
0.0005475	0.023609	1.92598	-0.06454
0.0005675	0.02365	1.92682	-0.064609
0.0005875	0.02369	1.92769	-0.064677
0.0006075	0.023732	1.9286	-0.064746
0.0006275	0.023773	1.92954	-0.064814
0.0006475	0.023815	1.93051	-0.064882
0.0006675	0.023855	1.93151	-0.064948
0.0006875	0.023897	1.93254	-0.065015
0.0007075	0.023938	1.93361	-0.065081
0.0007275	0.023979	1.9347	-0.065147
0.0007475	0.02402	1.93582	-0.065212
0.0007675	0.024061	1.93698	-0.065277
0.0007875	0.024103	1.93816	-0.065342
0.0008075	0.024144	1.93938	-0.065406
0.0008275	0.024184	1.94063	-0.065469
0.0008475	0.024226	1.94191	-0.065533
0.0008675	0.024268	1.94322	-0.065596
0.0008875	0.024309	1.94456	-0.065659
0.0009075	0.02435	1.94592	-0.065721
0.0009275	0.024392	1.94731	-0.065783
0.0009475	0.024432	1.94874	-0.065844
0.0009675	0.024473	1.95019	-0.065905
0.0009875	0.024515	1.95168	-0.065966
0.0010075	0.024557	1.95319	-0.066027
0.0010275	0.024597	1.95473	-0.066086
0.0010475	0.02464	1.9563	-0.066147
0.0010675	0.024681	1.95789	-0.066206
0.0010875	0.024723	1.95952	-0.066265
0.0011075	0.024764	1.96118	-0.066323
0.0011275	0.024805	1.96286	-0.066381
0.0011475	0.024846	1.96449	-0.066439
0.0011675	0.024887	1.96623	-0.066496
0.0011875	0.024929	1.96799	-0.066553
0.0012075	0.02497	1.96978	-0.06661
0.0012275	0.025011	1.9716	-0.066666
0.0012475	0.025053	1.97345	-0.066722
0.0012675	0.025094	1.97533	-0.066777
0.0012875	0.025135	1.97723	-0.066832
0.0013075	0.025176	1.97915	-0.066887
0.0013275	0.025217	1.98111	-0.066941
0.0013475	0.025258	1.98309	-0.066995
