#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
1.5625e-07	1e-06	36.225	-0.062501
4.75e-05	9.5e-05	36.225	-0.06269
8.75e-05	0.000175	36.225	-0.062849
0.0001275	0.000254	36.225	-0.063007
0.0001675	0.000334	36.2261	-0.063165
0.0002075	0.000414	36.2204	-0.063323
0.0002475	0.000493	36.2108	-0.063479
0.0002875	0.000573	36.198	-0.063636
0.0003275	0.000653	36.1826	-0.063792
0.0003675	0.000732	36.1649	-0.063947
0.0004075	0.000811	36.1448	-0.064101
0.0004475	0.000891	36.1226	-0.064256
0.0004875	0.00097	36.0981	-0.064409
0.0005275	0.001048	36.0716	-0.064562
0.0005675	0.001128	36.0429	-0.064715
0.0006075	0.001207	36.0122	-0.064867
0.0006475	0.001286	35.9794	-0.065018
0.0006875	0.001364	35.9446	-0.065169
0.0007275	0.001443	35.9078	-0.065319
0.0007675	0.001522	35.869	-0.065469
0.0008075	0.0016	35.8281	-0.065618
0.0008475	0.001679	35.7854	-0.065767
0.0008875	0.001757	35.7407	-0.065915
0.0009275	0.001835	35.6941	-0.066062
0.0009675	0.001914	35.6456	-0.06621
0.0010075	0.001992	35.5952	-0.066356
0.0010475	0.00207	35.5429	-0.066502
0.0010875	0.002148	35.4888	-0.066648
0.0011275	0.002226	35.4329	-0.066793
0.0011675	0.002304	35.3752	-0.066937
0.0012075	0.002382	35.3157	-0.067081
0.0012475	0.002459	35.2545	-0.067224
0.0012875	0.002537	35.1916	-0.067367
0.0013275	0.002614	35.127	-0.067509
0.0013675	0.002692	35.0606	-0.067651
0.0014075	0.002769	34.9927	-0.067792
0.0014475	0.002846	34.9231	-0.067933
0.0014875	0.002924	34.8519	-0.068073
0.0015275	0.003	34.7791	-0.068212
0.0015675	0.003078	34.7048	-0.068352
0.0016075	0.003154	34.629	-0.06849
0.0016475	0.003231	34.5517	-0.068628
0.0016875	0.003308	34.4729	-0.068766
0.0017275	0.003385	34.3927	-0.068903
0.0017675	0.003462	34.3111	-0.06904
0.0018075	0.003538	34.228	-0.069176
0.0018475	0.003614	34.1437	-0.069311
0.0018875	0.00369	34.0579	-0.069446
0.0019275	0.003767	33.9709	-0.069581
0.0019675	0.003843	33.8826	-0.069715
0.0020075	0.003919	33.7931	-0.069848
0.0020475	0.003995	33.7024	-0.069981
