#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
3.125e-07	0.055555	0.0924676	-0.062502
7.5e-05	0.055618	0.0924676	-0.062948
9e-05	0.055679	0.0924676	-0.063038
0.0001	0.055727	0.0924676	-0.063097
0.0001025	0.05574	0.0925631	-0.063112
0.0001075	0.055767	0.0927444	-0.063142
0.0001125	0.055796	0.0929113	-0.063172
0.0001175	0.055825	0.0930615	-0.063201
0.0001225	0.055856	0.0931931	-0.063231
0.0001275	0.055889	0.093301	-0.063261
0.000135	0.055939	0.0934282	-0.063305
0.0001475	0.056031	0.0935055	-0.06338
0.000155	0.056089	0.0934637	-0.063424
0.000165	0.05617	0.0932926	-0.063483
0.00017	0.056213	0.0931543	-0.063513
0.000175	0.056256	0.0929785	-0.063542
0.0001775	0.056278	0.0928758	-0.063557
0.0001825	0.056323	0.0926398	-0.063587
0.0001875	0.056368	0.0923613	-0.063616
0.0001925	0.056415	0.0920382	-0.063646
0.0001975	0.056463	0.0916681	-0.063676
0.0002025	0.056511	0.0912484	-0.063705
0.0002075	0.05656	0.0907753	-0.063735
0.0002125	0.05661	0.0902444	-0.063764
0.0002175	0.056661	0.0896446	-0.063794
0.0002225	0.056712	0.0889387	-0.063823
0.0002275	0.056764	0.0867696	-0.063853
0.000228125	0.056769	0.00146543	-0.063856
0.00022828125	0.05677	0.000261399	-0.063857
0.0002284375	0.056771	0.000847284	-0.063858
0.00022859375	0.056771	0.00121095	-0.063859
0.00022875	0.056772	0.00144422	-0.06386
0.00022890625	0.056772	0.00160527	-0.063861
0.00022921875	0.056773	0.00181355	-0.063863
0.00022984375	0.056775	0.00203432	-0.063866
0.00023	0.056775	0.00207037	-0.063867
0.000230625	0.056778	0.00217824	-0.063871
0.000231875	0.056781	0.00231018	-0.063878
0.0002325	0.056783	0.00235745	-0.063882
0.00023375	0.056787	0.00243507	-0.063889
0.00023625	0.056795	0.00255956	-0.063904
0.0002375	0.056799	0.0026151	-0.063911
0.00024	0.056807	0.00272103	-0.063926
0.000245	0.056823	0.00292824	-0.063955
0.0002475	0.056832	0.00303482	-0.06397
0.00025	0.056841	0.0031415	-0.063985
0.000255	0.056857	0.00336696	-0.064014
0.00026	0.056874	0.003608	-0.064043
0.00027	0.056911	0.00414784	-0.064102
0.000275	0.05693	0.00445235	-0.064132
0.00028	0.056948	0.00478437	-0.064161
0.000285	0.056967	0.00514801	-0.06419
0.0002875	0.056977	0.0053481	-0.064205
0.00029	0.056987	0.00554835	-0.06422
0.000295	0.057006	0.00599163	-0.064249
0.000305	0.057046	0.00703994	-0.064307
0.00031	0.057067	0.00766782	-0.064337
0.000315	0.057087	0.0083862	-0.064366
0.00032	0.057108	0.00921806	-0.064395
0.000325	0.05713	0.0101949	-0.064424
0.0003275	0.057141	0.0107776	-0.064439
0.00033	0.057152	0.0113608	-0.064454
0.000335	0.057174	0.0127788	-0.064483
0.00034	0.057197	0.0145396	-0.064512
0.000345	0.057219	0.0167769	-0.064541
0.00035	0.057244	0.0196846	-0.064571
