#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
1e-07	0.056584	0.00944736	-0.062502
0.0001025	0.056644	0.00944736	-0.063112
0.0001075	0.056659	0.00962303	-0.063142
0.0001125	0.056675	0.00980548	-0.063172
0.0001175	0.056691	0.0099945	-0.063201
0.0001225	0.056709	0.0101902	-0.063231
0.0001275	0.056727	0.0103923	-0.063261
0.0001325	0.056746	0.0106012	-0.063291
0.0001375	0.056765	0.0108163	-0.06332
0.0001425	0.056786	0.0110376	-0.06335
0.0001475	0.056807	0.011265	-0.06338
0.0001525	0.056828	0.0114984	-0.063409
0.0001575	0.056851	0.0117378	-0.063439
0.0001625	0.056874	0.0119831	-0.063468
0.0001675	0.056898	0.0122341	-0.063498
0.0001725	0.056922	0.0124915	-0.063528
0.0001775	0.056946	0.0127548	-0.063557
0.0001825	0.056972	0.0130239	-0.063587
0.0001875	0.056997	0.013299	-0.063616
0.0001925	0.057024	0.0135802	-0.063646
0.0001975	0.057051	0.0138675	-0.063676
0.0002025	0.057077	0.0141614	-0.063705
0.0002075	0.057105	0.0144622	-0.063735
0.0002125	0.057133	0.0147707	-0.063764
0.0002175	0.057161	0.0150871	-0.063794
0.0002225	0.05719	0.0154124	-0.063823
0.0002275	0.057219	0.0157475	-0.063853
0.0002325	0.057248	0.0160941	-0.063882
0.0002375	0.057277	0.0164543	-0.063911
0.0002475	0.057338	0.0172271	-0.06397
0.0002525	0.057368	0.0176494	-0.063999
0.0002575	0.0574	0.0181044	-0.064029
0.0002625	0.05743	0.0186025	-0.064058
0.0002675	0.057461	0.0191591	-0.064087
0.0002725	0.057494	0.0197971	-0.064117
0.0002825	0.057558	0.0214805	-0.064176
0.0002875	0.05759	0.0226812	-0.064205
0.0002925	0.057622	0.0243338	-0.064234
0.0002975	0.057656	0.0267984	-0.064264
0.0003025	0.057689	0.0308937	-0.064293
0.0003075	0.057723	0.0387636	-0.064322
0.00031	0.057742	0.0456983	-0.064337
0.0003125	0.05776	0.056032	-0.064351
0.00031375	0.057771	0.0625555	-0.064359
0.000315	0.057781	0.0695128	-0.064366
0.00031625	0.057792	0.076042	-0.064373
0.0003175	0.057803	0.081177	-0.06438
0.00031875	0.057817	0.0844023	-0.064388
0.00032	0.05783	0.0858577	-0.064395
0.00032125	0.057843	0.0860435	-0.064402
0.0003225	0.057858	0.0854651	-0.06441
0.000325	0.057886	0.0833243	-0.064424
0.0003275	0.057915	0.0808841	-0.064439
0.00033	0.057945	0.0785539	-0.064454
0.0003325	0.057975	0.0764054	-0.064468
0.0003375	0.058034	0.0725593	-0.064497
0.0003475	0.058156	0.0656626	-0.064556
0.0003575	0.058276	0.05783	-0.064614
0.0003625	0.058337	0.0516079	-0.064644
0.0003675	0.058396	0.0364996	-0.064673
0.00036875	0.05841	0.0277492	-0.06468
0.00037	0.058423	0.0152333	-0.064687
0.000370625	0.05843	0.00859855	-0.064691
0.00037125	0.058436	0.00337908	-0.064695
0.000371875	0.05844	0.000577932	-0.064698
0.0003725	0.058446	3.23442e-05	-0.064702
0.000373125	0.058451	0.000879692	-0.064706
0.000374375	0.058459	0.00395369	-0.064713
0.000376875	0.058475	0.00940657	-0.064727
0.000381875	0.058507	0.0154647	-0.064756
0.000391875	0.058572	0.0215173	-0.064814
0.000396875	0.058605	0.0236966	-0.064843
0.000401875	0.058638	0.0256636	-0.064872
0.000406875	0.058672	0.0275048	-0.064901
0.0004075	0.058677	0.0277243	-0.064905
0.000411875	0.058707	0.0292616	-0.06493
0.000416875	0.058742	0.0309536	-0.064959
0.000421875	0.058777	0.0325904	-0.064988
0.000426875	0.058814	0.0341765	-0.065017
0.000431875	0.05885	0.0357134	-0.065046
0.000436875	0.058887	0.0372009	-0.065075
0.000441875	0.058925	0.0386383	-0.065104
0.000446875	0.058963	0.0400245	-0.065133
0.0004475	0.058968	0.0401908	-0.065137
0.000451875	0.059001	0.0413557	-0.065162
0.000456875	0.059041	0.042637	-0.065191
0.000461875	0.05908	0.0438635	-0.06522
0.000466875	0.05912	0.0450342	-0.065249
0.000471875	0.05916	0.0461479	-0.065278
0.000476875	0.0592	0.0472033	-0.065307
0.000481875	0.059241	0.0481985	-0.065336
0.000486875	0.059281	0.0491318	-0.065364
0.0004875	0.059287	0.0492404	-0.065368
0.000491875	0.059323	0.0500017	-0.065393
0.000501875	0.059407	0.0515349	-0.065451
0.000506875	0.059448	0.0521891	-0.065479
0.000511875	0.059491	0.0527607	-0.065508
0.000516875	0.059534	0.053242	-0.065537
0.000521875	0.059576	0.0536238	-0.065566
0.000526875	0.059619	0.0538948	-0.065594
0.000536875	0.059705	0.0540468	-0.065652
0.000556875	0.059878	0.0521709	-0.065767
0.000566875	0.059963	0.0496323	-0.065824
0.0005675	0.059969	0.0494062	-0.065828
0.000571875	0.060006	0.0478236	-0.065853
0.000576875	0.060049	0.045605	-0.065882
0.000581875	0.06009	0.042956	-0.06591
0.000586875	0.060131	0.0398832	-0.065939
