#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
3.125e-07	0.034723	2.02834	-0.062501
1.75e-05	0.034758	2.02834	-0.06257
3.75e-05	0.034799	2.02834	-0.062649
5.75e-05	0.034843	2.02834	-0.062729
7.75e-05	0.034887	2.02834	-0.062808
9.75e-05	0.034933	2.02834	-0.062887
0.0001075	0.034956	2.02834	-0.062926
0.0001275	0.035005	2.02871	-0.063005
0.0001475	0.035055	2.0291	-0.063084
0.0001675	0.035105	2.02941	-0.063162
0.0001875	0.035158	2.0298	-0.06324
0.0002075	0.035212	2.03013	-0.063318
0.0002275	0.035266	2.03055	-0.063395
0.0002475	0.035322	2.0309	-0.063472
0.0002675	0.035379	2.03134	-0.063549
0.0002875	0.035438	2.03174	-0.063626
0.0003075	0.035498	2.0322	-0.063702
0.0003275	0.03556	2.03261	-0.063779
0.0003475	0.035622	2.0331	-0.063855
0.0003675	0.035687	2.03352	-0.063931
0.0003875	0.035751	2.034	-0.064006
0.0004075	0.035818	2.03443	-0.064082
0.0004275	0.035886	2.03491	-0.064157
0.0004475	0.035955	2.03533	-0.064232
0.0004675	0.036026	2.03579	-0.064307
0.0004875	0.036098	2.03618	-0.064382
0.0005075	0.03617	2.03662	-0.064456
0.0005175	0.036207	2.0368	-0.064493
0.0005275	0.036244	2.03697	-0.06453
0.0005375	0.036281	2.03717	-0.064567
0.0005475	0.036319	2.03736	-0.064604
0.0005575	0.036356	2.03751	-0.06464
0.0005675	0.036395	2.03765	-0.064677
0.0005775	0.036433	2.03782	-0.064714
0.0005875	0.036473	2.03797	-0.064751
0.0005975	0.036511	2.03809	-0.064787
0.0006075	0.036551	2.0382	-0.064824
0.0006175	0.036591	2.03834	-0.064861
0.0006275	0.036631	2.03845	-0.064897
0.0006475	0.036712	2.0386	-0.06497
0.0006575	0.036752	2.0387	-0.065006
0.0006675	0.036793	2.03877	-0.065042
0.0006775	0.036834	2.03882	-0.065078
0.0006875	0.036876	2.03883	-0.065114
0.0006975	0.036917	2.03888	-0.06515
0.0007175	0.037002	2.03889	-0.065222
