#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
3.125e-07	0.102847	0.0122428	-0.111112
3.5e-05	0.102951	0.0122428	-0.111251
5.75e-05	0.103054	0.0122428	-0.111341
8e-05	0.103185	0.0122428	-0.111431
9.75e-05	0.103304	0.0122428	-0.111501
0.0001	0.103322	0.0122428	-0.111511
0.0001025	0.103341	0.0122613	-0.111521
0.000105	0.10336	0.01228	-0.111531
0.0001075	0.103379	0.0122988	-0.111541
0.00011	0.103397	0.0123176	-0.11155
0.000115	0.103437	0.0123555	-0.11157
0.0001175	0.103457	0.0123746	-0.11158
0.00012	0.103478	0.0123936	-0.11159
0.0001225	0.103498	0.0124126	-0.1116
0.000125	0.103519	0.0124317	-0.11161
0.0001275	0.103541	0.0124507	-0.11162
0.0001325	0.103584	0.0124884	-0.11164
0.000135	0.103607	0.0125072	-0.11165
0.0001375	0.103629	0.0125258	-0.11166
0.00014	0.103652	0.0125444	-0.11167
0.0001425	0.103675	0.0125627	-0.11168
0.000145	0.103698	0.0125809	-0.11169
0.00015	0.103744	0.0126167	-0.111709
0.000155	0.103792	0.0126516	-0.111729
0.00016	0.103842	0.0126854	-0.111749
0.000165	0.103892	0.0127182	-0.111769
0.0001675	0.103917	0.0127339	-0.111779
0.00017	0.103943	0.0127495	-0.111789
0.000175	0.103995	0.0127794	-0.111809
0.00018	0.104047	0.0128077	-0.111829
0.000185	0.104101	0.0128343	-0.111849
0.00019	0.104155	0.0128589	-0.111868
0.000195	0.10421	0.0128816	-0.111888
0.0002	0.104266	0.0129021	-0.111908
0.000205	0.104323	0.0129203	-0.111928
0.00021	0.104381	0.0129362	-0.111948
0.000215	0.10444	0.0129495	-0.111968
0.000225	0.104559	0.0129679	-0.112008
0.000235	0.10468	0.012975	-0.112047
0.000245	0.104805	0.0129744	-0.112087
0.00024875	0.104852	0.0130407	-0.112102
0.0002490625	0.104856	0.0131942	-0.112103
0.00024921875	0.104858	0.0159468	-0.112104
0.000249296875	0.104859	0.00385377	-0.112104
0.000249375	0.104858	0.00352189	-0.112104
0.000249453125	0.104859	0.00342941	-0.112105
0.000249609375	0.104859	0.00335719	-0.112105
0.000249921875	0.104861	0.00331139	-0.112107
0.00025	0.104861	0.00330601	-0.112107
0.0002503125	0.104862	0.00329188	-0.112108
0.0002509375	0.104865	0.00327993	-0.112111
0.0002521875	0.104869	0.00327258	-0.112116
0.0002596875	0.104893	0.00327602	-0.112145
0.0002696875	0.104928	0.00328767	-0.112185
0.0002896875	0.104997	0.00329871	-0.112264
0.0002996875	0.105031	0.00329022	-0.112303
0.0003096875	0.105067	0.00325676	-0.112343
0.0003196875	0.105102	0.00312096	-0.112382
0.0003246875	0.10512	0.00275668	-0.112402
0.0003271875	0.105129	0.0014743	-0.112412
0.0003275	0.10513	0.000881473	-0.112413
0.0003278125	0.105132	0.000288647	-0.112414
0.000328125	0.105133	3.24519e-05	-0.112415
