#beta	transition energy [Ry]	dipole strength	initial state energy [Ry]
3.125e-07	0.090703	0.0938942	-0.111112
4.75e-05	0.090807	0.0938942	-0.111301
8.75e-05	0.090908	0.0938942	-0.111461
0.0001075	0.090964	0.0938942	-0.111541
0.0001275	0.091022	0.0940061	-0.11162
0.0001475	0.091084	0.0941326	-0.1117
0.0001675	0.091147	0.0942739	-0.111779
0.0001875	0.091214	0.0944312	-0.111858
0.0002075	0.091285	0.0946027	-0.111938
0.0002275	0.09136	0.0947875	-0.112018
0.0002375	0.091397	0.0948848	-0.112057
0.0002475	0.091436	0.094985	-0.112097
0.0002575	0.091475	0.0950889	-0.112137
0.0002675	0.091515	0.0951957	-0.112176
0.0002775	0.091555	0.0953052	-0.112215
0.0002875	0.091597	0.0954172	-0.112255
0.0002975	0.091639	0.0955319	-0.112295
0.0003075	0.091682	0.0956488	-0.112334
0.0003175	0.091726	0.095768	-0.112374
0.0003275	0.091769	0.0958893	-0.112413
0.0003375	0.091814	0.0960133	-0.112452
0.0003475	0.09186	0.0961393	-0.112492
0.0003575	0.091906	0.0962669	-0.112531
0.0003675	0.091953	0.0963961	-0.112571
0.0003775	0.092001	0.0965268	-0.112611
0.0003875	0.092049	0.0966589	-0.11265
0.0003975	0.092098	0.0967922	-0.112689
0.0004075	0.092148	0.0969266	-0.112729
0.0004175	0.092198	0.0970627	-0.112768
0.0004275	0.092249	0.0971995	-0.112808
0.0004375	0.0923	0.0973371	-0.112847
0.0004475	0.092353	0.0974753	-0.112887
0.0004575	0.092405	0.0976139	-0.112926
0.0004675	0.092459	0.0977528	-0.112965
0.0004775	0.092513	0.0978919	-0.113005
0.0004875	0.092567	0.0980311	-0.113044
0.0004975	0.092622	0.0981709	-0.113083
0.0005075	0.092679	0.0983105	-0.113123
0.0005175	0.092735	0.0984498	-0.113162
0.0005275	0.092792	0.0985886	-0.113201
0.0005375	0.092849	0.098727	-0.11324
0.0005475	0.092908	0.0988646	-0.11328
0.0005575	0.092966	0.0990015	-0.113319
0.0005675	0.093025	0.0991374	-0.113358
0.0005775	0.093084	0.099273	-0.113397
0.0005875	0.093145	0.0994075	-0.113436
0.0005975	0.093205	0.0995407	-0.113475
0.0006075	0.093266	0.0996725	-0.113514
0.0006175	0.093329	0.0998029	-0.113554
0.0006275	0.093391	0.0999316	-0.113593
0.0006375	0.093454	0.100059	-0.113632
0.0006475	0.093517	0.100184	-0.113671
0.0006575	0.093581	0.100308	-0.11371
0.0006675	0.093646	0.10043	-0.113749
0.0006775	0.09371	0.10055	-0.113788
0.0006875	0.093776	0.100668	-0.113827
0.0006975	0.093841	0.100784	-0.113866
0.0007075	0.093908	0.100897	-0.113905
0.0007175	0.093974	0.101007	-0.113944
0.0007275	0.094042	0.101115	-0.113983
0.0007375	0.094109	0.101222	-0.114022
0.0007475	0.094177	0.101324	-0.114061
0.0007675	0.094315	0.101523	-0.114139
0.0007875	0.094453	0.101709	-0.114216
0.0008075	0.094594	0.101881	-0.114294
0.0008275	0.094737	0.102043	-0.114372
0.0008475	0.094881	0.10219	-0.114449
0.0008675	0.095027	0.102322	-0.114527
0.0008875	0.095173	0.10244	-0.114604
0.0009075	0.095321	0.102544	-0.114681
0.0009275	0.095472	0.102633	-0.114759
0.0009475	0.095623	0.102704	-0.114836
0.0009675	0.095776	0.102759	-0.114914
0.0009875	0.09593	0.102799	-0.114991
0.0010075	0.096085	0.102821	-0.115068
0.0010275	0.096241	0.102827	-0.115145
0.0010475	0.096398	0.102816	-0.115222
0.0010775	0.096636	0.10277	-0.115337
0.0010975	0.096797	0.102718	-0.115415
0.0011175	0.096958	0.10265	-0.115491
0.0011475	0.097202	0.102524	-0.115607
0.0011675	0.097365	0.102424	-0.115683
0.0011875	0.097529	0.102314	-0.115759
0.0012075	0.097694	0.102196	-0.115836
0.0012275	0.097861	0.102077	-0.115913
0.0012475	0.098027	0.101962	-0.115989
0.0012675	0.098194	0.101858	-0.116065
0.0012875	0.098363	0.101778	-0.116142
0.0013075	0.098532	0.101742	-0.116218
0.0013275	0.098701	0.101775	-0.116294
0.0013475	0.098871	0.101923	-0.116371
0.0013675	0.099042	0.102255	-0.116447
0.0013875	0.099212	0.102897	-0.116523
0.0014075	0.099382	0.104066	-0.116599
0.0014275	0.099552	0.106105	-0.116675
0.0014325	0.099593	0.106771	-0.116694
0.0014375	0.099635	0.107465	-0.116713
0.0014425	0.099676	0.108106	-0.116732
0.0014475	0.099717	0.108514	-0.116751
0.0014525	0.099757	0.10831	-0.11677
0.001455	0.099775	0.107768	-0.116779
0.0014575	0.099795	0.106766	-0.116789
0.00146	0.099813	0.105148	-0.116798
0.0014625	0.099831	0.102753	-0.116808
0.001465	0.099848	0.099461	-0.116817
0.0014675	0.099865	0.095238	-0.116827
0.00147	0.09988	0.0901864	-0.116836
0.0014725	0.099895	0.0845452	-0.116846
0.001475	0.099909	0.0786366	-0.116855
0.0014775	0.099922	0.0727826	-0.116865
0.00148	0.099934	0.0672359	-0.116874
0.0014825	0.099947	0.0621522	-0.116884
0.001485	0.099958	0.0575982	-0.116893
0.0014875	0.09997	0.0535771	-0.116903
0.0014925	0.09999	0.0469792	-0.116921
0.0014975	0.10001	0.0419466	-0.11694
0.0015025	0.100031	0.0380717	-0.116959
0.0015075	0.10005	0.0350377	-0.116978
0.0015175	0.100088	0.0306513	-0.117016
0.0015275	0.100126	0.0276639	-0.117054
0.0015375	0.100164	0.0255062	-0.117092
0.0015475	0.100201	0.0238716	-0.11713
0.0015675	0.100274	0.0215397	-0.117205
0.0016075	0.100421	0.0187076	-0.117356
0.0016475	0.100568	0.0169133	-0.117506
0.0016875	0.100716	0.0155557	-0.117657
0.0017275	0.100864	0.0144117	-0.117807
0.0017675	0.101013	0.0133774	-0.117957
0.0017875	0.101088	0.0128843	-0.118032
0.0018075	0.101163	0.0124007	-0.118107
0.0018275	0.101237	0.0119235	-0.118181
0.0018475	0.101313	0.0114518	-0.118256
0.0018675	0.101389	0.0109796	-0.118331
0.0018875	0.101464	0.0105094	-0.118405
0.0019075	0.101541	0.0100385	-0.11848
0.0019275	0.101618	0.00956621	-0.118555
0.0019475	0.101694	0.00909231	-0.118629
0.0019675	0.10177	0.00861604	-0.118703
0.0019875	0.101848	0.00813729	-0.118778
0.0020075	0.101926	0.00765615	-0.118852
0.0020275	0.102003	0.00717324	-0.118926
0.0020475	0.102082	0.00668873	-0.119
0.0020675	0.102161	0.00620337	-0.119075
0.0020875	0.10224	0.00571815	-0.119149
0.0021075	0.10232	0.00523454	-0.119223
0.0021275	0.1024	0.00475378	-0.119297
0.0021475	0.102481	0.00427771	-0.119371
0.0021675	0.102562	0.00380847	-0.119445
0.0021875	0.102642	0.00334868	-0.119518
0.0022075	0.102725	0.00290105	-0.119592
0.0022275	0.102807	0.00246883	-0.119665
0.0022475	0.102891	0.00205568	-0.119739
0.0022675	0.102975	0.0016658	-0.119813
0.0022875	0.103059	0.0013036	-0.119886
0.0023075	0.103144	0.000974058	-0.119959
0.0023275	0.103231	0.000682519	-0.120033
0.0023475	0.103318	0.000434737	-0.120106
0.0023675	0.103406	0.000236714	-0.120179
0.0023875	0.103495	9.47247e-05	-0.120253
0.0023975	0.10354	4.67435e-05	-0.120289
0.0024075	0.103585	1.51775e-05	-0.120326
0.0024175	0.103631	8.28696e-07	-0.120363
0.0024275	0.103676	4.49022e-06	-0.120399
0.0024375	0.103722	2.69436e-05	-0.120436
0.0024575	0.103815	0.000131257	-0.120509
0.0024675	0.103862	0.000214555	-0.120546
0.0024775	0.103908	0.000319548	-0.120582
0.0024875	0.103956	0.000446865	-0.120619
0.0024975	0.104003	0.000597112	-0.120655
0.0025075	0.104052	0.000770829	-0.120692
0.0025275	0.104147	0.00119057	-0.120764
0.0025375	0.104196	0.00143741	-0.120801
0.0025475	0.104245	0.00170932	-0.120837
0.0025575	0.104295	0.00200653	-0.120874
0.0025675	0.104344	0.00232922	-0.12091
0.0025775	0.104394	0.00267751	-0.120946
0.0025975	0.104494	0.00345084	-0.121019
0.0026075	0.104545	0.00387569	-0.121055
0.0026175	0.104596	0.00432574	-0.121091
0.0026275	0.104647	0.00480075	-0.121127
0.0026375	0.104699	0.00530036	-0.121164
0.0026475	0.104751	0.00582418	-0.1212
0.0026675	0.104856	0.00694278	-0.121273
0.0026775	0.104909	0.00753639	-0.121309
0.0026875	0.104962	0.00815204	-0.121345
0.0026975	0.105015	0.00878911	-0.121381
0.0027075	0.105069	0.00944686	-0.121417
0.0027175	0.105123	0.0101246	-0.121454
0.0027275	0.105177	0.0108302	-0.12149
0.0027375	0.105232	0.0115371	-0.121526
0.0027475	0.105286	0.0122704	-0.121562
0.0027575	0.105341	0.0130206	-0.121598
0.0027675	0.105397	0.0137869	-0.121634
0.0027775	0.105452	0.0145684	-0.12167
0.0027875	0.105508	0.0153644	-0.121706
0.0028075	0.10562	0.0169964	-0.121778
0.0028275	0.105733	0.0186774	-0.12185
0.0028475	0.105847	0.0204006	-0.121922
0.0028675	0.105961	0.0221603	-0.121994
0.0028875	0.106077	0.0239509	-0.122066
0.0029075	0.106193	0.0257681	-0.122138
0.0029275	0.106309	0.0276061	-0.122209
0.0029475	0.106427	0.0294605	-0.122281
0.0029675	0.106545	0.031327	-0.122353
0.0029875	0.106664	0.0332025	-0.122425
0.0030075	0.106783	0.0350822	-0.122496
0.0030275	0.106901	0.0369623	-0.122567
0.0030475	0.107022	0.0388392	-0.122639
0.0030875	0.107262	0.0425718	-0.122782
0.0031275	0.107502	0.0462476	-0.122924
0.0031675	0.107743	0.0498379	-0.123066
0.0032075	0.107984	0.0533029	-0.123208
0.0032475	0.108224	0.0566032	-0.12335
0.0032875	0.108464	0.0596847	-0.123492
0.0033075	0.108583	0.0611272	-0.123563
0.0033275	0.108701	0.0624918	-0.123633
0.0033475	0.108818	0.0637699	-0.123703
0.0033675	0.108936	0.064952	-0.123774
0.0033875	0.109052	0.066031	-0.123844
0.0034075	0.109169	0.0669952	-0.123915
0.0034275	0.109283	0.0678347	-0.123985
0.0034475	0.109398	0.0685406	-0.124056
0.0034675	0.10951	0.0691065	-0.124126
0.0034775	0.109566	0.0693338	-0.124161
0.0034875	0.109623	0.0695228	-0.124197
0.0034975	0.109678	0.0696727	-0.124232
0.0035075	0.109733	0.0697831	-0.124267
0.0035175	0.109788	0.0698534	-0.124302
0.0035475	0.109951	0.069823	-0.124407
0.0035575	0.110004	0.069732	-0.124442
0.0035675	0.110057	0.0696004	-0.124477
0.0035775	0.11011	0.0694287	-0.124512
0.0035875	0.110163	0.0692176	-0.124547
0.0035975	0.110215	0.0689677	-0.124582
0.0036075	0.110267	0.0686798	-0.124617
0.0036175	0.110318	0.0683562	-0.124652
0.0036275	0.110369	0.067997	-0.124687
0.0036375	0.11042	0.0676033	-0.124722
0.0036475	0.110471	0.0671764	-0.124757
0.0036575	0.11052	0.0667188	-0.124791
0.0036675	0.11057	0.0662308	-0.124826
0.0036775	0.110619	0.0657146	-0.124861
0.0036875	0.110668	0.0651722	-0.124896
0.0036975	0.110717	0.0646064	-0.124931
0.0037075	0.110764	0.064018	-0.124965
0.0037175	0.110812	0.0634089	-0.125
0.0037275	0.11086	0.062781	-0.125035
0.0037375	0.110907	0.0621362	-0.12507
0.0037575	0.111	0.0608033	-0.125139
0.0037675	0.111046	0.060119	-0.125174
0.0037775	0.111092	0.0594261	-0.125209
0.0037875	0.111138	0.0587252	-0.125244
0.0037975	0.111182	0.0580179	-0.125278
0.0038075	0.111228	0.0573059	-0.125313
0.0038275	0.111317	0.0558731	-0.125383
0.0038375	0.111361	0.0551551	-0.125417
0.0038475	0.111405	0.0544375	-0.125452
0.0038575	0.111448	0.0537225	-0.125487
